Date,x,y,hr,zScore,numUnits,cum rets
2022-05-26 00:00:00,113.2542495727539,51.58819580078125,-0.4644245148999345,-1.855,1.0,1.0
2022-05-27 00:00:00,117.59467315673828,52.526275634765625,-0.46241175553042013,-2.203,1.0,0.9921328112222921
2022-05-31 00:00:00,115.439208984375,53.24363327026367,-0.4617730771361323,-0.968,1.0,1.008911715299809
2022-06-01 00:00:00,112.65386199951172,54.28594207763672,-0.46310565708762513,0.461,0.0,1.0293743933130843
2022-06-02 00:00:00,115.47858428955078,54.53731155395508,-0.46374920811045645,-0.265,0.0,1.0293743933130843
2022-06-03 00:00:00,113.14598846435547,54.13265609741211,-0.46476598589268114,0.136,0.0,1.0293743933130843
2022-06-06 00:00:00,113.18535614013672,54.34725570678711,-0.46588395826782264,0.197,0.0,1.0293743933130843
2022-06-07 00:00:00,113.84478759765625,54.55571365356445,-0.46684250833665697,0.076,0.0,1.0293743933130843
2022-06-08 00:00:00,110.68543243408203,54.800960540771484,-0.4689892651998367,1.071,0.0,1.0293743933130843
2022-06-09 00:00:00,105.54779052734375,53.973243713378906,-0.4722875147064653,1.858,-1.0,1.0293743933130843
2022-06-10 00:00:00,100.27238464355469,52.176795959472656,-0.4760031442690137,1.958,-1.0,1.0261465284230111
2022-06-13 00:00:00,94.80010986328125,50.87697219848633,-0.48051974888916504,2.272,-1.0,1.0170537261385852
2022-06-14 00:00:00,95.09538269042969,51.60045623779297,-0.48529505769174797,2.162,-1.0,1.0157494797002062
2022-06-15 00:00:00,95.88275909423828,52.63663864135742,-0.4902984988837262,2.088,-1.0,1.014000030543355
2022-06-16 00:00:00,88.17630767822266,50.012474060058594,-0.49592531295131465,2.171,-1.0,1.0069791653412787
2022-06-17 00:00:00,88.41253662109375,50.227073669433594,-0.5013846611156341,1.823,-1.0,1.0110532387639333
2022-06-21 00:00:00,93.66825866699219,51.8150520324707,-0.5056419872965833,1.102,-1.0,1.0256324941624018
2022-06-22 00:00:00,92.45767974853516,51.23872375488281,-0.5094833589203708,0.91,-1.0,1.0288799911482833
2022-06-23 00:00:00,91.80809020996094,50.01860046386719,-0.5122898436634562,0.375,-1.0,1.040696734871031
2022-06-24 00:00:00,95.8237075805664,51.63111877441406,-0.5144004268058066,0.074,-1.0,1.04710643720322
2022-06-27 00:00:00,96.06974792480469,51.391998291015625,-0.5159614655108464,-0.165,0.0,1.052213914169445
2022-06-28 00:00:00,93.52063751220703,51.01799011230469,-0.5181043924718827,0.191,0.0,1.052213914169445
2022-06-29 00:00:00,90.4892349243164,50.96894073486328,-0.521428302784069,0.721,0.0,1.052213914169445
2022-06-30 00:00:00,89.54437255859375,50.48457336425781,-0.5246935854179243,0.588,0.0,1.052213914169445
2022-07-01 00:00:00,84.90869140625,50.82179641723633,-0.5300540462390064,1.518,-1.0,1.052213914169445
2022-07-05 00:00:00,84.64295196533203,50.19027328491211,-0.5349625941563986,1.063,-1.0,1.061705173625579
2022-07-06 00:00:00,85.19412231445312,49.859188079833984,-0.538963268222888,0.607,-1.0,1.0717993283511158
2022-07-07 00:00:00,89.3179931640625,50.42325973510742,-0.5411469593134743,-0.247,0.0,1.0905684108027236
2022-07-08 00:00:00,89.75106048583984,49.705909729003906,-0.542092329802069,-0.768,0.0,1.0905684108027236
2022-07-11 00:00:00,87.22162628173828,48.61455154418945,-0.5430280797921893,-0.718,0.0,1.0905684108027236
2022-07-12 00:00:00,87.32988739013672,49.24606704711914,-0.5443902864003326,-0.525,0.0,1.0905684108027236
2022-07-13 00:00:00,87.67435455322266,48.63294219970703,-0.5450256768949215,-0.962,0.0,1.0905684108027236
2022-07-14 00:00:00,90.22349548339844,48.48579025268555,-0.5441741827375949,-1.585,1.0,1.0905684108027236
2022-07-15 00:00:00,92.97930145263672,49.080528259277344,-0.5423838246828333,-1.806,1.0,1.0831477816006032
2022-07-18 00:00:00,91.67030334472656,49.23993682861328,-0.5413498517156945,-1.397,1.0,1.0929001340470925
2022-07-19 00:00:00,96.67998504638672,51.52688980102539,-0.5401472601012935,-1.601,1.0,1.0899239804273715
2022-07-20 00:00:00,100.61686706542969,51.7108154296875,-0.5373620234764738,-2.224,1.0,1.074208795921214
2022-07-21 00:00:00,102.20145416259766,51.808921813964844,-0.5339636328284769,-2.164,1.0,1.0703916583457718
2022-07-22 00:00:00,100.0656967163086,51.9499397277832,-0.5318764031503741,-1.479,1.0,1.0845616599215055
2022-07-25 00:00:00,99.40626525878906,52.74700164794922,-0.5311314505688506,-0.959,1.0,1.0961382696437587
2022-07-26 00:00:00,97.3492431640625,53.323333740234375,-0.5320485563520359,-0.334,1.0,1.111165227927095
2022-07-27 00:00:00,101.82744598388672,54.61089324951172,-0.5322025361738625,-0.756,1.0,1.1009565583533594
2022-07-28 00:00:00,103.5006332397461,55.781959533691406,-0.5324694163780955,-0.627,1.0,1.1032377644144946
2022-07-29 00:00:00,104.30769348144531,56.1130485534668,-0.5326454916864108,-0.633,1.0,1.1021899474975165
2022-08-01 00:00:00,104.72105407714844,55.68999099731445,-0.5322620615706202,-0.819,1.0,1.09677772251236
2022-08-02 00:00:00,103.33331298828125,55.322113037109375,-0.5321421226944547,-0.624,1.0,1.1002511812368005
2022-08-03 00:00:00,107.28987884521484,55.69612503051758,-0.5306540176348098,-1.186,1.0,1.0862958787283319
2022-08-04 00:00:00,109.3075180053711,55.720645904541016,-0.52827665857565,-1.424,1.0,1.079366143053207
2022-08-05 00:00:00,107.89025115966797,55.873924255371094,-0.5267351494472445,-0.948,1.0,1.0888450060817734
