Date,x,y,hr,zScore,numUnits,cum rets
2022-04-13 00:00:00,565.0974731445312,461.83489990234375,-0.8659083129191122,-0.538,0.0,1.0
2022-04-14 00:00:00,547.2731323242188,445.75994873046875,-0.8610579341497769,-0.372,0.0,1.0
2022-04-18 00:00:00,559.3372802734375,459.82183837890625,-0.8572502804473198,0.019,0.0,1.0
2022-04-19 00:00:00,569.9423217773438,468.264892578125,-0.8536942796263293,0.121,0.0,1.0
2022-04-20 00:00:00,570.03759765625,470.4733581542969,-0.8508289706649996,0.371,0.0,1.0
2022-04-21 00:00:00,565.27880859375,458.80560302734375,-0.8469715679062562,0.03,0.0,1.0
2022-04-22 00:00:00,559.7664794921875,452.5710144042969,-0.843204771782837,0.024,0.0,1.0
2022-04-25 00:00:00,560.6534423828125,465.55804443359375,-0.8418225461246414,0.857,0.0,1.0
2022-04-26 00:00:00,534.1312866210938,446.7957763671875,-0.8411724619697069,1.09,0.0,1.0
2022-04-27 00:00:00,533.6259155273438,446.36578369140625,-0.8405807101122252,1.051,0.0,1.0
2022-04-28 00:00:00,552.1273803710938,473.44403076171875,-0.8419845703790231,1.753,-1.0,1.0
2022-04-29 00:00:00,528.7144775390625,455.14105224609375,-0.8435150400798488,1.713,-1.0,0.9993328933423865
2022-05-02 00:00:00,549.6572875976562,468.3919372558594,-0.8441618071971211,1.311,-1.0,1.0044489737318267
2022-05-03 00:00:00,554.254150390625,474.3235168457031,-0.8450916787547634,1.41,-1.0,1.0028199641597277
2022-05-04 00:00:00,575.7025146484375,494.385498046875,-0.8462606582994412,1.419,-1.0,1.001533097347175
2022-05-05 00:00:00,553.1287841796875,470.3463134765625,-0.8464819122184415,0.963,-1.0,1.0069225316093269
2022-05-06 00:00:00,553.2337036132812,467.3267822265625,-0.8461501994679795,0.744,-1.0,1.0100492008755924
2022-05-09 00:00:00,536.8493041992188,436.9553527832031,-0.8430369808749708,-0.46,0.0,1.0267279912945113
2022-05-10 00:00:00,554.4639892578125,448.6524353027344,-0.8396550127290944,-0.528,0.0,1.0267279912945113
2022-05-11 00:00:00,540.8453369140625,437.0042419433594,-0.8365466014903887,-0.371,0.0,1.0267279912945113
2022-05-12 00:00:00,545.0987548828125,449.9326171875,-0.8353229918390268,0.508,0.0,1.0267279912945113
2022-05-13 00:00:00,560.9966430664062,480.7046813964844,-0.8372101345424143,1.808,-1.0,1.0267279912945113
2022-05-16 00:00:00,555.6846923828125,471.4700927734375,-0.8381177005492801,1.314,-1.0,1.0323742720661282
2022-05-17 00:00:00,579.984619140625,500.5907287597656,-0.8404166611387185,1.802,-1.0,1.0248632100649493
2022-05-18 00:00:00,544.1450805664062,466.5938415527344,-0.8418418293984484,1.359,-1.0,1.0298944106593224
2022-05-19 00:00:00,520.9132690429688,461.3658142089844,-0.8455903868774587,2.064,-1.0,1.016170534471565
2022-05-20 00:00:00,518.0331420898438,463.3105163574219,-0.8497924688764229,2.021,-1.0,1.0137319998391947
2022-05-23 00:00:00,501.9825744628906,472.28118896484375,-0.8575778852522673,2.778,-1.0,0.9930155674986302
2022-05-24 00:00:00,499.92266845703125,460.2322692871094,-0.8629634195941486,1.864,-1.0,1.0075669953379058
2022-05-25 00:00:00,507.0085144042969,476.4635925292969,-0.8696718421419714,2.044,-1.0,1.0002470591976385
2022-05-26 00:00:00,525.1571655273438,497.60040283203125,-0.8767467516208196,1.942,-1.0,0.998537301020472
2022-05-27 00:00:00,556.2665405273438,518.9132080078125,-0.8820989064194912,1.382,-1.0,1.0073918022261321
2022-05-31 00:00:00,553.2623291015625,508.1737365722656,-0.8854871896403999,0.827,-1.0,1.0173750349139403
2022-06-01 00:00:00,547.0537719726562,494.2583923339844,-0.8870581228069744,0.308,-1.0,1.0268460678143794
2022-06-02 00:00:00,550.029296875,511.369140625,-0.8909925201280585,0.913,-1.0,1.0145565276746273
2022-06-03 00:00:00,537.2308959960938,502.26171875,-0.8949669164028845,0.874,-1.0,1.0143930705193718
2022-06-06 00:00:00,535.2376098632812,504.4897155761719,-0.8992735936973829,0.918,-1.0,1.0126616840866434
2022-06-07 00:00:00,546.4530029296875,511.506103515625,-0.9026384941104552,0.59,-1.0,1.0175465324315376
2022-06-08 00:00:00,539.1763916015625,500.453857421875,-0.904893399446447,0.209,-1.0,1.0233136012526536
2022-06-09 00:00:00,530.4595947265625,482.1997985839844,-0.9051175923177324,-0.496,0.0,1.034209273980509
2022-06-10 00:00:00,516.2020263671875,463.5938720703125,-0.9043070390405061,-0.906,0.0,1.034209273980509
2022-06-13 00:00:00,493.6473388671875,436.886962890625,-0.9024399789230416,-1.258,0.0,1.034209273980509
2022-06-14 00:00:00,496.0792541503906,440.99517822265625,-0.9010595146452641,-1.07,0.0,1.034209273980509
2022-06-15 00:00:00,502.3163757324219,444.7897033691406,-0.899470955610452,-1.118,0.0,1.034209273980509
2022-06-16 00:00:00,474.15399169921875,410.13916015625,-0.8963244378296814,-1.529,1.0,1.034209273980509
2022-06-17 00:00:00,475.5559387207031,411.2765197753906,-0.8933914574398568,-1.364,1.0,1.0357348144835066
2022-06-21 00:00:00,484.42181396484375,424.5916442871094,-0.8916879584312063,-0.948,1.0,1.0429961273798387
2022-06-22 00:00:00,477.04638671875,417.326171875,-0.8900061699156331,-0.906,1.0,1.0431308207309515
2022-06-23 00:00:00,477.5079345703125,415.8064270019531,-0.8881043230937968,-0.927,1.0,1.0419135345014414
2022-06-24 00:00:00,489.5375061035156,441.406982421875,-0.8891466180758251,-0.082,1.0,1.0583469399445589
