Date,x,y,hr,zScore,numUnits,cum rets
2022-06-09 00:00:00,134.39715576171875,160.4199981689453,-1.1664852373381411,1.358,-1.0,1.00443501902235
2022-06-10 00:00:00,132.05181884765625,153.61000061035156,-1.1650649911256727,1.083,-1.0,1.017076220567746
2022-06-13 00:00:00,127.42048645019531,140.97999572753906,-1.158816670886293,0.719,-1.0,1.0393811852605246
2022-06-14 00:00:00,126.04495239257812,142.11000061035156,-1.1544331758621171,0.872,-1.0,1.0279893881419686
2022-06-15 00:00:00,127.91526794433594,148.25,-1.1531650363725428,1.066,-1.0,1.0139810851703983
2022-06-16 00:00:00,126.64861297607422,136.02999877929688,-1.1452011497257952,0.562,-1.0,1.0486727579449466
2022-06-17 00:00:00,127.2027816772461,144.22000122070312,-1.142276853463003,0.977,-1.0,1.0212918354711242
2022-06-21 00:00:00,129.03353881835938,150.25,-1.1426252963235812,1.169,-1.0,1.0082116316106557
2022-06-22 00:00:00,127.68767547607422,149.11000061035156,-1.1434914471060351,1.148,-1.0,1.0072383951003496
2022-06-23 00:00:00,127.61841583251953,162.75999450683594,-1.1534066591332865,1.696,-1.0,0.9670267809856005
2022-06-24 00:00:00,128.84548950195312,170.82000732421875,-1.167678509969368,1.788,-1.0,0.9520679223131471
2022-06-27 00:00:00,124.29336547851562,164.22999572753906,-1.1803139216357583,1.538,-1.0,0.9612180351787724
2022-06-28 00:00:00,121.6016616821289,154.9199981689453,-1.187731721826606,1.145,-1.0,0.9847188049074829
2022-06-29 00:00:00,121.55217742919922,154.9499969482422,-1.1941764080497939,1.05,-1.0,0.9870333063312633
2022-06-30 00:00:00,120.38446807861328,149.50999450683594,-1.1973170988361048,0.808,-1.0,1.00209772427504
2022-07-01 00:00:00,121.4532241821289,155.3699951171875,-1.2030088179306373,0.944,-1.0,0.9891977238923695
2022-07-05 00:00:00,123.45221710205078,166.30999755859375,-1.2142528803843027,1.219,-1.0,0.9665955228478694
2022-07-06 00:00:00,123.0563735961914,163.75,-1.2236790668240125,1.016,-1.0,0.9769008714205638
2022-07-07 00:00:00,124.29336547851562,167.42999267578125,-1.2336335958348288,1.015,-1.0,0.9740045546905588
2022-07-08 00:00:00,124.32305908203125,166.88999938964844,-1.242414887885125,0.904,-1.0,0.9791962060113938
2022-07-11 00:00:00,122.55168151855469,162.4199981689453,-1.2488179301767777,0.694,-1.0,0.9888769044240365
2022-07-12 00:00:00,120.71102142333984,150.9199981689453,-1.2482034744215944,0.067,-1.0,1.0191402458757461
2022-07-13 00:00:00,120.41414642333984,148.9499969482422,-1.2458892191216129,-0.093,0.0,1.0235579462517934
2022-07-14 00:00:00,121.01780700683594,146.05999755859375,-1.2411024152235135,-0.472,0.0,1.0235579462517934
2022-07-15 00:00:00,121.87875366210938,149.32000732421875,-1.23797890916268,-0.398,0.0,1.0235579462517934
2022-07-18 00:00:00,122.33396911621094,150.82000732421875,-1.2359146753576278,-0.391,0.0,1.0235579462517934
2022-07-19 00:00:00,125.43140411376953,155.83999633789062,-1.2349447116102001,-0.26,0.0,1.0235579462517934
2022-07-20 00:00:00,126.2626724243164,162.9499969482422,-1.2383375659399698,0.359,0.0,1.0235579462517934
2022-07-21 00:00:00,128.85540771484375,164.63999938964844,-1.2407963922925695,0.074,0.0,1.0235579462517934
2022-07-22 00:00:00,128.80592346191406,159.92999267578125,-1.2397717832055726,-0.54,0.0,1.0235579462517934
2022-07-25 00:00:00,128.5684356689453,156.08999633789062,-1.2361008502945716,-0.974,0.0,1.0235579462517934
2022-07-26 00:00:00,129.38978576660156,141.9499969482422,-1.2222197843725275,-2.485,1.0,1.0235579462517934
2022-07-27 00:00:00,130.80491638183594,148.7100067138672,-1.2120676272413569,-1.601,1.0,1.0442520712507908
2022-07-28 00:00:00,131.7944793701172,153.05999755859375,-1.2053171571168688,-1.066,1.0,1.0572051493493386
2022-07-29 00:00:00,129.86480712890625,155.05999755859375,-1.202405123759822,-0.501,1.0,1.072320460850154
2022-08-01 00:00:00,129.50852966308594,153.5,-1.1993390021710877,-0.579,1.0,1.069942027472839
2022-08-02 00:00:00,127.54915618896484,157.77999877929688,-1.2009855325452712,0.127,0.0,1.0905872597200068
2022-08-03 00:00:00,131.89346313476562,165.2899932861328,-1.2044488809379603,0.312,0.0,1.0905872597200068
2022-08-04 00:00:00,131.8538818359375,161.99000549316406,-1.2055844819657624,-0.101,0.0,1.0905872597200068
2022-08-05 00:00:00,131.18096923828125,163.4199981689453,-1.207906152847436,0.084,0.0,1.0905872597200068
2022-08-08 00:00:00,129.68666076660156,168.14999389648438,-1.2144883226873355,0.744,0.0,1.0905872597200068
2022-08-09 00:00:00,127.9350814819336,163.41000366210938,-1.2191380797277485,0.33,0.0,1.0905872597200068
2022-08-10 00:00:00,129.7955322265625,180.41000366210938,-1.2330411355405946,1.771,-1.0,1.0905872597200068
2022-08-11 00:00:00,128.33091735839844,178.7100067138672,-1.2466350803308106,1.544,-1.0,1.0954252564695293
2022-08-12 00:00:00,130.00331115722656,182.63999938964844,-1.2602577405812028,1.572,-1.0,1.0952112832086311
2022-08-15 00:00:00,130.23095703125,181.7100067138672,-1.2718796300930404,1.268,-1.0,1.1030720283229727
2022-08-16 00:00:00,133.7044219970703,178.60000610351562,-1.277287210737988,0.309,-1.0,1.1266877821864358
2022-08-17 00:00:00,131.7845916748047,174.35000610351562,-1.280465753211664,0.062,-1.0,1.1331486863790463
2022-08-18 00:00:00,131.09190368652344,175.30999755859375,-1.2843910963201428,0.215,-1.0,1.1292719367328203
