Date,x,y,hr,zScore,numUnits,cum rets
2022-03-14 00:00:00-04:00,50.16265106201172,296.24102783203125,-5.9317339776235025,-0.842,0.0,1.0
2022-03-15 00:00:00-04:00,51.94419860839844,304.5512390136719,-5.917885141818494,-1.031,0.0,1.0
2022-03-16 00:00:00-04:00,52.743492126464844,325.66015625,-5.9225458335830075,0.215,0.0,1.0
2022-03-17 00:00:00-04:00,53.61018753051758,341.4743957519531,-5.945402376253793,0.967,0.0,1.0
2022-03-18 00:00:00-04:00,53.947242736816406,357.30853271484375,-5.988937330198133,1.804,-1.0,1.0
2022-03-21 00:00:00-04:00,53.27313995361328,350.192626953125,-6.031928577258127,1.277,-1.0,1.007995184063352
2022-03-22 00:00:00-04:00,53.68723678588867,355.5370178222656,-6.07540302193173,1.242,-1.0,1.007243300437999
2022-03-23 00:00:00-04:00,53.54277801513672,342.6388244628906,-6.101554950721835,0.159,-1.0,1.0272942982056061
2022-03-24 00:00:00-04:00,55.11246871948242,347.18707275390625,-6.114784778338568,-0.317,0.0,1.0357107489690425
2022-03-25 00:00:00-04:00,55.295440673828125,339.63323974609375,-6.112820893655727,-0.994,0.0,1.0357107489690425
2022-03-28 00:00:00-04:00,56.60511779785156,346.4107666015625,-6.105088406032626,-1.021,0.0,1.0357107489690425
2022-03-29 00:00:00-04:00,57.98221206665039,357.9952697753906,-6.100066357668295,-0.73,0.0,1.0357107489690425
2022-03-30 00:00:00-04:00,57.163658142089844,345.6046142578125,-6.087334630698366,-1.187,0.0,1.0357107489690425
2022-03-31 00:00:00-04:00,55.141357421875,344.72882080078125,-6.08697327632618,-0.224,0.0,1.0357107489690425
2022-04-01 00:00:00-04:00,55.57471466064453,349.306884765625,-6.092477768531489,-0.05,0.0,1.0357107489690425
2022-04-04 00:00:00-04:00,54.6309700012207,356.9303894042969,-6.1152579890611145,0.997,0.0,1.0357107489690425
2022-04-05 00:00:00-04:00,54.31318283081055,352.4617614746094,-6.138462296786399,0.647,0.0,1.0357107489690425
2022-04-06 00:00:00-04:00,52.1175422668457,333.4527893066406,-6.153701880673394,0.122,0.0,1.0357107489690425
2022-04-07 00:00:00-04:00,52.367919921875,326.506103515625,-6.15558379424828,-0.598,0.0,1.0357107489690425
2022-04-08 00:00:00-04:00,52.99386978149414,322.14697265625,-6.143653351251756,-1.206,0.0,1.0357107489690425
2022-04-11 00:00:00-04:00,52.85904312133789,315.22015380859375,-6.121159169067885,-1.521,1.0,1.0357107489690425
2022-04-12 00:00:00-04:00,52.23310089111328,315.9367370605469,-6.102477152556139,-1.031,1.0,1.0444140718029749
2022-04-13 00:00:00-04:00,53.08053970336914,323.53033447265625,-6.088962757106901,-0.747,1.0,1.049268407996836
2022-04-14 00:00:00-04:00,52.14643096923828,317.83758544921875,-6.0777932572153,-0.655,1.0,1.0501781095686926
2022-04-18 00:00:00-04:00,52.541263580322266,306.9796142578125,-6.051994148102766,-1.528,1.0,1.03113339826183
2022-04-19 00:00:00-04:00,53.128692626953125,317.449462890625,-6.031899586993902,-0.829,1.0,1.0436465257119452
2022-04-20 00:00:00-04:00,52.830162048339844,310.4131774902344,-6.0084283730962795,-1.091,1.0,1.037282492565505
2022-04-21 00:00:00-04:00,52.743492126464844,302.4413757324219,-5.976450252810108,-1.46,1.0,1.0279498308520252
2022-04-22 00:00:00-04:00,51.20269012451172,294.55908203125,-5.945580619866325,-1.194,1.0,1.0328027447008523
2022-04-25 00:00:00-04:00,51.64567184448242,302.0133972167969,-5.922719036240557,-0.769,1.0,1.0426748799310885
2022-04-26 00:00:00-04:00,51.13528060913086,283.4423522949219,-5.8847352232966905,-1.793,1.0,1.019391579367513
2022-04-27 00:00:00-04:00,50.13376235961914,280.9642333984375,-5.84870171309746,-1.305,1.0,1.0284863426941606
2022-04-28 00:00:00-04:00,51.780494689941406,293.9320983886719,-5.819430077493088,-0.89,1.0,1.0366378685151505
2022-04-29 00:00:00-04:00,49.998939514160156,280.12823486328125,-5.78978615267459,-0.977,1.0,1.033207349150264
2022-05-02 00:00:00-04:00,51.18343734741211,291.3245849609375,-5.7670700607404335,-0.559,1.0,1.042586752334478
2022-05-03 00:00:00-04:00,51.48196029663086,287.08489990234375,-5.740543698828317,-0.882,1.0,1.0346988255630933
2022-05-04 00:00:00-04:00,52.40644073486328,326.6354675292969,-5.756415483743199,1.52,-1.0,1.0878761295699861
2022-05-05 00:00:00-04:00,46.26250457763672,299.6148681640625,-5.794273638301453,1.915,-1.0,1.076258450259879
2022-05-06 00:00:00-04:00,47.0040168762207,293.83258056640625,-5.8244644738224105,1.203,-1.0,1.0965152960542295
2022-05-09 00:00:00-04:00,47.43735885620117,278.8344421386719,-5.82903638985228,-0.043,-1.0,1.1284574044017563
2022-05-10 00:00:00-04:00,46.79214859008789,282.62628173828125,-5.834847955255627,0.605,-1.0,1.1153541193433107
2022-05-11 00:00:00-04:00,44.85652542114258,264.871337890625,-5.832684192153986,0.111,-1.0,1.1274410218861686
2022-05-12 00:00:00-04:00,44.452064514160156,273.6791076660156,-5.842121166199312,1.001,-1.0,1.1072912198268328
2022-05-13 00:00:00-04:00,44.92393112182617,287.1844177246094,-5.868279151586806,1.671,-1.0,1.0899104924597656
2022-05-16 00:00:00-04:00,43.42164993286133,278.47613525390625,-5.898575493477071,1.472,-1.0,1.092170106540165
2022-05-17 00:00:00-04:00,45.183937072753906,280.29742431640625,-5.917830643786678,0.717,-1.0,1.1094129761997036
