Date,x,y,hr,zScore,numUnits,cum rets
2022-02-25 00:00:00-05:00,52.362789154052734,62.64210510253906,-1.1528321385860092,0.938,0.0,1.0
2022-02-28 00:00:00-05:00,52.353206634521484,62.192134857177734,-1.1538424219493957,0.642,0.0,1.0
2022-03-01 00:00:00-05:00,52.12303924560547,59.91353988647461,-1.152445121105166,-0.383,0.0,1.0
2022-03-02 00:00:00-05:00,52.83271789550781,61.78044891357422,-1.1516984256351182,0.198,0.0,1.0
2022-03-03 00:00:00-05:00,52.1901741027832,61.885765075683594,-1.1521955514412245,0.679,0.0,1.0
2022-03-04 00:00:00-05:00,53.379364013671875,60.23905563354492,-1.149403676435862,-0.857,0.0,1.0
2022-03-07 00:00:00-05:00,52.60255432128906,57.74026870727539,-1.1439137097961114,-1.489,0.0,1.0
2022-03-08 00:00:00-05:00,51.12565612792969,57.60622787475586,-1.13984844842144,-0.509,0.0,1.0
2022-03-09 00:00:00-05:00,51.096763610839844,60.13373947143555,-1.139518680882788,0.835,0.0,1.0
2022-03-10 00:00:00-05:00,50.42266082763672,58.84126663208008,-1.1396634951092837,0.532,0.0,1.0
2022-03-11 00:00:00-05:00,48.207763671875,57.903018951416016,-1.1418637545904113,1.279,0.0,1.0
2022-03-14 00:00:00-04:00,50.162654876708984,57.98918914794922,-1.1419405903930595,0.185,0.0,1.0
2022-03-15 00:00:00-04:00,51.94419860839844,58.86998748779297,-1.1399756189307655,-0.331,0.0,1.0
2022-03-16 00:00:00-04:00,52.74349594116211,61.86662292480469,-1.1400695305966317,0.866,0.0,1.0
2022-03-17 00:00:00-04:00,53.610191345214844,62.1059684753418,-1.1398568195230965,0.505,0.0,1.0
2022-03-18 00:00:00-04:00,53.94723892211914,63.15517807006836,-1.1403763634093775,0.922,0.0,1.0
2022-03-21 00:00:00-04:00,53.27314376831055,63.42470169067383,-1.1423391984764304,1.403,0.0,1.0
2022-03-22 00:00:00-04:00,53.687232971191406,63.184059143066406,-1.1437321903503344,0.891,0.0,1.0
2022-03-23 00:00:00-04:00,53.54277801513672,62.33698654174805,-1.1440377475470913,0.5,0.0,1.0
2022-03-24 00:00:00-04:00,55.11246871948242,63.126304626464844,-1.1427841846469187,-0.051,0.0,1.0
2022-03-25 00:00:00-04:00,55.29543685913086,63.76161193847656,-1.1416764556487977,0.18,0.0,1.0
2022-03-28 00:00:00-04:00,56.60511779785156,63.520957946777344,-1.1385952355842615,-0.899,0.0,1.0
2022-03-29 00:00:00-04:00,57.98221206665039,64.60868835449219,-1.1345898255547322,-1.179,0.0,1.0
2022-03-30 00:00:00-04:00,57.163658142089844,64.49317932128906,-1.1315894638968758,-0.525,0.0,1.0
2022-03-31 00:00:00-04:00,55.141361236572266,63.116676330566406,-1.1301780133348884,0.187,0.0,1.0
2022-04-01 00:00:00-04:00,55.574710845947266,64.00225067138672,-1.129785986570493,0.457,0.0,1.0
2022-04-04 00:00:00-04:00,54.63096618652344,64.14665222167969,-1.13115688300701,1.278,0.0,1.0
2022-04-05 00:00:00-04:00,54.31318283081055,63.72310256958008,-1.132864279723858,1.107,0.0,1.0
2022-04-06 00:00:00-04:00,52.1175422668457,63.39583206176758,-1.1371437105505666,2.379,-1.0,1.0
2022-04-07 00:00:00-04:00,52.367919921875,63.05892562866211,-1.1411595629234896,1.641,-1.0,1.0067735701668121
2022-04-08 00:00:00-04:00,52.99386978149414,62.08671188354492,-1.1428302472020253,0.362,-1.0,1.0212461559577921
2022-04-11 00:00:00-04:00,52.85905075073242,60.97011184692383,-1.1425637659303667,-0.299,0.0,1.0290609232314871
2022-04-12 00:00:00-04:00,52.23310470581055,59.824642181396484,-1.1412365165436344,-0.545,0.0,1.0290609232314871
2022-04-13 00:00:00-04:00,53.08053970336914,60.3251838684082,-1.139122048066059,-0.798,0.0,1.0290609232314871
2022-04-14 00:00:00-04:00,52.146427154541016,59.227840423583984,-1.1368719148038953,-0.693,0.0,1.0290609232314871
2022-04-18 00:00:00-04:00,52.541263580322266,59.545494079589844,-1.1345619624141998,-0.661,0.0,1.0290609232314871
2022-04-19 00:00:00-04:00,53.12868881225586,61.15300369262695,-1.1335156088195695,0.03,0.0,1.0290609232314871
2022-04-20 00:00:00-04:00,52.83015823364258,62.66426467895508,-1.135138409753951,1.236,0.0,1.0290609232314871
2022-04-21 00:00:00-04:00,52.74349594116211,62.7027702331543,-1.1376027640332693,1.199,0.0,1.0290609232314871
2022-04-22 00:00:00-04:00,51.20269012451172,60.57545471191406,-1.1397065707548,0.816,0.0,1.0290609232314871
2022-04-25 00:00:00-04:00,51.64567947387695,60.36369323730469,-1.1407107974171318,0.213,0.0,1.0290609232314871
2022-04-26 00:00:00-04:00,51.13528060913086,58.12086868286133,-1.1393146830397585,-1.068,0.0,1.0290609232314871
2022-04-27 00:00:00-04:00,50.133758544921875,58.56365966796875,-1.1392194538706197,0.215,0.0,1.0290609232314871
2022-04-28 00:00:00-04:00,51.78049087524414,59.19895935058594,-1.1380041413099324,-0.7,0.0,1.0290609232314871
2022-04-29 00:00:00-04:00,49.99894332885742,57.62994384765625,-1.1370896736065517,-0.257,0.0,1.0290609232314871
2022-05-02 00:00:00-04:00,51.18343734741211,59.24708557128906,-1.1366486081098455,-0.025,0.0,1.0290609232314871
2022-05-03 00:00:00-04:00,51.48196029663086,59.593624114990234,-1.136385278226153,-0.044,0.0,1.0290609232314871
2022-05-04 00:00:00-04:00,52.406436920166016,54.40528869628906,-1.1285634284379713,-3.662,1.0,1.0290609232314871
