Date,x,y,hr,zScore,numUnits,cum rets
2022-03-25 00:00:00,52.846256256103516,80.3726806640625,-1.534326897702433,-1.122,0.0,1.0
2022-03-28 00:00:00,55.77342987060547,80.84185028076172,-1.5250350665321855,-2.426,1.0,1.0
2022-03-29 00:00:00,55.33140563964844,81.02378845214844,-1.5157664228791874,-1.699,1.0,1.0083016587757092
2022-03-30 00:00:00,56.48066711425781,81.86637878417969,-1.506088269516088,-1.705,1.0,1.0061882554071653
2022-03-31 00:00:00,55.25282287597656,81.10994720458984,-1.4983670778864624,-1.065,1.0,1.0154587710765306
2022-04-01 00:00:00,56.9914436340332,82.06745147705078,-1.489778674467994,-1.454,1.0,1.0085227476301866
2022-04-04 00:00:00,57.345069885253906,81.98128509521484,-1.480838971061317,-1.431,1.0,1.007921529815456
2022-04-05 00:00:00,57.954071044921875,82.66110229492188,-1.4722059160037393,-1.275,1.0,1.0095782917420775
2022-04-06 00:00:00,58.54343795776367,82.8143081665039,-1.4634602214436696,-1.272,1.0,1.0083766762407038
2022-04-07 00:00:00,59.8302116394043,83.37922668457031,-1.4537746375502452,-1.432,1.0,1.0040403417674328
2022-04-08 00:00:00,62.88507843017578,82.43130493164062,-1.438172394854602,-2.554,1.0,0.9785423450254744
2022-04-11 00:00:00,59.60429763793945,80.98548126220703,-1.426071361696273,-1.248,1.0,1.002603357391547
2022-04-12 00:00:00,60.773197174072266,80.3248062133789,-1.4131091781410665,-1.612,1.0,0.9933385012334209
2022-04-13 00:00:00,63.0618896484375,79.99925994873047,-1.396751654022649,-2.173,1.0,0.9782970548861555
2022-04-14 00:00:00,61.44114303588867,79.29070281982422,-1.3826007935961988,-1.416,1.0,0.9930600791906512
2022-04-18 00:00:00,62.18767547607422,78.23744201660156,-1.3677079884525902,-1.668,1.0,0.9859607231034617
2022-04-19 00:00:00,65.52740478515625,78.35234832763672,-1.3486580387587834,-2.337,1.0,0.9667401665750195
2022-04-20 00:00:00,64.25045013427734,78.04594421386719,-1.3317205268397412,-1.528,1.0,0.9820449775230405
2022-04-21 00:00:00,61.55901336669922,72.94246673583984,-1.3149140857008657,-1.541,1.0,0.9788956077270426
2022-04-22 00:00:00,61.32326889038086,70.80723571777344,-1.2972739462661056,-1.607,1.0,0.973950843724998
2022-04-25 00:00:00,61.166107177734375,70.8934097290039,-1.2810179790581326,-1.211,1.0,0.9825564365622869
2022-04-26 00:00:00,58.887229919433594,70.44339752197266,-1.2690762238544582,-0.397,1.0,1.0044091684542154
2022-04-27 00:00:00,59.02475357055664,70.15613555908203,-1.2585173006243777,-0.332,1.0,1.0055269204361066
2022-04-28 00:00:00,60.223121643066406,70.3667984008789,-1.2475528260084456,-0.461,1.0,1.0011475626269069
2022-04-29 00:00:00,58.16035842895508,68.00175476074219,-1.2374708581826297,-0.225,1.0,1.0068253036280683
2022-05-02 00:00:00,57.16825866699219,66.90062713623047,-1.2284093397881528,-0.04,1.0,1.0115260539688238
2022-05-03 00:00:00,58.64167022705078,67.75281524658203,-1.2190976996011518,-0.107,1.0,1.0085692443231917
2022-05-04 00:00:00,60.714263916015625,69.9550552368164,-1.2099841764558812,-0.009,1.0,1.0101650417584278
2022-05-05 00:00:00,59.093509674072266,68.78690338134766,-1.2024699307595619,0.381,0.0,1.019010389438091
2022-05-06 00:00:00,59.201560974121094,69.39012908935547,-1.1964177523773531,0.739,0.0,1.019010389438091
2022-05-09 00:00:00,56.598541259765625,67.7049331665039,-1.1927828491366326,1.38,0.0,1.019010389438091
2022-05-10 00:00:00,56.02882385253906,67.0155258178711,-1.1899929456176161,1.492,0.0,1.019010389438091
2022-05-11 00:00:00,56.35297393798828,67.21661376953125,-1.187384926337951,1.546,-1.0,1.019010389438091
2022-05-12 00:00:00,52.651512145996094,65.59843444824219,-1.188189403225987,2.387,-1.0,0.9976733282538021
2022-05-13 00:00:00,53.77406311035156,66.8336181640625,-1.189747034167199,2.158,-1.0,0.9990675487676822
2022-05-16 00:00:00,55.723758697509766,67.14000701904297,-1.1890756180485367,1.428,-1.0,1.0138789825510555
2022-05-17 00:00:00,58.411964416503906,68.95925903320312,-1.1862444833802297,1.013,-1.0,1.0226446576988668
2022-05-18 00:00:00,56.40319061279297,67.98262023925781,-1.1846570806040688,1.388,-1.0,1.0115483604038122
2022-05-19 00:00:00,56.35395050048828,67.4655532836914,-1.1829735145737397,1.234,-1.0,1.0142610763056548
2022-05-20 00:00:00,55.782833099365234,68.1932601928711,-1.183006700157811,1.539,-1.0,1.003816724481949
2022-05-23 00:00:00,55.73359680175781,69.46673583984375,-1.1850571914650514,1.74,-1.0,0.9948328619648135
2022-05-24 00:00:00,55.91084289550781,71.49664306640625,-1.1896511324374581,1.967,-1.0,0.9835076132791911
2022-05-25 00:00:00,58.26426315307617,71.6115493774414,-1.1915035651912975,1.203,-1.0,1.0033097942151188
2022-05-26 00:00:00,61.51374816894531,71.85091400146484,-1.1882524881831245,0.346,-1.0,1.0269906916219067
2022-05-27 00:00:00,65.58052825927734,74.56163787841797,-1.1814323177439463,-0.102,-1.0,1.0380033249381158
2022-05-31 00:00:00,61.12971878051758,72.88609313964844,-1.17834665781193,0.802,-1.0,1.0119788937129766
2022-06-01 00:00:00,62.67568588256836,73.34831237792969,-1.174908661056286,0.482,-1.0,1.0197618328287583
2022-06-02 00:00:00,62.77415084838867,75.61125183105469,-1.1740959256709198,0.978,-1.0,1.005039375309101
2022-06-03 00:00:00,64.17240905761719,75.77497100830078,-1.1723447521530777,0.588,-1.0,1.0140826093121342
