Date,x,y,hr,zScore,numUnits,cum rets
2022-06-03 00:00:00,68.04000091552734,327.67999267578125,-4.1277670706137215,0.969,0.0,1.0
2022-06-06 00:00:00,69.94999694824219,328.7900085449219,-4.177463039036585,0.167,0.0,1.0
2022-06-07 00:00:00,69.93000030517578,329.5299987792969,-4.223079652845167,-0.091,0.0,1.0
2022-06-08 00:00:00,73.79000091552734,322.8900146484375,-4.24125943971111,-2.03,1.0,1.0
2022-06-09 00:00:00,68.6500015258789,317.0799865722656,-4.268703260054137,-0.86,1.0,1.0231198369465877
2022-06-10 00:00:00,62.18000030517578,305.3900146484375,-4.312722057330719,0.175,0.0,1.0461192927289173
2022-06-13 00:00:00,58.380001068115234,290.25,-4.359251279746851,0.028,0.0,1.0461192927289173
2022-06-14 00:00:00,58.459999084472656,295.1600036621094,-4.408824167421799,0.155,0.0,1.0461192927289173
2022-06-15 00:00:00,63.619998931884766,303.239990234375,-4.440938163365971,-1.146,0.0,1.0461192927289173
2022-06-16 00:00:00,58.380001068115234,289.489990234375,-4.477328672145404,-0.53,0.0,1.0461192927289173
2022-06-17 00:00:00,61.689998626708984,296.17999267578125,-4.504034982440841,-1.241,0.0,1.0461192927289173
2022-06-21 00:00:00,63.06999969482422,302.2200012207031,-4.526689217703151,-1.29,0.0,1.0461192927289173
2022-06-22 00:00:00,65.1500015258789,301.239990234375,-4.535793831730849,-1.935,1.0,1.0461192927289173
2022-06-23 00:00:00,70.2699966430664,309.25,-4.524885706509669,-2.568,1.0,1.0230861247603849
2022-06-24 00:00:00,74.11000061035156,317.4700012207031,-4.500591730534295,-2.624,1.0,1.0117880430384105
2022-06-27 00:00:00,71.19999694824219,311.8599853515625,-4.483248129225204,-1.929,1.0,1.0256084196591158
2022-06-28 00:00:00,67.44999694824219,303.6700134277344,-4.4778941330080215,-1.352,1.0,1.0404396510804985
2022-06-29 00:00:00,67.41999816894531,306.05999755859375,-4.478261970144815,-1.146,1.0,1.0445508023909142
2022-06-30 00:00:00,64.16999816894531,303.70001220703125,-4.492819201476516,-0.505,1.0,1.0635713233814992
2022-07-01 00:00:00,67.94999694824219,301.2300109863281,-4.488953065103754,-1.455,1.0,1.0319176979551454
2022-07-05 00:00:00,74.9000015258789,302.9100036621094,-4.450115361570551,-2.513,1.0,0.9900938714149996
2022-07-06 00:00:00,69.36000061035156,309.6300048828125,-4.439738222983273,-0.921,1.0,1.0420610811346447
2022-07-07 00:00:00,76.0,319.42999267578125,-4.415811765010541,-1.641,1.0,1.014792994946758
2022-07-08 00:00:00,74.95999908447266,317.5400085449219,-4.393805488963775,-1.35,1.0,1.0215205522825035
2022-07-11 00:00:00,71.31999969482422,315.19000244140625,-4.388175655317289,-0.668,1.0,1.0438796354479005
2022-07-12 00:00:00,71.12999725341797,306.4100036621094,-4.378242926823522,-0.963,1.0,1.0321617388532247
2022-07-13 00:00:00,71.73999786376953,303.07000732421875,-4.36190502465387,-1.138,1.0,1.0243067053994046
2022-07-14 00:00:00,69.33000183105469,305.0199890136719,-4.358328137695801,-0.461,1.0,1.0452396752673383
2022-07-15 00:00:00,70.0999984741211,314.29998779296875,-4.363884270407369,-0.141,1.0,1.0541634773681445
2022-07-18 00:00:00,72.44000244140625,310.42999267578125,-4.356413774670242,-0.824,1.0,1.0325338407747198
2022-07-19 00:00:00,73.73999786376953,323.510009765625,-4.354396961018782,-0.411,1.0,1.0442703921590444
2022-07-20 00:00:00,77.16999816894531,330.70001220703125,-4.345748361718174,-0.751,1.0,1.033643491973896
2022-07-21 00:00:00,77.61000061035156,338.6600036621094,-4.342623452937148,-0.389,1.0,1.0429530367543711
2022-07-22 00:00:00,73.44999694824219,338.0400085449219,-4.3586848134093295,0.503,0.0,1.0676658723799037
2022-07-25 00:00:00,71.76000213623047,337.6700134277344,-4.38464703657597,0.867,0.0,1.0676658723799037
2022-07-26 00:00:00,68.69999694824219,339.4100036621094,-4.426308679968287,1.576,-1.0,1.0676658723799037
2022-07-27 00:00:00,71.41999816894531,353.5400085449219,-4.470507286850856,1.515,-1.0,1.0692505737841744
2022-07-28 00:00:00,70.06999969482422,362.6400146484375,-4.5275280325723335,1.964,-1.0,1.0528658050863158
2022-07-29 00:00:00,69.75,367.5,-4.5897020424141814,1.931,-1.0,1.0499977643840714
2022-08-01 00:00:00,72.02999877929688,370.010009765625,-4.6403692453329315,1.345,-1.0,1.066474822633251
2022-08-02 00:00:00,75.73999786376953,368.3599853515625,-4.665462977511713,0.321,-1.0,1.095248207983492
2022-08-03 00:00:00,79.5,370.8399963378906,-4.667854064349374,-0.438,0.0,1.1158055932364634
2022-08-04 00:00:00,81.36000061035156,372.2900085449219,-4.6580911221922205,-0.744,0.0,1.1158055932364634
2022-08-05 00:00:00,80.29000091552734,374.2900085449219,-4.653736369069265,-0.307,0.0,1.1158055932364634
2022-08-08 00:00:00,75.54000091552734,372.07000732421875,-4.670706624590157,0.723,0.0,1.1158055932364634
2022-08-09 00:00:00,73.02999877929688,372.6099853515625,-4.702927016974603,1.228,0.0,1.1158055932364634
2022-08-10 00:00:00,80.5999984741211,375.7099914550781,-4.7033388217774466,-0.524,0.0,1.1158055932364634
2022-08-11 00:00:00,77.88999938964844,377.010009765625,-4.711344904057063,0.175,0.0,1.1158055932364634
2022-08-12 00:00:00,77.37000274658203,385.44000244140625,-4.730986840632426,0.641,0.0,1.1158055932364634
2022-08-15 00:00:00,77.76000213623047,390.45001220703125,-4.75448732906397,0.673,0.0,1.1158055932364634
