Date,x,y,hr,zScore,numUnits,cum rets
2022-06-03 00:00:00,534.95263671875,162.1300048828125,-0.31822997513758944,0.575,0.0,1.0
2022-06-06 00:00:00,532.9678344726562,158.86000061035156,-0.31625571863812374,0.39,0.0,1.0
2022-06-07 00:00:00,544.1356201171875,159.25,-0.31391466356877945,0.181,0.0,1.0
2022-06-08 00:00:00,536.8897705078125,160.0399932861328,-0.3123345898841922,0.683,0.0,1.0
2022-06-09 00:00:00,528.2100830078125,153.8300018310547,-0.31028977960142856,0.362,0.0,1.0
2022-06-10 00:00:00,514.0130615234375,149.27999877929688,-0.3083995531718057,0.447,0.0,1.0
2022-06-13 00:00:00,491.553955078125,142.22999572753906,-0.3066471597852271,0.532,0.0,1.0
2022-06-14 00:00:00,493.9754943847656,139.3800048828125,-0.304394480787554,0.233,0.0,1.0
2022-06-15 00:00:00,500.1861877441406,142.80999755859375,-0.30260579229554213,0.591,0.0,1.0
2022-06-16 00:00:00,472.1432189941406,136.86000061035156,-0.30142729180743333,1.057,0.0,1.0
2022-06-17 00:00:00,473.5392150878906,139.3800048828125,-0.30072999834007846,1.44,0.0,1.0
2022-06-21 00:00:00,482.3675537109375,138.60000610351562,-0.2994589655503332,1.047,0.0,1.0
2022-06-22 00:00:00,475.02337646484375,136.58999633789062,-0.2983244071392899,1.097,0.0,1.0
2022-06-23 00:00:00,475.4830017089844,142.19000244140625,-0.29830536409549024,1.715,-1.0,1.0
2022-06-24 00:00:00,487.4615173339844,152.0500030517578,-0.2994743369496585,2.202,-1.0,0.9808177924266857
2022-06-27 00:00:00,484.22509765625,148.0500030517578,-0.29997842347327386,1.668,-1.0,0.9919831098793935
2022-06-28 00:00:00,477.2735900878906,144.25,-0.3001098877098401,1.378,-1.0,0.9981658607175232
2022-06-29 00:00:00,469.57513427734375,146.30999755859375,-0.3010581754277676,1.706,-1.0,0.9845218962350283
2022-06-30 00:00:00,465.1705322265625,139.5800018310547,-0.30089967254880023,1.039,-1.0,1.003589075037564
2022-07-01 00:00:00,457.5391540527344,142.35000610351562,-0.30172148533805687,1.508,-1.0,0.9868619638170107
2022-07-05 00:00:00,456.0646057128906,146.3699951171875,-0.3033482643789666,1.795,-1.0,0.9737858798091883
2022-07-06 00:00:00,462.10650634765625,145.94000244140625,-0.30440392382237225,1.394,-1.0,0.9833830616532425
2022-07-07 00:00:00,477.3597412109375,147.60000610351562,-0.3047800572487725,1.01,-1.0,0.9941739268893834
2022-07-08 00:00:00,477.50335693359375,148.00999450683594,-0.3051879309880864,0.995,-1.0,0.9935902231603359
2022-07-11 00:00:00,462.3458557128906,145.5399932861328,-0.3059820697566181,1.155,-1.0,0.9873579617607262
2022-07-12 00:00:00,460.9191589355469,137.77999877929688,-0.30526906921480834,0.23,-1.0,1.012475405442308
2022-07-13 00:00:00,461.263916015625,140.0500030517578,-0.30503423026180315,0.513,-1.0,1.0043789747474634
2022-07-14 00:00:00,464.05029296875,137.9199981689453,-0.3042339354674871,0.156,-1.0,1.0137253367909926
2022-07-15 00:00:00,473.45306396484375,140.7100067138672,-0.30348833437975486,0.185,-1.0,1.0127324530582673
2022-07-18 00:00:00,470.197509765625,138.74000549316406,-0.30261756419594593,0.099,-1.0,1.0147697603385364
2022-07-19 00:00:00,487.37530517578125,141.83999633789062,-0.30141367155303506,-0.187,0.0,1.0200047674845847
2022-07-20 00:00:00,490.02764892578125,147.3000030517578,-0.3012458796791874,0.46,0.0,1.0200047674845847
2022-07-21 00:00:00,495.68658447265625,149.77999877929688,-0.3012553607576148,0.55,0.0,1.0200047674845847
2022-07-22 00:00:00,490.74578857421875,148.0,-0.30120805771433967,0.47,0.0,1.0200047674845847
2022-07-25 00:00:00,491.31072998046875,145.44000244140625,-0.3006303308028459,-0.009,0.0,1.0200047674845847
2022-07-26 00:00:00,489.3765563964844,140.91000366210938,-0.2993328539439045,-0.665,0.0,1.0200047674845847
2022-07-27 00:00:00,505.3670959472656,150.10000610351562,-0.29901647018977395,0.155,0.0,1.0200047674845847
2022-07-28 00:00:00,510.9398193359375,152.80999755859375,-0.2989422227472944,0.334,0.0,1.0200047674845847
2022-07-29 00:00:00,512.7302856445312,155.10000610351562,-0.2992156607610454,0.621,0.0,1.0200047674845847
2022-08-01 00:00:00,513.58251953125,155.5800018310547,-0.29950668505817024,0.593,0.0,1.0200047674845847
2022-08-02 00:00:00,508.6417541503906,155.05999755859375,-0.2999518601746281,0.713,0.0,1.0200047674845847
2022-08-03 00:00:00,523.511962890625,160.36000061035156,-0.3005122237209298,0.815,0.0,1.0200047674845847
2022-08-04 00:00:00,529.314453125,162.5399932861328,-0.30109693156787953,0.812,0.0,1.0200047674845847
2022-08-05 00:00:00,528.0123291015625,161.7100067138672,-0.3015381832131034,0.584,0.0,1.0200047674845847
2022-08-08 00:00:00,522.3534545898438,166.8000030517578,-0.30320577598644133,2.049,-1.0,1.0200047674845847
2022-08-09 00:00:00,510.1641845703125,166.42999267578125,-0.3053391961067924,2.401,-1.0,1.0130605386393234
2022-08-10 00:00:00,527.0260009765625,171.3300018310547,-0.307217985962635,1.938,-1.0,1.016777764873395
2022-08-11 00:00:00,522.257568359375,166.0800018310547,-0.3082026494697757,0.819,-1.0,1.029923815350623
2022-08-12 00:00:00,534.5137939453125,176.22999572753906,-0.3102592716610576,1.996,-1.0,1.014507868854253
2022-08-15 00:00:00,535.2128295898438,179.5500030517578,-0.3126826918692119,2.178,-1.0,1.0093015554464695
