Date,x,y,hr,zScore,numUnits,cum rets
2022-04-29 00:00:00,101.72296905517578,82.20940399169922,-0.8444038657248639,-1.59,1.0,1.007545926748618
2022-05-02 00:00:00,103.78330993652344,81.06185150146484,-0.8376962722775424,-2.015,1.0,0.9945032699028117
2022-05-03 00:00:00,104.08037567138672,81.56977844238281,-0.8315401166001094,-1.642,1.0,0.9998555675426372
2022-05-04 00:00:00,105.93946838378906,83.30992126464844,-0.8261579995410692,-1.378,1.0,1.0043301877296387
2022-05-05 00:00:00,101.93379974365234,84.48567962646484,-0.8249664192836703,-0.242,1.0,1.0316560882305617
2022-05-06 00:00:00,102.50877380371094,85.03123474121094,-0.8244762018774081,-0.237,1.0,1.0323725397655332
2022-05-09 00:00:00,103.44790649414062,85.16292572021484,-0.8236010857606822,-0.391,1.0,1.0291319681214917
2022-05-10 00:00:00,105.69031524658203,83.83665466308594,-0.8202051781435371,-1.101,1.0,1.0126287180389337
2022-05-11 00:00:00,103.75454711914062,83.98715209960938,-0.8181718661413543,-0.598,1.0,1.0241708406320116
2022-05-12 00:00:00,103.2179183959961,83.63912200927734,-0.8165572290304898,-0.534,1.0,1.0257053817286246
2022-05-13 00:00:00,101.37798309326172,84.03417205810547,-0.8166488222914698,-0.077,1.0,1.037023733112364
2022-05-16 00:00:00,102.40336608886719,83.96833038330078,-0.8162282705018642,-0.316,1.0,1.0318901077671436
2022-05-17 00:00:00,105.12491607666016,84.71141815185547,-0.8145964864747832,-0.656,1.0,1.0242187881894533
2022-05-18 00:00:00,98.86725616455078,84.482177734375,-0.8168417553433543,0.524,0.0,1.0523367584026289
2022-05-19 00:00:00,96.96983337402344,84.72848510742188,-0.8208574292322928,0.851,0.0,1.0523367584026289
2022-05-20 00:00:00,97.66938018798828,85.6094970703125,-0.8250478993578296,0.84,0.0,1.0523367584026289
2022-05-23 00:00:00,100.08428192138672,86.48102569580078,-0.8280321004609,0.491,0.0,1.0523367584026289
2022-05-24 00:00:00,100.41968536376953,87.7599105834961,-0.8314274928254303,0.693,0.0,1.0523367584026289
2022-05-25 00:00:00,101.75172424316406,87.29572296142578,-0.833332680563741,0.296,0.0,1.0523367584026289
2022-05-26 00:00:00,103.12208557128906,87.33361053466797,-0.8339965540499029,0.016,0.0,1.0523367584026289
2022-05-27 00:00:00,102.96875762939453,88.3851547241211,-0.835392024624687,0.372,0.0,1.0523367584026289
2022-05-31 00:00:00,103.98455047607422,87.4567642211914,-0.835337522356979,-0.138,0.0,1.0523367584026289
2022-06-01 00:00:00,104.39662170410156,87.2673110961914,-0.8346735729337553,-0.237,0.0,1.0523367584026289
2022-06-02 00:00:00,103.60682678222656,87.55149841308594,-0.8347427940999274,0.113,0.0,1.0523367584026289
2022-06-03 00:00:00,104.04024505615234,87.43782806396484,-0.8345199667025265,-0.009,0.0,1.0523367584026289
2022-06-06 00:00:00,105.31160736083984,87.41887664794922,-0.8334177860880448,-0.309,0.0,1.0523367584026289
2022-06-07 00:00:00,103.14450073242188,87.94937896728516,-0.8341594322957282,0.491,0.0,1.0523367584026289
2022-06-08 00:00:00,99.9083023071289,85.84632873535156,-0.8355518843991768,0.673,0.0,1.0523367584026289
2022-06-09 00:00:00,98.35762023925781,83.19381713867188,-0.8358339406877561,0.209,0.0,1.0523367584026289
2022-06-10 00:00:00,97.98200225830078,83.39275360107422,-0.8363640652307374,0.394,0.0,1.0523367584026289
2022-06-13 00:00:00,96.62393188476562,79.48030853271484,-0.8346495268021379,-0.532,0.0,1.0523367584026289
2022-06-14 00:00:00,102.43177795410156,76.48678588867188,-0.8264659661573511,-2.63,1.0,1.0523367584026289
2022-06-15 00:00:00,99.34003448486328,76.33521270751953,-0.8200475961409495,-1.545,1.0,1.071609713994676
2022-06-16 00:00:00,97.36556243896484,74.658447265625,-0.8143093622721594,-1.399,1.0,1.0748648037499822
2022-06-17 00:00:00,95.35255432128906,73.87217712402344,-0.8097814082539861,-1.007,1.0,1.0833678120998813
2022-06-21 00:00:00,97.51966857910156,75.36893463134766,-0.8055419945982579,-1.02,1.0,1.0843767109947746
2022-06-22 00:00:00,96.21940612792969,76.33521270751953,-0.8033067495369874,-0.353,1.0,1.0988841889243723
2022-06-23 00:00:00,96.59503936767578,77.7751235961914,-0.802436893679324,0.014,1.0,1.1067547093062178
2022-06-24 00:00:00,100.03350830078125,78.95928955078125,-0.8005317152068717,-0.45,1.0,1.0980498997746542
2022-06-27 00:00:00,101.26634979248047,79.66030883789062,-0.7984138010257747,-0.456,1.0,1.0976048511163135
2022-06-28 00:00:00,97.34630584716797,79.02559661865234,-0.7984771928304469,0.389,0.0,1.1134827721393852
2022-06-29 00:00:00,97.71229553222656,79.08244323730469,-0.7986335244186016,0.267,0.0,1.1134827721393852
2022-06-30 00:00:00,97.63526153564453,80.0202865600586,-0.7996077197382407,0.553,0.0,1.1134827721393852
2022-07-01 00:00:00,98.29983520507812,82.55911254882812,-0.8022576995393085,1.1,0.0,1.1134827721393852
2022-07-05 00:00:00,95.79561614990234,78.97824096679688,-0.8036349839861181,0.506,0.0,1.1134827721393852
2022-07-06 00:00:00,97.31741333007812,79.71715545654297,-0.8043372143094208,0.306,0.0,1.1134827721393852
2022-07-07 00:00:00,96.56615447998047,79.18663787841797,-0.8049537891551115,0.287,0.0,1.1134827721393852
2022-07-08 00:00:00,96.56615447998047,78.93087005615234,-0.8053000238897261,0.218,0.0,1.1134827721393852
2022-07-11 00:00:00,94.29309844970703,79.30979919433594,-0.807407415152861,0.965,0.0,1.1134827721393852
