,s1,s2,p-value
91,CTSH,DASH,0.002678070797077293
88,CTAS,NFLX,0.003152512848349435
283,LULU,WDAY,0.003259117348978237
12,ADI,MDLZ,0.0033847761349781987
4,ABNB,LRCX,0.003422521241338063
56,AMAT,MAR,0.0037059379613185763
311,NFLX,ORLY,0.0038782524087663055
26,ADSK,FAST,0.004062429065793653
28,ADSK,KLAC,0.004358718534343723
27,ADSK,INTU,0.004445438342930594
9,ADI,CCEP,0.00467112695740496
132,FAST,MAR,0.004726865151154429
296,MDB,TTWO,0.004730459918752698
87,CTAS,KLAC,0.004871305898722268
59,AMD,FAST,0.00505106591915499
134,FAST,MU,0.005078335281093648
129,FANG,REGN,0.005084456459728921
126,EXC,TMUS,0.005159247854054305
244,GOOGL,MDB,0.005178210524162051
281,LULU,ROP,0.005205508851347722
94,CTSH,INTC,0.005341270449491609
219,GFS,PEP,0.005401086498368711
273,LRCX,NXPI,0.00546164899197546
240,GOOG,MDB,0.005774519261240783
292,MCHP,ORLY,0.006002411802165172
66,AVGO,LRCX,0.00630708448689777
103,DASH,MU,0.006795632158122885
90,CTAS,VRTX,0.006829598250695271
25,ADSK,FANG,0.006877729069289395
29,ADSK,LRCX,0.007383737131693416
302,MNST,NFLX,0.007415083267805681
320,NXPI,WDAY,0.007656526420534222
104,DASH,NXPI,0.007696469844529622
128,EXC,WBD,0.007697175957510225
338,ROP,WDAY,0.007769670249739439
64,ANSS,MDLZ,0.007816429658842383
290,MCHP,MNST,0.007918383664928893
131,FANG,XEL,0.007955345242715054
125,EXC,REGN,0.007985022999509591
259,ISRG,PCAR,0.008039822284303447
195,GFS,GILD,0.008419429950688537
74,CCEP,NFLX,0.008623888483078842
0,AAPL,TTD,0.008743973219635826
57,AMAT,NVDA,0.008926785550336575
319,NXPI,VRSK,0.008994872248909927
106,DDOG,MRVL,0.00924936359185274
42,ADSK,VRTX,0.00942820379660021
41,ADSK,TMUS,0.009550817342451034
257,ISRG,KLAC,0.009602345552936138
10,ADI,IDXX,0.009733008211194718
46,AEP,DLTR,0.009780559623346681
7,ADI,ANSS,0.009782778706518077
52,AMAT,AVGO,0.00982673380170015
238,GILD,SBUX,0.010014332507817171
224,GFS,SBUX,0.010721720465397988
3,ABNB,KLAC,0.011068345312079772
255,INTU,PANW,0.01153020150741896
248,HON,REGN,0.011648636056435163
286,MAR,NXPI,0.011881639067350049
58,AMAT,NXPI,0.012364384753885205
258,ISRG,NXPI,0.01268219950045335
291,MCHP,NFLX,0.012728898502618415
251,IDXX,MDLZ,0.012810832488291894
61,AMD,PANW,0.01291579941468404
307,MSFT,PANW,0.013020290150376944
315,NFLX,VRTX,0.013215740524863122
99,CTSH,MRVL,0.01335751092634867
23,ADSK,CTAS,0.014107559848538898
82,COST,INTU,0.014110786803228591
287,MAR,ROP,0.014214234502944678
38,ADSK,PDD,0.014373721199625966
198,GFS,HON,0.014536824653427314
39,ADSK,REGN,0.01478210638563548
127,EXC,VRTX,0.014794794336833669
326,PANW,WDAY,0.015305093351470333
237,GFS,ZS,0.015887647541200558
20,ADSK,CEG,0.01621275774308205
63,ANSS,CCEP,0.016449302834271554
72,BKNG,WDAY,0.016536370059822718
280,LULU,PANW,0.016783544806359824
22,ADSK,CSX,0.01691911968990655
54,AMAT,FAST,0.016982732692043093
80,CEG,XEL,0.01784309550127291
89,CTAS,PCAR,0.017971263109161133
284,MAR,MU,0.018220654948178212
264,KDP,NVDA,0.01839799804150844
312,NFLX,PCAR,0.018692258766203982
48,AEP,PYPL,0.018694916381489384
282,LULU,VRTX,0.01893702045459962
333,PYPL,SNPS,0.019188382084220707
342,TTD,WBA,0.01920300270251721
309,MU,ROP,0.01954769198292347
84,CSGP,NFLX,0.019646292589021452
199,GFS,INTC,0.01966165344484229
325,PANW,TTWO,0.01970672465070501
1,AAPL,TTWO,0.0201314528765835
327,PAYX,ZS,0.0206083000334785
130,FANG,VRTX,0.021039196543686654
79,CEG,NFLX,0.02115868318384349
321,NXPI,XEL,0.021240942433118443
5,ADBE,GOOG,0.02142809711665699
92,CTSH,DDOG,0.02149866357105778
310,MU,SPLK,0.02162701953812627
272,LRCX,NVDA,0.021642866454221903
68,AVGO,NXPI,0.02196945443305267
225,GFS,SIRI,0.022123635754799097
122,EXC,FANG,0.02231820961141341
294,MCHP,ROST,0.02252503103515231
346,WBA,XEL,0.023717730501329016
213,GFS,ON,0.023721045138241255
228,GFS,TEAM,0.023756516214181997
67,AVGO,MAR,0.02394002628004533
252,ILMN,INTU,0.02426492398322171
6,ADBE,GOOGL,0.024853362490413377
65,ANSS,MNST,0.02511489785213903
301,META,MSFT,0.025252367889493924
33,ADSK,MU,0.02528224452546154
262,KDP,META,0.025446497725812933
16,ADSK,AMAT,0.025718562817784934
345,VRTX,WDAY,0.025756080338229806
17,ADSK,AVGO,0.0258054732549612
332,PYPL,ROP,0.025868475213334453
36,ADSK,PANW,0.026641340263614574
305,MRNA,TTD,0.026814882393179088
322,ODFL,PCAR,0.027077221737287365
95,CTSH,LULU,0.027078582284842573
263,KDP,MSFT,0.027329489178651366
114,EA,INTC,0.02735374226109598
96,CTSH,MAR,0.027468415930099105
196,GFS,GOOG,0.02773167326239506
24,ADSK,EXC,0.027947439346769014
197,GFS,GOOGL,0.028104130139549332
306,MRNA,TTWO,0.028351025979455186
269,KLAC,PCAR,0.028580633863163982
308,MU,PANW,0.028739783975465047
293,MCHP,PCAR,0.02881357569318096
261,KDP,LRCX,0.02900591160940699
289,MCHP,MDLZ,0.029138758877480644
337,REGN,ROST,0.030066764103534673
120,EA,MU,0.030478072980193744
35,ADSK,ORLY,0.030672022376041174
204,GFS,MDB,0.030845521111480725
347,WBD,XEL,0.03096242465467933
253,ILMN,SNPS,0.031058058599582845
202,GFS,KHC,0.03129877235028064
37,ADSK,PCAR,0.031309504169960575
303,MNST,ODFL,0.031449419141228396
232,GFS,TXN,0.03150670114493117
69,AVGO,PANW,0.0315868971119374
205,GFS,MDLZ,0.03166442832390048
110,EA,FAST,0.03175258263645999
53,AMAT,BKNG,0.03176542974256226
335,PYPL,VRTX,0.03223284940371086
343,TTWO,VRSK,0.032238622835195706
276,LULU,MAR,0.032283385553231445
246,GOOGL,PANW,0.03229806971292091
73,CCEP,KDP,0.03238626466273235
123,EXC,ORLY,0.03250925918182469
242,GOOG,PANW,0.032970059239550556
11,ADI,MCHP,0.03306844268757629
328,PCAR,VRTX,0.03334588541310544
336,PYPL,WDAY,0.03354803018234655
81,CMCSA,MDB,0.03357555231578097
214,GFS,ORLY,0.033727944119428185
43,ADSK,WBA,0.03388178866873652
316,NXPI,PCAR,0.03420973590922405
107,DDOG,PAYX,0.034346938078274214
102,DASH,FAST,0.03452242297365252
85,CSGP,ORLY,0.03461305486658948
231,GFS,TTWO,0.03480591660561197
300,MELI,REGN,0.03502077158399283
70,AVGO,WDAY,0.035315883548364055
295,MDB,MRVL,0.03562725458145418
207,GFS,MNST,0.03574543906686895
71,BKNG,NVDA,0.035882007492138275
105,DDOG,INTC,0.03591648778321541
60,AMD,MU,0.036406291820391755
83,CSGP,EXC,0.03662367155779848
113,EA,ILMN,0.03669417571271005
314,NFLX,ROST,0.036742083346461174
117,EA,MRNA,0.03730059555701783
227,GFS,SPLK,0.037563352490779474
8,ADI,BKNG,0.03803610234668616
256,INTU,WBA,0.03814329367831691
275,LRCX,ROP,0.038489378998806494
271,LRCX,MSFT,0.03862262262766136
265,KDP,NXPI,0.03869664663078856
47,AEP,ODFL,0.03886569281372535
331,PEP,TXN,0.03899812281770907
223,GFS,ROST,0.0391661266719707
221,GFS,REGN,0.03924934195968409
277,LULU,MSFT,0.03948183727106265
334,PYPL,VRSK,0.03961505712633604
100,CTSH,MSFT,0.03964940576289129
323,ODFL,WBA,0.03965214988417867
236,GFS,XEL,0.039747648274704124
218,GFS,PDD,0.03991306879012495
230,GFS,TSLA,0.040060091171247945
344,TXN,ZS,0.0402390817559408
32,ADSK,MSFT,0.04036816178291873
119,EA,MSFT,0.04070630107608015
44,ADSK,WDAY,0.0408237956707277
266,KDP,PYPL,0.04121914882366237
109,DLTR,WBA,0.041250442522600225
124,EXC,PDD,0.041621970927069714
206,GFS,META,0.0419023200771147
234,GFS,VRTX,0.04217387146328546
101,CTSH,MU,0.04225764230730004
217,GFS,PCAR,0.04228453600632599
19,ADSK,CDW,0.04271302793189154
75,CDNS,NFLX,0.04297549528566097
108,DLTR,ODFL,0.04306384677061082
330,PEP,SIRI,0.04325009927547161
317,NXPI,ROP,0.04331377506664106
298,MDLZ,WDAY,0.04349260298934134
220,GFS,QCOM,0.0435908569065114
267,KDP,SNPS,0.043636626722981055
31,ADSK,MAR,0.043642447983412554
304,MRNA,PANW,0.043796178566056006
229,GFS,TMUS,0.04381914725195845
116,EA,LULU,0.043842056783119795
121,EA,PANW,0.044133140234872775
260,KDP,KLAC,0.04449335381640425
200,GFS,INTU,0.04450429696708211
215,GFS,PANW,0.044505204735995625
13,ADI,MNST,0.04455910561001565
297,MDLZ,MNST,0.044793922952748436
233,GFS,VRSK,0.044853885074063446
98,CTSH,META,0.044866437206418586
226,GFS,SNPS,0.04489814806451844
118,EA,MRVL,0.04497116346018383
210,GFS,MSFT,0.04499523729444001
111,EA,GOOG,0.04503325850970366
133,FAST,MSFT,0.04505023711692141
216,GFS,PAYX,0.045105437811479555
40,ADSK,ROST,0.04548376158974014
211,GFS,MU,0.04548656892127607
208,GFS,MRNA,0.04563214113870292
313,NFLX,REGN,0.045765940906688125
50,AEP,VRTX,0.045872586678000316
55,AMAT,LRCX,0.0459723700669633
201,GFS,KDP,0.045972488479507384
268,KLAC,MAR,0.0459796714830889
278,LULU,MU,0.04610015507585544
112,EA,GOOGL,0.0461192919091379
203,GFS,LULU,0.04626496324396191
329,PEP,SBUX,0.04632407675399516
30,ADSK,LULU,0.04636770395942858
45,ADSK,XEL,0.046391291501360545
135,FAST,NXPI,0.046608719443218566
97,CTSH,MDB,0.04670512773165292
285,MAR,NVDA,0.04683828745054187
86,CSX,FANG,0.04700434223291383
254,INTU,MAR,0.0472349538953701
51,AEP,WBA,0.04739752745894824
49,AEP,VRSK,0.04766724662247282
279,LULU,NFLX,0.04781810962181205
245,GOOGL,MRVL,0.04796277831673607
212,GFS,NVDA,0.04814088617823825
209,GFS,MRVL,0.048308241376579256
34,ADSK,NFLX,0.04840279259422578
318,NXPI,SNPS,0.04856036977461863
18,ADSK,CDNS,0.048579701735884516
15,ADI,ORLY,0.04859049258040085
299,MELI,NFLX,0.048808807301160065
235,GFS,WBA,0.04888795399490228
14,ADI,NFLX,0.04892873993252375
77,CDW,FANG,0.048963341679814004
324,ORLY,VRTX,0.04955839431513134
62,AMGN,FANG,0.04957078931624211
340,TMUS,WBD,0.049586076169344316
93,CTSH,GOOGL,0.049599822306307655
78,CEG,FANG,0.04964470525670743
222,GFS,ROP,0.04985210347844973
241,GOOG,MRNA,0.04986497040396879
274,LRCX,PANW,0.04996090934377397
76,CDNS,VRTX,0.049976958449156055
115,EA,LRCX,0.04997724412713584
