,s1,s2,p-value
469,MRNA,TTD,0.00772426310576627
444,MCHP,MNST,0.007731626600183972
165,CTAS,NFLX,0.007812445752076251
164,CTAS,KLAC,0.007839578052227021
481,NFLX,ROST,0.007854676744079917
192,DASH,KLAC,0.007902546511301045
76,ADSK,TMUS,0.007911792610100318
30,ABNB,PANW,0.008089084837738014
376,ILMN,TTWO,0.008227455422789758
386,INTU,WBA,0.008231450468412407
512,PYPL,REGN,0.008297112458968242
330,GOOG,MRNA,0.008517369320604845
399,KDP,META,0.008537804096827502
85,AMAT,AVGO,0.00860123345216469
338,GOOGL,MRNA,0.008608062961156161
379,ILMN,WBA,0.008651140717067162
493,PANW,TTWO,0.008660037347961272
440,MAR,ROP,0.008855612451948125
250,FAST,MU,0.008963709782114882
403,KDP,NVDA,0.008988966026742649
401,KDP,MSFT,0.0091453628007679
155,CSCO,ODFL,0.009223270859787691
24,ABNB,MRNA,0.00923020145752237
202,DASH,PCAR,0.009631981231373536
89,AMAT,MAR,0.009916886691994987
343,HON,REGN,0.010186046801009692
417,KLAC,PCAR,0.010252543941146542
528,ROP,WDAY,0.010328707575154852
514,PYPL,ROST,0.010383550429819428
446,MCHP,ORLY,0.010405334395823296
114,AVGO,ROP,0.010609130424610548
445,MCHP,NFLX,0.010613451140071886
16,ABNB,FAST,0.010661249332150118
455,MELI,ORLY,0.010735782865920973
118,AZN,MNST,0.010741211982103427
83,AEP,PYPL,0.01109642054353841
392,ISRG,VRTX,0.01123380851769468
133,CCEP,WDAY,0.011260074035967852
390,ISRG,NXPI,0.011328105321225334
77,ADSK,VRTX,0.011335253394143536
92,AMAT,PCAR,0.01133890078354915
482,NFLX,VRTX,0.011400670106101364
350,IDXX,ORLY,0.011502553168666989
26,ABNB,NVDA,0.0116820949008799
373,ILMN,ROP,0.011994739920656925
94,AMD,FAST,0.012021185061338289
544,WBD,XEL,0.012039929353576466
351,IDXX,PCAR,0.012050604752142258
10,ABNB,CDNS,0.012111807787397736
523,PYPL,XEL,0.012219851350047061
438,MAR,NXPI,0.012347415288578498
72,ADSK,ORLY,0.012375291640662577
389,ISRG,MNST,0.012422795354885411
372,ILMN,PANW,0.012425428459903475
543,WBD,WDAY,0.012493451845504825
380,ILMN,WDAY,0.012595255581515015
13,ABNB,COST,0.012763674153519023
316,GFS,GILD,0.013481017209911711
353,IDXX,ROST,0.013563498762816291
161,CSGP,WBD,0.013622420484386858
434,LULU,PYPL,0.013778724243147305
91,AMAT,NXPI,0.01416336097265565
418,KLAC,ROP,0.014203409065794523
54,ADSK,AMAT,0.014433445247187105
179,CTSH,MRNA,0.014474404597708022
394,KDP,LIN,0.014552516122535771
180,CTSH,MRVL,0.01468754753949214
38,ABNB,WBA,0.014717780363352783
510,PCAR,WDAY,0.014876902538597223
246,FANG,REGN,0.014999661315328474
90,AMAT,NVDA,0.015350437809784833
28,ABNB,ODFL,0.015372895989282414
377,ILMN,VRSK,0.015425192814985701
368,ILMN,NFLX,0.015446797491784863
447,MCHP,PCAR,0.01563870275916214
495,PANW,WDAY,0.015719062832314425
456,MELI,PCAR,0.015723968203746906
410,KDP,TTD,0.015964111792944796
215,DDOG,MRNA,0.016009682625574003
324,GFS,ZS,0.016086468030771812
108,AVGO,DASH,0.016087671372295675
228,EA,INTC,0.016173474634482883
521,PYPL,WBA,0.016356013049652496
60,ADSK,CSX,0.016366763260340714
366,ILMN,MSFT,0.016659469374945616
537,TTWO,WBA,0.016788121023445617
37,ABNB,VRTX,0.016820679149364217
146,CMCSA,PYPL,0.01689413442107228
61,ADSK,CTAS,0.016913351146314738
384,INTU,PANW,0.016926569961351463
253,FTNT,KDP,0.016928934091873047
247,FANG,XEL,0.017007807500572965
182,CTSH,NXPI,0.01721372318380267
20,ABNB,LIN,0.017359751618877307
256,FTNT,SIRI,0.017498245803920325
143,CHTR,DXCM,0.017550378001989483
494,PANW,VRTX,0.01760579557972428
244,EXC,VRTX,0.01769246773485006
320,GFS,PEP,0.01793463571425885
25,ABNB,MSFT,0.018026071719802333
12,ABNB,CEG,0.01807145477612871
508,PAYX,ZS,0.01822549217300811
177,CTSH,MAR,0.01830855006504475
122,CCEP,DASH,0.018321068329684883
210,DDOG,INTC,0.018471383692628057
178,CTSH,META,0.018513826521441623
468,MRNA,PANW,0.01857387514812705
200,DASH,NXPI,0.018771991177819705
14,ABNB,CPRT,0.01885838269064919
53,ADP,WBD,0.018980750172450836
412,KDP,VRSK,0.01916412306877053
488,NXPI,XEL,0.019169474576103383
67,ADSK,LIN,0.019215667977512
245,EXC,WBD,0.019245363029213876
5,ABNB,AMAT,0.019292208915081335
395,KDP,LRCX,0.019450359334711675
70,ADSK,MU,0.019543939018322545
408,KDP,ROP,0.019549398216023788
484,NXPI,PCAR,0.019861701262684522
130,CCEP,NFLX,0.01997771002657254
414,KDP,WDAY,0.02019987273988281
433,LULU,PANW,0.020375979238993973
465,MNST,VRSK,0.020506844187806475
334,GOOG,WBA,0.02052780110183319
527,ROP,WBA,0.02053299103672494
57,ADSK,CEG,0.020615935477533435
458,MELI,REGN,0.020744092519758596
486,NXPI,SNPS,0.020818004224140565
87,AMAT,FAST,0.021114624807473222
15,ABNB,CTAS,0.021131524435177764
39,ABNB,WDAY,0.021241361644259306
342,GOOGL,WBA,0.021714756543303054
367,ILMN,MU,0.021844059764088236
0,AAPL,MRNA,0.021934612336764234
62,ADSK,EXC,0.022133398236728878
74,ADSK,PDD,0.022337625044105455
149,CPRT,NFLX,0.022438897378522282
421,LIN,NFLX,0.022467782092517295
416,KLAC,NXPI,0.022639029124430738
131,CCEP,NVDA,0.022747419635798436
176,CTSH,LRCX,0.022811308268708103
490,ODFL,WDAY,0.022936830290586456
476,NFLX,ODFL,0.023023486762469084
337,GOOGL,META,0.023288103931037935
222,DXCM,MNST,0.023336715639270696
383,INTU,MAR,0.023456659131543073
460,META,MSFT,0.023468035958615657
437,LULU,WDAY,0.023707587173094038
466,MNST,WDAY,0.023805643879175813
323,GFS,TEAM,0.023890114255578732
8,ABNB,BKNG,0.023973235573812843
319,GFS,INTC,0.024144658286955088
42,ADBE,PYPL,0.024196221810459058
428,LRCX,NVDA,0.0242303662914951
329,GOOG,META,0.02426954424703085
459,MELI,VRTX,0.024369660464136664
480,NFLX,REGN,0.024433345908945615
98,ANSS,CPRT,0.02444131063321156
35,ABNB,SNPS,0.024450792685252083
449,MCHP,ROST,0.024497587580447427
369,ILMN,NVDA,0.024686434223748294
463,MNST,ROP,0.024725368992766002
375,ILMN,TTD,0.024803096095319676
128,CCEP,MCHP,0.025019837637775672
169,CTSH,DDOG,0.025136530271261337
509,PCAR,ROP,0.025160359829706904
111,AVGO,MAR,0.025192176663539425
404,KDP,NXPI,0.02527698240829336
411,KDP,TTWO,0.025296754599715154
17,ABNB,INTU,0.025338938577508192
450,MDB,MRNA,0.02575602988671313
409,KDP,SNPS,0.025828968749467666
457,MELI,PYPL,0.0258920138320305
422,LIN,PCAR,0.025946039495914352
357,ILMN,KLAC,0.026052550278899085
141,CEG,NFLX,0.026090043900051717
227,EA,ILMN,0.026110572885897746
50,ADI,MNST,0.026332529704987218
9,ABNB,CCEP,0.026489262543035515
359,ILMN,LULU,0.026573756134902652
332,GOOG,PYPL,0.026764427612238222
340,GOOGL,PYPL,0.02676542796841969
364,ILMN,MRNA,0.026833382297372164
119,BKNG,PYPL,0.026837742876096294
159,CSGP,NFLX,0.027052257246045302
362,ILMN,MELI,0.027055906908828854
139,CDNS,WDAY,0.027089475031089588
536,TTWO,VRSK,0.02715867169358062
79,ADSK,WDAY,0.027689164673335348
541,TXN,ZS,0.027831876299921475
223,DXCM,ORLY,0.027869479302826895
174,CTSH,KLAC,0.028377584897513183
322,GFS,SBUX,0.028503613095757597
511,PEP,TXN,0.028642137323358033
360,ILMN,MAR,0.028697513145455312
387,ISRG,LIN,0.02870182690030001
358,ILMN,LRCX,0.028852166495370497
132,CCEP,ROP,0.02903402384550255
439,MAR,PCAR,0.029068793213775132
168,CTSH,DASH,0.029076049598488994
4,ABNB,ADI,0.029662449042528995
327,GOOG,ILMN,0.029713839718773224
361,ILMN,MDB,0.029740356829005766
462,MNST,PYPL,0.029968366481131964
151,CSCO,KDP,0.03003598477039831
113,AVGO,NXPI,0.030051262150363103
11,ABNB,CDW,0.030109596848922924
325,GILD,SBUX,0.030219399686492173
193,DASH,LIN,0.030259342734962936
137,CDNS,NFLX,0.03045978677183611
406,KDP,PANW,0.030527650474314508
448,MCHP,PYPL,0.030583111936674345
238,EXC,LULU,0.030621087350887352
121,BKR,PYPL,0.030768139869543586
535,TTD,XEL,0.0308587301869897
116,AZN,CCEP,0.03091822966109283
442,MCHP,MDLZ,0.030982614646126422
525,REGN,ROST,0.031013085613505104
78,ADSK,WBA,0.031041037962413066
185,CTSH,PCAR,0.03116342350811511
32,ABNB,REGN,0.03130635263661841
18,ABNB,KDP,0.031413095416546355
363,ILMN,META,0.03162799304424655
473,MSFT,PANW,0.03177287425194954
335,GOOGL,ILMN,0.03183924020501638
55,ADSK,AVGO,0.03194137363232221
230,EA,MRNA,0.03207766884140023
496,PAYX,PCAR,0.03212310713052279
36,ABNB,VRSK,0.0322316858218772
154,CSCO,MNST,0.032239282285483
40,ABNB,XEL,0.03224077765835002
213,DDOG,MAR,0.03242930524254989
532,TMUS,WBD,0.032525288300102616
385,INTU,VRTX,0.03257078064540586
80,AEP,CSCO,0.03260438782734286
378,ILMN,VRTX,0.03285384032739949
382,INTU,KLAC,0.032886229463809584
501,PAYX,ROST,0.03289796308816964
43,ADBE,TTWO,0.03336123985061232
99,ANSS,KDP,0.03342241109647402
391,ISRG,PCAR,0.033429096035934386
204,DDOG,EA,0.03374946023092407
502,PAYX,SBUX,0.03377605138438942
145,CMCSA,MDB,0.03395678329819724
138,CDNS,VRTX,0.034058585000005144
206,DDOG,GFS,0.03413453726535111
45,ADI,BKNG,0.03414156502033302
173,CTSH,KDP,0.034157258433499926
231,EA,MRVL,0.03417114353381867
503,PAYX,SNPS,0.034188785460136345
33,ABNB,ROP,0.03431914339926803
485,NXPI,ROP,0.03433776238619028
1,AAPL,PYPL,0.03439294858903724
95,AMZN,MRNA,0.03440485547706017
225,EA,GOOG,0.034679422236159475
427,LRCX,MSFT,0.034771543974951254
254,FTNT,MDLZ,0.03490552953543931
255,FTNT,MNST,0.03498165349644946
234,EA,WBD,0.03504160112919594
104,ANSS,PCAR,0.035124371075583354
29,ABNB,ORLY,0.03513525163082532
226,EA,GOOGL,0.035192228803430495
153,CSCO,MDLZ,0.03522192380686731
214,DDOG,META,0.035370861268098304
349,IDXX,ODFL,0.035380364437506716
345,IDXX,LIN,0.03541851047102718
331,GOOG,PANW,0.03542057183042998
506,PAYX,VRTX,0.03556935604018776
73,ADSK,PANW,0.03597837413127978
224,EA,FAST,0.036140550209338956
96,ANSS,BKNG,0.03615961572106956
107,ASML,CCEP,0.03618847143992085
454,MDLZ,MNST,0.036222539151206205
102,ANSS,NVDA,0.03655678739426519
526,ROP,VRTX,0.03659378188378655
191,DASH,INTU,0.03661195012831195
106,ANSS,SIRI,0.036680415899405336
431,LRCX,ROP,0.03696834208206176
186,CTSH,WBA,0.037035325717572815
507,PAYX,WBA,0.03713000282341105
160,CSGP,ORLY,0.037241248227041605
529,ROST,WDAY,0.03729382961920923
504,PAYX,TMUS,0.03755920794308023
209,DDOG,ILMN,0.037748951161995045
181,CTSH,NVDA,0.0377576016062467
539,TXN,VRTX,0.037764992928435465
152,CSCO,MCHP,0.03793047441603953
400,KDP,MNST,0.038250854331409165
370,ILMN,NXPI,0.0384173281931647
220,DLTR,ILMN,0.03851862811230223
217,DDOG,NXPI,0.03873827108366035
59,ADSK,CRWD,0.03882321259820885
515,PYPL,SBUX,0.038825285390617276
212,DDOG,LRCX,0.03882816588744376
500,PAYX,ROP,0.03886924881147098
34,ABNB,ROST,0.03895135015970961
491,PANW,PYPL,0.039008749474910016
82,AEP,NFLX,0.03904322133029246
84,AEP,VRSK,0.03909963518012622
371,ILMN,ODFL,0.039111389663544494
2,AAPL,TTD,0.03911671369488655
381,ILMN,ZS,0.03918318027844199
524,PYPL,ZS,0.03923587243719343
393,KDP,KLAC,0.03942386620187475
479,NFLX,PYPL,0.03956105013544389
354,IDXX,VRTX,0.039587694587476366
235,EA,ZS,0.039654545891718164
471,MRNA,VRSK,0.03968032980606861
467,MRNA,MSFT,0.03975405822718417
205,DDOG,FAST,0.039773278979516366
232,EA,MSFT,0.039846459919773695
134,CDNS,DASH,0.03998327688994396
218,DDOG,VRTX,0.03999352689273912
317,GFS,GOOG,0.0400565307191488
251,FAST,NXPI,0.04018326579608928
318,GFS,GOOGL,0.0402061495121277
424,LIN,ROP,0.040334536780034375
352,IDXX,PYPL,0.04036124645783032
201,DASH,PANW,0.04043642247268493
472,MRVL,NXPI,0.040975870809508805
492,PANW,SNPS,0.04110542470009504
190,DASH,ILMN,0.04110750605694406
208,DDOG,GOOGL,0.04112363581204049
233,EA,PANW,0.041162107242624715
144,CMCSA,KDP,0.04116453273792513
81,AEP,DLTR,0.04142823831032216
127,CCEP,LRCX,0.04145033383193991
207,DDOG,GOOG,0.041467479249339384
355,ILMN,INTC,0.041531014881813065
498,PAYX,PEP,0.04157605386059724
239,EXC,NFLX,0.04159698871352242
135,CDNS,INTU,0.04180341274070725
105,ANSS,PYPL,0.041833123106640335
396,KDP,MAR,0.04197517838850565
150,CPRT,PYPL,0.042034935572911616
203,DASH,SNPS,0.042065801705674595
236,EXC,FANG,0.042196666391889306
475,MSFT,VRTX,0.04230320353870658
435,LULU,ROP,0.0423726734788439
402,KDP,NFLX,0.04256481498889142
109,AVGO,FAST,0.04263687055956789
175,CTSH,LIN,0.042640578350381084
171,CTSH,ILMN,0.04265901323671532
41,ADBE,ILMN,0.04266101485183491
117,AZN,MDLZ,0.04266315012367059
188,DASH,GOOG,0.04275409672183808
112,AVGO,MSFT,0.042789479337211694
86,AMAT,CCEP,0.04297411242164268
219,DDOG,WBA,0.04312773218247941
189,DASH,GOOGL,0.043169477087275844
474,MSFT,PYPL,0.04317918337237261
425,LIN,WDAY,0.043276766943241014
499,PAYX,QCOM,0.04340184219592459
126,CCEP,LIN,0.04340563840504548
183,CTSH,ODFL,0.04352568275230474
221,DLTR,PYPL,0.043557995541101936
397,KDP,MCHP,0.043601955426381116
142,CEG,WBD,0.04362153450939626
69,ADSK,MSFT,0.043900539376950466
199,DASH,NVDA,0.04405358855755894
211,DDOG,KLAC,0.04424817773645947
241,EXC,PDD,0.044376523980654066
184,CTSH,PANW,0.04440237800652092
420,LIN,LRCX,0.04451968714404715
240,EXC,PANW,0.044830305412708084
489,ODFL,PYPL,0.04483919960451989
229,EA,LULU,0.04487600726868958
125,CCEP,KDP,0.04491389705293981
413,KDP,VRTX,0.045214266795103604
51,ADI,NFLX,0.04545708141416617
3,AAPL,TTWO,0.04547818752633128
540,TXN,WDAY,0.04568159032780014
321,GFS,QCOM,0.04571127293283966
531,TEAM,WBA,0.04575688949277955
538,TXN,VRSK,0.04581047443160783
398,KDP,MELI,0.04588113142718085
252,FAST,PCAR,0.04590631646484291
443,MCHP,MELI,0.04593817920366953
170,CTSH,FAST,0.04605537944989955
156,CSCO,ON,0.046057048863422656
136,CDNS,MELI,0.046081515091562456
163,CSX,NXPI,0.046177736495263494
336,GOOGL,KDP,0.04625723025668913
129,CCEP,MELI,0.04631072360877321
497,PAYX,PDD,0.046321415055143256
432,LULU,MRNA,0.046330322656444975
101,ANSS,MNST,0.04634588522089927
339,GOOGL,MRVL,0.046482007656588206
464,MNST,TTD,0.04655186596787216
505,PAYX,VRSK,0.04658864368595646
388,ISRG,MDLZ,0.04671814649455864
49,ADI,MELI,0.046750699597156754
328,GOOG,KDP,0.04693781084793516
423,LIN,PYPL,0.0472978273755001
52,ADI,ORLY,0.04740088343942821
430,LRCX,PCAR,0.04740706385496561
103,ANSS,ORLY,0.047429552495165554
148,COST,INTU,0.04751307012507038
237,EXC,INTU,0.047724804339110624
453,MDLZ,MELI,0.047920257594682915
405,KDP,ODFL,0.04836334473117167
157,CSCO,ORLY,0.04844191683691334
451,MDB,PYPL,0.04890348422108388
365,ILMN,MRVL,0.04890771666305464
483,NVDA,PYPL,0.04921209389368113
419,KLAC,VRTX,0.049609699902029694
415,KLAC,NFLX,0.04983972485054508
