,s1,s2,p-value
9427,KVUE,SBAC,0.0
9426,KVUE,RVTY,0.0
9424,KVUE,RSG,0.0
7678,GEHC,ICE,0.0
7679,GEHC,IDXX,0.0
7680,GEHC,IEX,0.0
7847,GEHC,RVTY,0.0
7848,GEHC,SBAC,0.0
7849,GEHC,SBUX,0.0
7850,GEHC,SCHW,0.0
7851,GEHC,SHW,0.0
7852,GEHC,SJM,0.0
7853,GEHC,SLB,0.0
7854,GEHC,SNA,0.0
7855,GEHC,SNPS,0.0
7856,GEHC,SO,0.0
7857,GEHC,SPG,0.0
7858,GEHC,SPGI,0.0
7859,GEHC,SRE,0.0
7860,GEHC,STE,0.0
7861,GEHC,STLD,0.0
7862,GEHC,STT,0.0
7863,GEHC,STX,0.0
7864,GEHC,STZ,0.0
7865,GEHC,SWK,0.0
7866,GEHC,SWKS,0.0
7867,GEHC,SYF,0.0
7868,GEHC,SYK,0.0
7869,GEHC,SYY,0.0
7870,GEHC,T,0.0
7871,GEHC,TAP,0.0
7872,GEHC,TDG,0.0
7873,GEHC,TDY,0.0
7874,GEHC,TECH,0.0
7875,GEHC,TEL,0.0
7846,GEHC,RTX,0.0
7876,GEHC,TER,0.0
7845,GEHC,RSG,0.0
7843,GEHC,ROP,0.0
7814,GEHC,PKG,0.0
7815,GEHC,PLD,0.0
7816,GEHC,PM,0.0
7817,GEHC,PNC,0.0
7818,GEHC,PNR,0.0
7819,GEHC,PNW,0.0
7820,GEHC,PODD,0.0
7821,GEHC,POOL,0.0
7822,GEHC,PPG,0.0
7823,GEHC,PPL,0.0
7824,GEHC,PRU,0.0
7825,GEHC,PSA,0.0
7826,GEHC,PSX,0.0
7827,GEHC,PTC,0.0
7828,GEHC,PWR,0.0
7829,GEHC,PXD,0.0
7830,GEHC,PYPL,0.0
7831,GEHC,QCOM,0.0
7832,GEHC,QRVO,0.0
7833,GEHC,RCL,0.0
7834,GEHC,REG,0.0
7835,GEHC,REGN,0.0
7836,GEHC,RF,0.0
7837,GEHC,RHI,0.0
7838,GEHC,RJF,0.0
7839,GEHC,RL,0.0
7840,GEHC,RMD,0.0
7841,GEHC,ROK,0.0
7842,GEHC,ROL,0.0
7844,GEHC,ROST,0.0
7813,GEHC,PHM,0.0
7878,GEHC,TFX,0.0
7880,GEHC,TJX,0.0
7914,GEHC,VTR,0.0
7915,GEHC,VTRS,0.0
7916,GEHC,VZ,0.0
7917,GEHC,WAB,0.0
7918,GEHC,WAT,0.0
7919,GEHC,WBA,0.0
7920,GEHC,WBD,0.0
7921,GEHC,WDC,0.0
7922,GEHC,WEC,0.0
7923,GEHC,WELL,0.0
7924,GEHC,WFC,0.0
7925,GEHC,WHR,0.0
7926,GEHC,WM,0.0
7927,GEHC,WMB,0.0
7928,GEHC,WMT,0.0
7929,GEHC,WRB,0.0
7930,GEHC,WRK,0.0
7931,GEHC,WST,0.0
7932,GEHC,WTW,0.0
7933,GEHC,WY,0.0
7934,GEHC,WYNN,0.0
7935,GEHC,XEL,0.0
7936,GEHC,XOM,0.0
7937,GEHC,XRAY,0.0
7938,GEHC,XYL,0.0
7939,GEHC,YUM,0.0
7940,GEHC,ZBH,0.0
7941,GEHC,ZBRA,0.0
7942,GEHC,ZION,0.0
7913,GEHC,VRTX,0.0
7879,GEHC,TGT,0.0
7912,GEHC,VRSN,0.0
7910,GEHC,VMC,0.0
7881,GEHC,TMO,0.0
7882,GEHC,TMUS,0.0
7883,GEHC,TPR,0.0
7884,GEHC,TRGP,0.0
7885,GEHC,TRMB,0.0
7886,GEHC,TROW,0.0
7887,GEHC,TRV,0.0
7888,GEHC,TSCO,0.0
7889,GEHC,TSLA,0.0
7890,GEHC,TSN,0.0
7891,GEHC,TT,0.0
7892,GEHC,TTWO,0.0
7893,GEHC,TXN,0.0
7894,GEHC,TXT,0.0
7895,GEHC,TYL,0.0
7896,GEHC,UAL,0.0
7897,GEHC,UBER,0.0
7898,GEHC,UDR,0.0
7899,GEHC,UHS,0.0
7900,GEHC,ULTA,0.0
7901,GEHC,UNH,0.0
7902,GEHC,UNP,0.0
7903,GEHC,UPS,0.0
7904,GEHC,URI,0.0
7905,GEHC,USB,0.0
7906,GEHC,V,0.0
7907,GEHC,VFC,0.0
7908,GEHC,VICI,0.0
7909,GEHC,VLO,0.0
7911,GEHC,VRSK,0.0
7812,GEHC,PH,0.0
7811,GEHC,PGR,0.0
7810,GEHC,PG,0.0
7714,GEHC,KO,0.0
7715,GEHC,KR,0.0
7716,GEHC,L,0.0
7717,GEHC,LDOS,0.0
7718,GEHC,LEN,0.0
7719,GEHC,LH,0.0
7720,GEHC,LHX,0.0
7721,GEHC,LIN,0.0
7722,GEHC,LKQ,0.0
7723,GEHC,LLY,0.0
7724,GEHC,LMT,0.0
7725,GEHC,LNT,0.0
7726,GEHC,LOW,0.0
7727,GEHC,LRCX,0.0
7728,GEHC,LULU,0.0
7729,GEHC,LUV,0.0
7730,GEHC,LVS,0.0
7731,GEHC,LW,0.0
7732,GEHC,LYB,0.0
7733,GEHC,LYV,0.0
7734,GEHC,MA,0.0
7735,GEHC,MAA,0.0
7736,GEHC,MAR,0.0
7737,GEHC,MAS,0.0
7738,GEHC,MCD,0.0
7739,GEHC,MCHP,0.0
7740,GEHC,MCK,0.0
7741,GEHC,MCO,0.0
7742,GEHC,MDLZ,0.0
7713,GEHC,KMX,0.0
7743,GEHC,MDT,0.0
7712,GEHC,KMI,0.0
7710,GEHC,KLAC,0.0
7681,GEHC,IFF,0.0
7682,GEHC,ILMN,0.0
7683,GEHC,INCY,0.0
7684,GEHC,INTC,0.0
7685,GEHC,INTU,0.0
7686,GEHC,INVH,0.0
7687,GEHC,IP,0.0
7688,GEHC,IPG,0.0
7689,GEHC,IQV,0.0
7690,GEHC,IR,0.0
7691,GEHC,IRM,0.0
7692,GEHC,ISRG,0.0
7693,GEHC,IT,0.0
7694,GEHC,ITW,0.0
7695,GEHC,IVZ,0.0
7696,GEHC,J,0.0
7697,GEHC,JBHT,0.0
7698,GEHC,JBL,0.0
7699,GEHC,JCI,0.0
7700,GEHC,JKHY,0.0
7701,GEHC,JNJ,0.0
7702,GEHC,JNPR,0.0
7703,GEHC,JPM,0.0
7704,GEHC,K,0.0
7705,GEHC,KDP,0.0
7706,GEHC,KEY,0.0
7707,GEHC,KEYS,0.0
7708,GEHC,KHC,0.0
7709,GEHC,KIM,0.0
7711,GEHC,KMB,0.0
7744,GEHC,MET,0.0
7745,GEHC,META,0.0
7746,GEHC,MGM,0.0
7781,GEHC,NSC,0.0
7782,GEHC,NTAP,0.0
7783,GEHC,NTRS,0.0
7784,GEHC,NUE,0.0
7785,GEHC,NVDA,0.0
7786,GEHC,NVR,0.0
7787,GEHC,NWS,0.0
7788,GEHC,NWSA,0.0
7789,GEHC,NXPI,0.0
7790,GEHC,O,0.0
7791,GEHC,ODFL,0.0
7792,GEHC,OKE,0.0
7793,GEHC,OMC,0.0
7794,GEHC,ON,0.0
7795,GEHC,ORCL,0.0
7796,GEHC,ORLY,0.0
7797,GEHC,OTIS,0.0
7798,GEHC,OXY,0.0
7799,GEHC,PANW,0.0
7800,GEHC,PARA,0.0
7801,GEHC,PAYC,0.0
7802,GEHC,PAYX,0.0
7803,GEHC,PCAR,0.0
7804,GEHC,PCG,0.0
7805,GEHC,PEAK,0.0
7806,GEHC,PEG,0.0
7807,GEHC,PEP,0.0
7808,GEHC,PFE,0.0
7809,GEHC,PFG,0.0
7780,GEHC,NRG,0.0
7779,GEHC,NOW,0.0
7778,GEHC,NOC,0.0
7777,GEHC,NKE,0.0
7747,GEHC,MHK,0.0
7748,GEHC,MKC,0.0
7749,GEHC,MKTX,0.0
7750,GEHC,MLM,0.0
7751,GEHC,MMC,0.0
7752,GEHC,MMM,0.0
7753,GEHC,MNST,0.0
7754,GEHC,MO,0.0
7755,GEHC,MOH,0.0
7756,GEHC,MOS,0.0
7757,GEHC,MPC,0.0
7758,GEHC,MPWR,0.0
7759,GEHC,MRK,0.0
7760,GEHC,MRNA,0.0
9521,KVUE,ZION,0.0
7761,GEHC,MRO,0.0
7763,GEHC,MSCI,0.0
7764,GEHC,MSFT,0.0
7765,GEHC,MSI,0.0
7766,GEHC,MTB,0.0
7767,GEHC,MTCH,0.0
7768,GEHC,MTD,0.0
7769,GEHC,MU,0.0
7770,GEHC,NCLH,0.0
7771,GEHC,NDAQ,0.0
7772,GEHC,NDSN,0.0
7773,GEHC,NEE,0.0
7774,GEHC,NEM,0.0
7775,GEHC,NFLX,0.0
7776,GEHC,NI,0.0
7762,GEHC,MS,0.0
9522,KVUE,ZTS,0.0
9460,KVUE,TMO,0.0
12030,VLTO,VMC,0.0
12032,VLTO,VRSN,0.0
12062,VLTO,ZION,0.0
12033,VLTO,VRTX,0.0
12061,VLTO,ZBRA,0.0
12060,VLTO,ZBH,0.0
12059,VLTO,YUM,0.0
12058,VLTO,XYL,0.0
12034,VLTO,VTR,0.0
12035,VLTO,VTRS,0.0
12036,VLTO,VZ,0.0
12037,VLTO,WAB,0.0
12038,VLTO,WAT,0.0
12039,VLTO,WBA,0.0
12040,VLTO,WBD,0.0
12041,VLTO,WDC,0.0
12042,VLTO,WEC,0.0
12043,VLTO,WELL,0.0
12044,VLTO,WFC,0.0
12045,VLTO,WHR,0.0
12046,VLTO,WM,0.0
12047,VLTO,WMB,0.0
12048,VLTO,WMT,0.0
12049,VLTO,WRB,0.0
12050,VLTO,WRK,0.0
12051,VLTO,WST,0.0
12052,VLTO,WTW,0.0
12057,VLTO,XRAY,0.0
12053,VLTO,WY,0.0
12054,VLTO,WYNN,0.0
12055,VLTO,XEL,0.0
12031,VLTO,VRSK,0.0
12063,VLTO,ZTS,0.0
12056,VLTO,XOM,0.0
8661,IRM,LRCX,2.218446318289675e-07
8655,IRM,KLAC,2.685106095523819e-07
8394,HWM,LEN,6.301783990609433e-06
11203,POOL,QRVO,6.306437589046721e-06
8897,JPM,WAB,9.286623521826195e-06
1309,ATO,PPG,9.767182163684402e-06
8663,IRM,MA,1.09842097463784e-05
10909,OXY,PXD,1.402952945499455e-05
2731,CHRW,EVRG,1.5788127631375678e-05
5622,ED,KMB,1.972835963537669e-05
8664,IRM,MAR,2.0126208616719308e-05
2039,BKNG,IRM,2.0736038294011394e-05
232,ADSK,COST,2.212628866603083e-05
8714,IRM,V,2.6817765030452122e-05
8654,IRM,JPM,2.6883365776641818e-05
6335,EMN,VTR,2.8390358637288437e-05
10881,OXY,PAYC,2.995086971040141e-05
10918,OXY,RJF,3.194298468234721e-05
10946,OXY,SWKS,3.5611415968049565e-05
3584,CRL,KIM,3.807538958718659e-05
10889,OXY,PFG,3.883682660364687e-05
11012,OXY,WTW,3.924776654291351e-05
8389,HWM,IR,4.0935416957775795e-05
10916,OXY,RF,4.726937224776341e-05
1631,BA,MCHP,4.9477445471938194e-05
10912,OXY,QRVO,4.960495566114565e-05
8690,IRM,PHM,4.994145220928127e-05
5375,EBAY,HSIC,5.0974743816901494e-05
10903,OXY,PPL,5.2391304218992297e-05
11023,OXY,ZTS,5.266000345382405e-05
5923,EIX,PPG,5.890560398710518e-05
10727,NOC,WST,6.054538510388827e-05
10956,OXY,TER,6.152610310163264e-05
212,ADSK,APH,6.470958078179239e-05
4912,DHI,HWM,6.50326076491693e-05
10950,OXY,T,6.672847880094372e-05
11015,OXY,XEL,7.068507757324254e-05
10973,OXY,TXN,7.261357596296712e-05
11003,OXY,WELL,7.656779613637807e-05
10994,OXY,VTR,7.990533382399674e-05
10934,OXY,SNA,8.281147270428334e-05
11002,OXY,WEC,8.428172955150516e-05
9186,KMI,VTRS,8.501807380407467e-05
10907,OXY,PTC,8.552728938085472e-05
10882,OXY,PAYX,8.604082204209929e-05
5734,ED,PPL,9.038794840075966e-05
10901,OXY,POOL,9.052940748109654e-05
8712,IRM,UBER,9.087330880905885e-05
10960,OXY,TJX,9.234921598635737e-05
11903,TSN,VFC,9.318245137240304e-05
8687,IRM,PCAR,9.364354785462318e-05
7972,GLW,HSIC,9.950105773602556e-05
11290,PPL,SRE,0.0001034055066147148
11018,OXY,XYL,0.00010495011206523821
11978,UDR,ZBRA,0.00010575330969898914
10980,OXY,ULTA,0.00010580857422728832
5733,ED,PPG,0.00010638281480041301
2024,BK,WAB,0.00010740622247764631
7293,FI,HWM,0.00011715002856162979
10895,OXY,PLD,0.00011738444438402361
6020,ELV,HBAN,0.00011806550303437048
10933,OXY,SLB,0.0001183439851417237
8107,GNRC,XOM,0.0001187798413694036
11011,OXY,WST,0.00011930891704003979
2103,BLK,HD,0.00012048072844514386
5688,ED,NKE,0.0001223920723939815
10656,NOC,STE,0.00012910614281826173
10979,OXY,UHS,0.00012914033566091985
10958,OXY,TFX,0.00013057973771518925
11017,OXY,XRAY,0.00013110442506862515
10899,OXY,PNW,0.0001342426718915479
5478,EBAY,VTR,0.0001353865642198146
6105,ELV,MET,0.00014475948232316985
10938,OXY,SPGI,0.00014543368504394666
3517,CRL,FRT,0.00014619904081268788
10940,OXY,STE,0.00015120727600088506
10953,OXY,TDY,0.00015324598350978882
10875,OTIS,PPG,0.00015880768439336838
10884,OXY,PCG,0.0001598568854473426
11172,PNW,PPG,0.00016028330054629813
10970,OXY,TSN,0.00016093354046365873
10739,NOC,ZTS,0.0001621662670928163
826,APH,WAB,0.00016641500563025608
3181,CNP,O,0.00016740308214649143
4818,DD,HPE,0.00016880961250494863
10925,OXY,RSG,0.00017058663210595162
759,AOS,EQIX,0.00017126109137055628
8217,HD,WAB,0.00017224395341355127
3741,CRL,TROW,0.0001759541439049329
10943,OXY,STX,0.00018106582215628598
5192,DVN,MSFT,0.00018199930927594995
10672,NOC,TER,0.00018336811533861303
132,ACN,NTAP,0.00018695162989509366
11020,OXY,ZBH,0.00019243850057539775
10906,OXY,PSX,0.00019339774560356925
8653,IRM,JBL,0.00019341182427342355
10891,OXY,PGR,0.0001958034117342857
10919,OXY,RL,0.00019656577586411642
10948,OXY,SYK,0.00019761241536458878
3847,CTAS,IR,0.00020063560820136146
5625,ED,KO,0.00020083601413743553
10911,OXY,QCOM,0.00020515349585612173
8680,IRM,NWS,0.00020869725539928702
10972,OXY,TTWO,0.0002099986046243251
10982,OXY,UNP,0.0002152129304769585
8299,HON,TSLA,0.00021710472367420823
10944,OXY,STZ,0.0002173711340256995
9551,LH,REG,0.00023016593345487685
8751,IVZ,KHC,0.0002365871413798252
7058,EXPD,NVR,0.00023776105254014304
10894,OXY,PKG,0.00023785634754843414
10879,OXY,PANW,0.00024553205543205166
11215,POOL,VTR,0.00024887910629462347
1620,AZO,TRMB,0.0002512064080335569
9109,KMI,RJF,0.00025173662499566743
2022,BK,URI,0.0002538191886231258
10890,OXY,PG,0.0002541217093705385
317,ADSK,TT,0.00025501840944211815
8181,HCA,MGM,0.00025846386990276886
10886,OXY,PEG,0.00025982617747086206
8688,IRM,PFE,0.00026027285933998354
10936,OXY,SO,0.0002606087702114026
10898,OXY,PNR,0.0002618014076258975
8640,IR,PCAR,0.00026456350619324145
186,ADI,PPG,0.0002687070031224573
11225,PPG,PWR,0.00026941507757854445
7291,FFIV,UNP,0.00027596243909752455
5679,ED,MTD,0.00027911120682769117
10964,OXY,TRGP,0.0002811875832310042
10923,OXY,ROP,0.0002812386780498454
5721,ED,PG,0.0002826932865563381
1284,ATO,OTIS,0.0002834410434498983
10975,OXY,TYL,0.00028458669567806304
287,ADSK,NDSN,0.0002875061447585904
8681,IRM,NWSA,0.00029115711458130555
10030,MLM,UBER,0.0002921178951759303
10993,OXY,VRTX,0.0002950021858857434
2012,BK,SPG,0.0002966272757576459
11009,OXY,WRB,0.00029927242988373414
10913,OXY,RCL,0.00029944900002688515
6067,ELV,KEY,0.0003046416914776011
10908,OXY,PWR,0.0003057607953872204
3395,COR,KLAC,0.0003077591927702543
4050,CTRA,MKTX,0.00030858106842088776
1234,ATO,MGM,0.0003109475015596824
10955,OXY,TEL,0.0003140966796813023
1360,ATO,TEL,0.0003195175856906844
10945,OXY,SWK,0.00032326522330986706
3139,CNP,MKC,0.0003270548017238091
4510,CVX,PFG,0.0003271557175037105
8657,IRM,LEN,0.0003315987503758416
5199,DVN,NVDA,0.00033272464233873196
1563,AXP,EFX,0.0003332061686592125
10977,OXY,UBER,0.0003355940024038342
10893,OXY,PHM,0.0003384097402371525
885,APTV,HSIC,0.00033970042227138937
8444,INTU,PANW,0.0003441876603148961
10963,OXY,TPR,0.0003444970411420379
10937,OXY,SPG,0.00034636465071839924
7587,FOXA,UDR,0.00034654021791652456
7469,FOX,UDR,0.00035009617348523387
10952,OXY,TDG,0.0003502160876183954
1692,BAC,LDOS,0.00035144104345061265
10992,OXY,VRSN,0.0003525335162908144
8430,INCY,MRNA,0.0003526971235099
256,ADSK,HIG,0.0003538295602407004
3767,CRL,VTR,0.00035789445505534897
656,AMP,ROST,0.0003615109046269532
8735,ITW,MCHP,0.00036415669334315337
10962,OXY,TMUS,0.0003646418276227776
3290,CNP,UPS,0.0003649482096350723
264,ADSK,IT,0.00036793574084604153
10719,NOC,WELL,0.00036878936790017095
11006,OXY,WM,0.0003692531448865076
10986,OXY,V,0.00036963028795693073
5599,ED,IPG,0.0003730940740380933
10922,OXY,ROL,0.00037332301676991077
9128,KMI,SPG,0.0003744743440350117
4996,DIS,LHX,0.00037780827341206603
10926,OXY,RTX,0.00037949395889400565
10991,OXY,VRSK,0.0003818086885071014
1623,AZO,VFC,0.0003910307721409107
11013,OXY,WY,0.00039110910626381133
3593,CRL,LHX,0.0003914254184879252
6178,ELV,PNC,0.00039401270709496066
4182,CTRA,TPR,0.000396942426080357
6132,ELV,NDAQ,0.0003985330669311731
5803,ED,TXN,0.0003990390059914598
5673,ED,MS,0.00040031245092098913
10968,OXY,TSCO,0.00040317114310987716
11014,OXY,WYNN,0.0004056676117554377
10914,OXY,REG,0.00040595308907129436
3235,CNP,RTX,0.000408790589818754
8472,IPG,ZBH,0.0004095566949572661
10988,OXY,VICI,0.0004105849616806088
1040,ATO,COO,0.0004122682057516031
2979,CNP,DLTR,0.00041375129999098563
6230,ELV,SYY,0.00041494452430939743
3105,CNP,KO,0.00041583468687828604
2729,CHRW,ES,0.00041598679350211614
10917,OXY,RHI,0.0004184418755162221
4761,DAY,NUE,0.00042162692829898177
5967,ELV,EPAM,0.0004239799666234158
984,ATO,BA,0.00042615803161316824
11001,OXY,WDC,0.000429911378945579
11019,OXY,YUM,0.00043001934830724087
10990,OXY,VMC,0.00043127319812094644
991,ATO,BEN,0.0004335508490893609
1167,ATO,IDXX,0.00044050358773962424
790,AOS,V,0.0004410996027175693
5140,DVN,EQIX,0.00044154627750316527
6841,ETR,IFF,0.0004428478490659825
5186,DVN,META,0.00044332405563325266
5641,ED,LVS,0.0004448618003473191
5849,ED,YUM,0.0004473716609300371
6289,ELV,WRB,0.0004496702664407842
5731,ED,PODD,0.0004498467457299427
10888,OXY,PFE,0.000453147567482105
9016,KMI,MET,0.00045500391926223084
5763,ED,SJM,0.00045555179914033074
10921,OXY,ROK,0.0004563772750056727
5704,ED,OMC,0.000459427367508898
3262,CNP,TECH,0.0004605393535138702
10931,OXY,SHW,0.00046262705983421095
10733,NOC,XRAY,0.00046726277841273507
2758,CHRW,LLY,0.0004701219193455558
10974,OXY,TXT,0.0004747942573840139
5042,DOV,UHS,0.00047793121721272715
6211,ELV,SCHW,0.00047946033791364755
10941,OXY,STLD,0.0004795769649662525
10902,OXY,PPG,0.0004842331132249603
10892,OXY,PH,0.00048816476378426123
