,s1,s2,p-value
532,ROP,WBA,0.0214916468735272
39,ABNB,WDAY,0.021522655678891934
0,AAPL,MRNA,0.021742035271623092
131,CCEP,NVDA,0.02177508517171027
86,AMAT,FAST,0.022001394345926007
418,KLAC,NXPI,0.022101772004476213
370,ILMN,MU,0.022282666160457095
344,GOOGL,WBA,0.022363174652019768
176,CTSH,LRCX,0.02250917827196271
149,CPRT,NFLX,0.022529114779838738
479,NFLX,ODFL,0.022634931538672482
439,LULU,WDAY,0.023042579231156116
339,GOOGL,META,0.023057348230423963
423,LIN,NFLX,0.02315902661683458
223,DXCM,MNST,0.02316107895685924
493,ODFL,WDAY,0.023311851632604505
462,META,MSFT,0.023489126582170308
386,INTU,MAR,0.023551599823442175
430,LRCX,NVDA,0.023710197284306306
141,CEG,NFLX,0.023913316403160523
469,MNST,WDAY,0.023935555289909264
42,ADBE,PYPL,0.024065268084271486
8,ABNB,BKNG,0.024070955658638683
62,ADSK,EXC,0.0240782748322951
330,GOOG,META,0.024095598921402544
483,NFLX,REGN,0.02410530924503605
50,ADI,MNST,0.024151461830230776
35,ABNB,SNPS,0.024207445976945907
169,CTSH,DDOG,0.02442260457069394
324,GFS,TEAM,0.0244817812680442
320,GFS,INTC,0.024508916050682977
378,ILMN,TTD,0.024565967903350562
451,MCHP,ROST,0.024568482365669476
461,MELI,VRTX,0.02457366856953648
97,ANSS,CPRT,0.024598676580493386
73,ADSK,PDD,0.024660578242719017
466,MNST,ROP,0.02470729907010473
372,ILMN,NVDA,0.024828136238691206
342,GOOGL,PYPL,0.024829183758671297
110,AVGO,MAR,0.024895640682584815
333,GOOG,PYPL,0.024959264277503872
406,KDP,NXPI,0.02496071661604745
119,BKNG,PYPL,0.025060433670856176
17,ABNB,INTU,0.025220347347183657
362,ILMN,LULU,0.025327416869757195
459,MELI,PYPL,0.02538185981371589
411,KDP,SNPS,0.025507976957018202
413,KDP,TTWO,0.0256709896054621
9,ABNB,CCEP,0.025766962557898607
452,MDB,MRNA,0.025829579198569094
424,LIN,PCAR,0.025990016470070286
228,EA,ILMN,0.026181252271178887
360,ILMN,KLAC,0.026233624411506357
365,ILMN,MELI,0.026430401490386564
128,CCEP,MCHP,0.02660897750187526
541,TTWO,VRSK,0.026684450648610476
367,ILMN,MRNA,0.026780776761872065
159,CSGP,NFLX,0.027185239835262776
546,TXN,ZS,0.027658678134942032
224,DXCM,ORLY,0.027976937708208246
174,CTSH,KLAC,0.028143490788972745
364,ILMN,MDB,0.028397484069804857
390,ISRG,LIN,0.028450037448985287
516,PEP,TXN,0.028557022240581976
450,MCHP,PYPL,0.0286679939302774
444,MCHP,MDLZ,0.02869469221444866
363,ILMN,MAR,0.028768430010386384
132,CCEP,ROP,0.028846042442944305
139,CDNS,WDAY,0.028942897568536668
361,ILMN,LRCX,0.029064632382699143
441,MAR,PCAR,0.029092371236872177
168,CTSH,DASH,0.0292265627254943
328,GOOG,ILMN,0.02932360341461264
323,GFS,SBUX,0.029646095835552964
112,AVGO,NXPI,0.029647403915198604
11,ABNB,CDW,0.02997853428465407
326,GILD,SBUX,0.029989102763226534
151,CSCO,KDP,0.030038333277606414
540,TTD,XEL,0.030214006526887348
506,PAYX,SBUX,0.030270004977846397
121,BKR,PYPL,0.03038678299486311
465,MNST,PYPL,0.030452849731891475
433,LRCX,ROP,0.030480108842060295
4,ABNB,ADI,0.030502297533366512
499,PAYX,PCAR,0.030562033787939796
408,KDP,PANW,0.03057768250775251
18,ABNB,KDP,0.0305988362266061
239,EXC,LULU,0.030639153641867672
32,ABNB,REGN,0.030752008844127134
116,AZN,CCEP,0.0307913636623555
193,DASH,LIN,0.030824312481075717
137,CDNS,NFLX,0.030840787420952996
476,MSFT,PANW,0.03090767111473626
505,PAYX,ROST,0.030983432871330457
185,CTSH,PCAR,0.03113930458840668
336,GOOGL,ILMN,0.03127685181866597
78,ADSK,WDAY,0.03144243106680664
488,NXPI,ROP,0.031452146763489765
537,TMUS,WBD,0.03147347350130626
36,ABNB,VRSK,0.03149752600125255
366,ILMN,META,0.03156640370248681
40,ABNB,XEL,0.031582849930831616
106,ASML,CCEP,0.03175015757902507
530,REGN,ROST,0.031802993306453226
204,DDOG,EA,0.031897155096244495
255,FTNT,MDLZ,0.031979305321483686
388,INTU,VRTX,0.03216302808022948
213,DDOG,MAR,0.03218010467477358
231,EA,MRNA,0.03226216465590077
206,DDOG,GFS,0.03231917998110548
256,FTNT,MNST,0.03234423976922022
154,CSCO,MNST,0.03235237793278044
98,ANSS,KDP,0.032372374607392736
507,PAYX,SNPS,0.03245685005290638
79,AEP,CSCO,0.0326209902191124
393,ISRG,PCAR,0.032658490557553994
385,INTU,KLAC,0.032753564835219115
381,ILMN,VRTX,0.032795251564382816
43,ADBE,TTWO,0.03291801456067215
510,PAYX,VRTX,0.033048754199862015
332,GOOG,PANW,0.03325680092064723
347,IDXX,LIN,0.03348921915064934
232,EA,MRVL,0.03380542351046469
138,CDNS,VRTX,0.033886465728679316
145,CMCSA,MDB,0.033918041317659374
429,LRCX,MSFT,0.033949704775994335
45,ADI,BKNG,0.033999496985930036
55,ADSK,AVGO,0.03401625789382786
173,CTSH,KDP,0.0341799120364852
511,PAYX,WBA,0.034396565336079786
1,AAPL,PYPL,0.03440923727544851
226,EA,GOOG,0.03453377786160189
29,ABNB,ORLY,0.03463446720944365
77,ADSK,WBA,0.03489913527342997
351,IDXX,ODFL,0.03494844820878855
94,AMZN,MRNA,0.034957926011533524
227,EA,GOOGL,0.03503312107928004
235,EA,WBD,0.03503747004975708
214,DDOG,META,0.035058936048279074
153,CSCO,MDLZ,0.0352671622329998
508,PAYX,TMUS,0.0356433586716284
103,ANSS,PCAR,0.03567626376913815
95,ANSS,BKNG,0.03612657342293403
209,DDOG,ILMN,0.03616945785323253
225,EA,FAST,0.03622827097047568
105,ANSS,SIRI,0.036276363573786226
426,LIN,ROP,0.03631556136520256
152,CSCO,MCHP,0.03645525576322487
220,DLTR,ILMN,0.036578627794636366
2,AAPL,TTD,0.036588569483927344
85,AMAT,CCEP,0.03703342646732299
160,CSGP,ORLY,0.037096131253602976
501,PAYX,PEP,0.03716110591445817
186,CTSH,WBA,0.037241946819447584
101,ANSS,NVDA,0.037263810702189086
482,NFLX,PYPL,0.037286815647561235
181,CTSH,NVDA,0.037593820511450785
544,TXN,VRTX,0.037603255857473684
384,ILMN,ZS,0.03767805504675268
456,MDLZ,MNST,0.037751781805508686
531,ROP,VRTX,0.03778282440126022
534,ROST,WDAY,0.03788410120385452
395,KDP,KLAC,0.03809660069366581
504,PAYX,ROP,0.038118212298247064
402,KDP,MNST,0.038167953654316245
373,ILMN,NXPI,0.03829545820212645
217,DDOG,NXPI,0.03837849906907865
218,DDOG,VRTX,0.03839211429021089
81,AEP,NFLX,0.03846853249958326
191,DASH,INTU,0.038488156644551366
494,PANW,PYPL,0.03865104354101356
34,ABNB,ROST,0.03868900715365641
212,DDOG,LRCX,0.03871175886746694
374,ILMN,ODFL,0.03884489875520323
520,PYPL,SBUX,0.03906091884188195
83,AEP,VRSK,0.03909959652982819
150,CPRT,PYPL,0.0391170111995342
127,CCEP,LRCX,0.039120505729476125
72,ADSK,PANW,0.03917263631692162
356,IDXX,VRTX,0.0392283152437562
474,MRNA,VRSK,0.03958982084651121
529,PYPL,ZS,0.03966205914376257
236,EA,ZS,0.03966298069055499
233,EA,MSFT,0.03982359401815052
475,MRVL,NXPI,0.03987848836643307
134,CDNS,DASH,0.039994488527164036
142,CEG,WBD,0.04010638681824265
104,ANSS,PYPL,0.04021811525004016
357,ILMN,INTC,0.040500589398775204
318,GFS,GOOG,0.040588962137589925
495,PANW,SNPS,0.04062306358005751
111,AVGO,MSFT,0.040659916963293956
319,GFS,GOOGL,0.040751558151213854
205,DDOG,FAST,0.041121088973561454
144,CMCSA,KDP,0.041142486742710545
234,EA,PANW,0.04115499008410601
354,IDXX,PYPL,0.041263506558047135
59,ADSK,CRWD,0.04129963529972856
201,DASH,PANW,0.0413410869491054
237,EXC,FANG,0.041370013005987916
470,MRNA,MSFT,0.04139873725264546
240,EXC,NFLX,0.04141148990411423
252,FAST,NXPI,0.041492776317902956
398,KDP,MAR,0.04155356516202003
208,DDOG,GOOGL,0.04156326999688551
477,MSFT,PYPL,0.041680396303804185
126,CCEP,LIN,0.04183591216831591
207,DDOG,GOOG,0.041922276283618956
478,MSFT,VRTX,0.04196986806211715
135,CDNS,INTU,0.04203657300419
500,PAYX,PDD,0.042053517028120685
80,AEP,DLTR,0.042054933050442916
404,KDP,NFLX,0.042093811073116376
41,ADBE,ILMN,0.04236982862626848
219,DDOG,WBA,0.04254960286042398
175,CTSH,LIN,0.042602938030838505
117,AZN,MDLZ,0.04276504923752335
171,CTSH,ILMN,0.0429697718201093
509,PAYX,VRSK,0.04320642701697162
190,DASH,ILMN,0.04339485503179191
492,ODFL,PYPL,0.043453072264332065
337,GOOGL,KDP,0.0435117841627037
3,AAPL,TTWO,0.04357266906476509
222,DLTR,PYPL,0.04359211894566131
183,CTSH,ODFL,0.04363875707273387
211,DDOG,KLAC,0.04364821874607943
399,KDP,MCHP,0.04383292859696692
203,DASH,SNPS,0.04388130277046679
100,ANSS,MNST,0.04416394685211871
445,MCHP,MELI,0.044190631774989136
329,GOOG,KDP,0.04436032891896945
242,EXC,PDD,0.044366030137048026
422,LIN,LRCX,0.04439678953252519
184,CTSH,PANW,0.04442744284030224
230,EA,LULU,0.0448150112490398
241,EXC,PANW,0.04483141089568432
415,KDP,VRTX,0.04499796381663259
49,ADI,MELI,0.04504120931077618
199,DASH,NVDA,0.04519972981642269
125,CCEP,KDP,0.04521690807690598
425,LIN,PYPL,0.04531697847054865
543,TXN,VRSK,0.04559553735434079
545,TXN,WDAY,0.04566710713090992
51,ADI,NFLX,0.04570206721115948
170,CTSH,FAST,0.045794669776748384
536,TEAM,WBA,0.045827615481221384
188,DASH,GOOG,0.04591864334576727
434,LULU,MRNA,0.046060235089143
400,KDP,MELI,0.04609989043693196
253,FAST,PCAR,0.04614787149954599
156,CSCO,ON,0.04629870297358797
322,GFS,QCOM,0.04630195539975279
69,ADSK,MSFT,0.046331905660885124
189,DASH,GOOGL,0.04658039360120494
486,NVDA,PYPL,0.04669056241273891
163,CSX,NXPI,0.04669846207277854
427,LIN,WDAY,0.04677714497110564
421,KLAC,VRTX,0.04682315626969746
136,CDNS,MELI,0.04689961559445581
467,MNST,TTD,0.04709015525494836
102,ANSS,ORLY,0.04723840956939547
432,LRCX,PCAR,0.04726745211706796
113,AVGO,PANW,0.04740945768792224
108,AVGO,FAST,0.04745163990190101
341,GOOGL,MRVL,0.04755132032188489
238,EXC,INTU,0.047664105339452555
455,MDLZ,MELI,0.047936453992117566
52,ADI,ORLY,0.04795491994103524
437,LULU,ROP,0.048051555521382856
129,CCEP,MELI,0.04807628549581183
407,KDP,ODFL,0.04823704507770342
512,PAYX,XEL,0.04827778323878865
157,CSCO,ORLY,0.048362967703248105
368,ILMN,MRVL,0.048692049523472725
502,PAYX,QCOM,0.04870287915527407
503,PAYX,REGN,0.04876514203161492
453,MDB,PYPL,0.04879999571692134
338,GOOGL,MDB,0.04880152015245952
417,KLAC,NFLX,0.04884884185255255
148,COST,INTU,0.04915039022781728
221,DLTR,ODFL,0.04927660590925527
464,MNST,NVDA,0.04930721487643864
359,ILMN,ISRG,0.04958130024743708
