,s1,s2,p-value
7931,VLTO,WYNN,0.0
3778,ECL,EQIX,1.1742181830467178e-09
3829,ECL,SPGI,1.2086172728432929e-09
4417,EQIX,SPGI,5.89166456487315e-08
3808,ECL,NDSN,1.6310518357049004e-07
4397,EQIX,MCO,1.6924179932243245e-07
3805,ECL,MAS,3.9960710817239504e-07
3801,ECL,LEN,1.412805406439243e-06
1445,ATO,HPQ,4.283942920902871e-06
5313,GPC,VICI,4.413154572932554e-06
4387,EQIX,HWM,6.189358499726017e-06
967,AMCR,PARA,1.2371794841356459e-05
2608,COP,J,1.252954455044302e-05
7700,REG,WY,1.400247488164668e-05
144,ACN,TDG,1.5771977869730772e-05
3800,ECL,KMX,2.31444663443595e-05
3534,DVN,NI,2.477789422526338e-05
3840,ECL,WY,2.6370344516420393e-05
4256,EMN,MHK,2.809823021624138e-05
3072,DHI,ECL,2.8409338481665983e-05
2438,CMS,WYNN,2.9532807111048827e-05
3785,ECL,HD,3.067902286611873e-05
3782,ECL,FI,3.3035229646130316e-05
5534,GS,TER,3.3333650179794736e-05
6953,LIN,MA,4.0174178874722324e-05
710,ADSK,TSLA,4.447922142964652e-05
7646,PSA,SEDG,4.506076072499187e-05
3792,ECL,ICE,5.4551198018916314e-05
5939,HSIC,RVTY,6.406538441596085e-05
3368,DVN,EIX,6.630256302532263e-05
7648,PSA,SJM,6.772718231182323e-05
7963,WST,ZTS,6.795855405935318e-05
5281,GLW,TXN,7.11110997926794e-05
3794,ECL,IQV,7.280710129872635e-05
7213,MRO,PKG,7.397883077351852e-05
2271,CHTR,J,7.537018097697842e-05
2434,CMS,TFX,8.863394033601336e-05
2876,CTSH,MAR,9.267891221140381e-05
6219,HWM,SPGI,9.32730465499497e-05
7387,NI,TFX,9.422836084310585e-05
3803,ECL,LOW,9.582021320419715e-05
4255,EMN,MGM,9.583847114684722e-05
7956,WST,WY,0.00010025705907440802
7710,RL,TEL,0.00010028157409449834
7899,VFC,WBD,0.00010038026944523323
3635,DVN,TMO,0.00010480775456430203
1542,AWK,CLX,0.0001088561133473448
6086,HST,REGN,0.00011061623533041828
2746,CRL,RF,0.00011322365705881661
7755,SEE,WBA,0.00011363084355186583
3467,DVN,KDP,0.00011807237012661584
3832,ECL,SWK,0.00012115573175486494
947,AMCR,CCI,0.00012305810809655056
5280,GLW,SWKS,0.00013643021561652346
6378,JKHY,OTIS,0.00013699703092182397
2394,CME,FANG,0.00013842734506506462
7226,MS,PEAK,0.00013908208204692138
490,ADSK,HPE,0.00015113571037157832
1742,BALL,MHK,0.0001522909763924727
3827,ECL,SNA,0.0001546072286533325
3933,ELV,GILD,0.0001555969947067044
355,ADSK,CE,0.00015636770373584762
4844,FDS,TRGP,0.00015936708457941896
3384,DVN,EVRG,0.00016130594457606408
6405,JNPR,WBA,0.00016785002343443935
889,AKAM,FICO,0.00017156522511940924
202,ADI,GLW,0.00017751250252340787
383,ADSK,CSCO,0.00018123518390196047
610,ADSK,NXPI,0.00018130573902686568
2149,CDNS,CTAS,0.00018570177296954954
3608,DVN,SJM,0.0001890752286078612
4879,FE,WYNN,0.00018934174547757793
5034,GE,MMC,0.00019029328433675527
3032,D,WYNN,0.0001920136941812087
4831,FDS,MRO,0.00019812218759165037
4393,EQIX,LEN,0.0002033020298757151
3602,DVN,RVTY,0.0002080677639140103
7182,MO,SYY,0.0002124804483655799
1092,AMZN,NVDA,0.00021431564998036244
259,ADI,UPS,0.00022306492001708213
5306,GPC,NEE,0.00022588661714269148
3561,DVN,PEAK,0.0002280628626369566
3642,DVN,TSCO,0.00022894406392195095
3448,DVN,INCY,0.00022916095972221542
6207,HWM,MAS,0.00023356992951103903
3750,EBAY,PAYC,0.00023795135117676527
6960,LIN,NOW,0.00024614023904942267
7780,SRE,WEC,0.000250250538535203
1462,ATO,OTIS,0.00025072782693186225
5377,GS,IDXX,0.0002632823082893312
4737,EXPD,TAP,0.0002636107482845803
2128,CCL,NDSN,0.0002666192974177537
256,ADI,TROW,0.00026735681823485217
7408,NOW,PTC,0.00026757422456348545
3771,EBAY,WHR,0.0002765417330601736
4711,EXC,WYNN,0.0002778019653091612
4664,EXC,SBUX,0.0002788406181965373
3341,DUK,TSCO,0.00028112087538498097
3422,DVN,GRMN,0.00028216526600959897
3556,DVN,PARA,0.00028282349026645674
926,ALLE,GNRC,0.0002837179351393124
512,ADSK,IR,0.00028791730466520393
3396,DVN,FE,0.00031342869972376616
2652,CPT,HRL,0.0003226657489271016
4525,EVRG,WYNN,0.00032529899914866643
208,ADI,HSIC,0.00032734511295572034
3473,DVN,KMI,0.0003283195148002174
345,ADSK,CARR,0.0003316453013999856
3483,DVN,LKQ,0.0003355580969438414
224,ADI,MHK,0.00033628797132532296
4444,EQT,NWSA,0.00034313930022967034
659,ADSK,RJF,0.0003456115522464583
3513,DVN,MO,0.00034618709234537687
6353,ITW,TEL,0.00035015577233913064
7665,PSA,ZBRA,0.0003515040474166584
3629,DVN,TECH,0.0003583482292525953
3382,DVN,ETR,0.0003651812969395956
4814,FDS,HAL,0.000366907703018684
2372,CMA,SCHW,0.00037239666467987976
3685,DVN,WYNN,0.00038089716949433707
5592,HBAN,HSIC,0.0003935472697587967
3379,DVN,ES,0.00039505966979957134
7656,PSA,UPS,0.0003969487738062735
3571,DVN,PLD,0.00039996903401077116
807,AEP,WYNN,0.0004009156951254114
3035,DAL,NDSN,0.000402949897840309
4919,FIS,TER,0.0004046378490613049
3548,DVN,O,0.00041694853169494176
3402,DVN,FMC,0.00041709830804084194
7645,PSA,RVTY,0.0004208362943041608
298,ADSK,AMP,0.0004220136871402213
346,ADSK,CAT,0.00042415429494601796
3486,DVN,LNT,0.0004286506313710424
7779,SRE,WDC,0.00043183743197438066
462,ADSK,FTV,0.00043464783446349985
3793,ECL,INVH,0.00043823802918085004
3781,ECL,EXPD,0.00044710964425481373
3557,DVN,PAYC,0.0004555879130756868
434,ADSK,ETN,0.0004587070666650535
3611,DVN,SNPS,0.0004594415958154929
4584,EXC,KO,0.00046416553396029097
5430,GS,MGM,0.0004649474253096434
5874,HLT,L,0.00046827287298880905
603,ADSK,NTAP,0.00047234623706024167
3644,DVN,TSN,0.0004781357055970516
4894,FICO,MKTX,0.00047845390585632896
7014,LNT,TFX,0.0004858624598472618
3073,DHI,EQIX,0.0004869260797177419
3614,DVN,SRE,0.0004882524010908943
2171,CDNS,NOW,0.0004884668616933836
4906,FIS,IDXX,0.0004897756927698599
6956,LIN,MMC,0.0004905600585061429
3531,DVN,NEE,0.0004945875754239308
220,ADI,LUV,0.000502537731572929
7757,SEE,WYNN,0.0005048395172011379
4243,EMN,IDXX,0.0005051930734977692
4916,FIS,POOL,0.0005054221022664755
2427,CMS,PODD,0.0005095064853724009
2858,CTRA,TRGP,0.0005187248217690893
7652,PSA,TPR,0.0005221847213240515
497,ADSK,HUM,0.000525481097273978
3365,DVN,ED,0.0005282928909277501
3393,DVN,FCX,0.0005345451663042481
7431,NVDA,PTC,0.0005384216421437963
389,ADSK,CTSH,0.0005451866811179779
6947,LH,PAYX,0.0005470710210441955
6401,JNPR,SEE,0.0005524322858801961
1904,BLK,UAL,0.0005607302694220746
1964,BXP,NUE,0.0005615602749449334
3344,DUK,ULTA,0.0005627873077808544
441,ADSK,EXPE,0.0005661411302702681
5308,GPC,O,0.0005671513012909164
7384,NI,SJM,0.0005763781218741805
1175,ANSS,EG,0.0005870494976807574
6210,HWM,NDSN,0.0005888817410830409
6202,HWM,ICE,0.0006015925795624771
6093,HST,ROL,0.0006039733070078542
293,ADSK,AMAT,0.0006050784703040902
3526,DVN,MTD,0.0006058213553924857
3491,DVN,LVS,0.0006098471188053819
2433,CMS,SYY,0.0006115091675652491
6948,LH,WAB,0.0006125884162904719
4480,ETR,IFF,0.0006153769012201567
140,ACN,PNR,0.0006178727340716175
7949,WEC,WYNN,0.0006446342582827842
3155,DIS,WDC,0.0006450299466547088
3436,DVN,HRL,0.0006514235348070727
6975,LIN,TTWO,0.0006623068253019171
3671,DVN,WBA,0.0006733568721481205
754,ADSK,XEL,0.000675546615590818
307,ADSK,APH,0.0006807047843591127
5073,GEHC,RMD,0.000686086697424465
3466,DVN,K,0.0006884316894105942
351,ADSK,CCL,0.0006925224064183465
5329,GRMN,MSFT,0.0006933666958468865
4406,EQIX,ORCL,0.0007034841266041445
4694,EXC,ULTA,0.0007090799094776055
450,ADSK,FFIV,0.0007174559710999281
6208,HWM,MCO,0.000717528818055419
3042,DD,URI,0.0007253443926609855
4446,EQT,PTC,0.0007264024828195337
6394,JNPR,MTD,0.0007325564579952488
3963,ELV,HUBB,0.0007360249073887853
5337,GRMN,NWSA,0.0007393782758402528
4905,FIS,GS,0.0007473521575586584
4071,ELV,NTRS,0.0007533696418468059
3521,DVN,MS,0.0007560707178103004
986,AME,ECL,0.0007582888573817357
3490,DVN,LUV,0.0007659787194868118
6296,IQV,MTCH,0.0007668841138700374
212,ADI,IVZ,0.0007693308653563803
2762,CRL,UAL,0.000770992618978603
6145,HST,UHS,0.0007885069932571006
824,AES,SYY,0.0007907332666419191
6042,HST,NSC,0.000793793507272976
496,ADSK,HUBB,0.0008010878390159691
2847,CTRA,MRO,0.0008026040709232408
5584,GS,ZBRA,0.0008065944623827625
5883,HLT,PCAR,0.0008098639860467651
6217,HWM,SHW,0.0008170838040014568
5055,GE,VRSK,0.0008188239880696034
2881,CTSH,PNR,0.000819134887257828
4563,EXC,IFF,0.0008228636064569004
5925,HRL,MAA,0.0008307901187037123
6077,HST,PPG,0.0008318975328083279
3389,DVN,EXR,0.0008331562583689633
4044,ELV,MOS,0.0008402656489734678
3185,DOV,GLW,0.0008405228948412115
243,ADI,PSA,0.0008413852525823507
639,ADSK,PNR,0.0008439569831176597
5935,HRL,ZBRA,0.0008451952105000236
6069,HST,PGR,0.0008483209043479679
1465,ATO,PGR,0.000852069432220714
623,ADSK,PAYX,0.000856988904170448
3633,DVN,TGT,0.0008625994132725789
3484,DVN,LLY,0.0008647038502695302
4248,EMN,KIM,0.000865995997150781
5968,HST,JKHY,0.0008666375026204641
3576,DVN,PODD,0.0008736366876393231
7839,SYY,WYNN,0.0008811401257609063
2179,CDNS,PTC,0.0008860087852313184
5415,GS,LUV,0.0008968427303662786
4059,ELV,NDAQ,0.0008986660259746503
788,AEE,WYNN,0.0009013218117953544
4529,EW,ZBH,0.0009040932573661036
3413,DVN,GIS,0.0009066854804690059
137,ACN,NVDA,0.000913938862295065
4250,EMN,LUV,0.0009160284607910241
54,AAPL,EQIX,0.0009234235334876959
3511,DVN,MMM,0.0009249952657045339
7095,MCHP,TEL,0.0009302327808118171
340,ADSK,BX,0.0009386446440113439
3945,ELV,GWW,0.000940781585848914
4087,ELV,PANW,0.0009418544170010709
740,ADSK,WDC,0.0009435563997052239
2264,CHTR,COP,0.0009470437236158391
3514,DVN,MOH,0.0009550837265353119
7738,SBAC,ULTA,0.000956081617596284
4907,FIS,KMI,0.0009564501433965327
4655,EXC,PYPL,0.0009573520140179087
258,ADI,UDR,0.0009582087159978193
296,ADSK,AME,0.0009639642053476513
3204,DOV,PM,0.0009715727097399948
4666,EXC,SEE,0.0009745537506032931
3503,DVN,MDT,0.0009793566581575836
654,ADSK,RCL,0.0009885283825134396
682,ADSK,STE,0.0009942813189077672
7341,NDSN,PWR,0.0009997093472783952
3438,DVN,HSY,0.0010111129145254046
216,ADI,KEYS,0.0010126543218943337
4674,EXC,SYY,0.0010160222645174744
499,ADSK,IBM,0.001018893456153987
4196,ELV,VFC,0.0010234931707326655
3637,DVN,TPR,0.0010244825276441714
4761,EXR,MOH,0.0010296672474281042
723,ADSK,URI,0.0010312463508203068
455,ADSK,FLT,0.0010317852584568819
5107,GILD,HUBB,0.0010319851768793927
3090,DIS,FICO,0.0010355921957606094
82,ABNB,REG,0.0010361608246863532
2399,CME,PKG,0.001036226486473439
3563,DVN,PEP,0.0010434671942894601
593,ADSK,NDSN,0.0010473272066036144
598,ADSK,NKE,0.0010475090895565825
3595,DVN,RMD,0.001048982516876685
498,ADSK,HWM,0.001053433036451309
893,AKAM,LLY,0.0010544382399949683
3522,DVN,MSFT,0.0010559899078208031
3385,DVN,EW,0.001056324786373643
3505,DVN,MGM,0.0010579129308646077
980,AMD,CSGP,0.0010605594862903574
4144,ELV,SNA,0.0010633921285499693
3901,ELV,ETR,0.00106349003435534
3507,DVN,MKC,0.0010749995698254343
3545,DVN,NWS,0.001077492984048901
3538,DVN,NRG,0.001078541537952482
983,AME,CCL,0.0010889947190839825
396,ADSK,DD,0.0010917787126135461
964,AMCR,MTD,0.0011023154736639477
3392,DVN,FAST,0.0011069600065054818
3411,DVN,GEHC,0.0011270529541081075
7116,MET,VLO,0.0011352283093565597
332,ADSK,BKR,0.001136347671273627
3689,DVN,ZBH,0.0011377979725664493
6178,HST,XYL,0.001142764913325085
7088,MAS,SWK,0.0011447303636395903
2429,CMS,RMD,0.0011454209186048771
3578,DVN,PPG,0.0011465620706487233
2183,CDNS,SNPS,0.0011501249076259297
36,A,PARA,0.0011533934661279073
7475,OTIS,PGR,0.0011552836950003667
3579,DVN,PPL,0.0011589520156827142
620,ADSK,PANW,0.0011621172267322467
6240,IDXX,MGM,0.0011639172574499895
5996,HST,LW,0.00116726633789701
7244,MTB,TEL,0.001168233145149893
312,ADSK,AVGO,0.0011696608133302268
3575,DVN,PNW,0.0011735141565783023
1095,AMZN,PTC,0.0011743438544495226
1154,ANET,TRV,0.0011758948615710825
1220,AON,BSX,0.0011784181485281309
5491,GS,POOL,0.0011856529642696833
404,ADSK,DLR,0.001189998522024252
2176,CDNS,NWSA,0.0011957112274112855
6380,JKHY,POOL,0.0011986801602694144
2833,CTRA,EOG,0.0011989320233646084
6,A,AKAM,0.001200578338135194
2423,CMS,LVS,0.0012026924676216933
43,A,VFC,0.0012060737369183007
3435,DVN,HPQ,0.0012091933406749215
4209,ELV,WBD,0.001210038813366193
1817,BG,ODFL,0.001213025512185901
4180,ELV,TSN,0.0012143130743856967
257,ADI,TXN,0.0012244510450950938
4443,EQT,NWS,0.001227368574428839
3147,DIS,TJX,0.0012280529653374865
616,ADSK,ORCL,0.0012309147394828984
1898,BLK,POOL,0.001236286875673484
7610,PODD,WYNN,0.0012372028270837376
3258,DTE,DXCM,0.0012380754052682779
221,ADI,MAA,0.0012388180625869136
3471,DVN,KLAC,0.0012414265090372788
378,ADSK,CPB,0.0012438838781771548
624,ADSK,PCAR,0.0012541681242323674
729,ADSK,VMC,0.0012542063736470932
6557,KMI,PAYC,0.0012647034735667972
1429,ATO,BAX,0.0012704039327885903
3457,DVN,IT,0.0012740467432420589
4065,ELV,NKE,0.0012783588566861886
3190,DOV,HSIC,0.0012789930810585529
3546,DVN,NWSA,0.00127924486272553
1534,AVY,SLB,0.001288323834305114
1843,BKNG,CTSH,0.0012920383304601555
531,ADSK,KLAC,0.0012975555644202555
431,ADSK,EQT,0.0012981770539834347
3659,DVN,VFC,0.0013064211416845136
3428,DVN,HCA,0.0013112916628139045
4200,ELV,VRSK,0.0013141145545532747
3673,DVN,WDC,0.0013151354995914264
3361,DVN,DXCM,0.0013152423978436197
515,ADSK,IT,0.0013158832429372752
7638,PRU,TT,0.0013190340150841236
649,ADSK,PWR,0.0013225694689889562
6402,JNPR,TGT,0.001324093434891784
5134,GILD,LMT,0.001324601019724463
2783,CRM,SNA,0.0013290555540320117
6311,IRM,MAR,0.001339681462941864
3463,DVN,JNJ,0.0013423950473566812
269,ADI,ZBRA,0.001346603156986419
4686,EXC,TSCO,0.00135040595415691
4037,ELV,MKTX,0.001353635920383379
7198,MOS,WAT,0.001353723140115601
3498,DVN,MCD,0.0013746466835156985
86,ABNB,WY,0.0013869399393152005
4402,EQIX,NFLX,0.0013940682399289173
4028,ELV,MCK,0.0013960725575026193
2242,CHD,ISRG,0.0013998195553124747
3518,DVN,MRK,0.0014001840236176266
7742,SBAC,WDC,0.001406553801629718
250,ADI,SWKS,0.0014109836471940804
548,ADSK,LRCX,0.0014155125537857808
425,ADSK,EMR,0.0014161179351082282
6994,LNT,LVS,0.0014205024887064617
5045,GE,PHM,0.0014227514752648738
7778,SRE,WBA,0.0014237789259250407
3562,DVN,PEG,0.0014253341860145893
3665,DVN,VRTX,0.001425546218907743
7158,MMC,WMT,0.0014296172928738042
3583,DVN,PTC,0.0014309277350009189
3911,ELV,FAST,0.0014311410904225884
5526,GS,SWKS,0.0014334517889940399
5389,GS,ITW,0.0014347074818076104
3591,DVN,RF,0.0014348581141867358
4039,ELV,MMC,0.0014365068038079975
6506,KMI,MGM,0.001437111135061192
7020,LNT,WYNN,0.0014383836295046547
4619,EXC,MTD,0.0014403790305869686
4594,EXC,LVS,0.0014551272671697543
7948,WDC,XEL,0.001456660900584759
1458,ATO,MGM,0.0014609066881146595
841,AFL,MOH,0.0014739440162853416
6120,HST,TAP,0.0014775012252868027
4290,ENPH,PSA,0.0014828886391883675
4088,ELV,PARA,0.0014873689111452283
606,ADSK,NVDA,0.0014933385786839112
5162,GILD,NKE,0.001501005936087938
814,AES,EXR,0.0015023760156077834
7153,MLM,PTC,0.0015028033752427531
417,ADSK,ECL,0.0015037322664086673
4207,ELV,WAT,0.001504352569873731
686,ADSK,STZ,0.0015155047201626138
2159,CDNS,IT,0.0015199304015882642
1736,BALL,JCI,0.0015234870331432661
4399,EQIX,MLM,0.0015240627170627294
2863,CTRA,WMB,0.001524797593472937
353,ADSK,CDNS,0.0015263780995555675
7533,PEP,YUM,0.0015342625666640015
612,ADSK,ODFL,0.0015406784012274234
3084,DIS,ETR,0.0015440917043004077
3111,DIS,L,0.001546485086185981
341,ADSK,BXP,0.0015487971473784033
5408,GS,LKQ,0.0015586225776596104
7125,MGM,MHK,0.0015669089505199465
4022,ELV,MA,0.0015702805169180677
557,ADSK,MAR,0.0015807413703369984
2581,CNP,YUM,0.0015850105595503947
3564,DVN,PFE,0.0015855181483497955
2867,CTSH,ETN,0.0015860885425497205
5550,GS,UAL,0.0015888563656360898
4313,EOG,ODFL,0.0016060179994910532
3537,DVN,NOW,0.0016106300069300263
7687,RCL,VMC,0.0016192263396821057
5032,GE,META,0.0016207816470274273
115,ACGL,MOH,0.001621281427092909
3404,DVN,FOXA,0.0016261742923173775
5923,HRL,LKQ,0.001626841244483279
673,ADSK,SHW,0.0016280213880500377
1599,AXP,FOX,0.0016321782608484819
571,ADSK,MLM,0.0016364136226053106
3493,DVN,LYV,0.0016485914709283764
6006,HST,MDT,0.0016516786983934305
2873,CTSH,IR,0.0016566925578551188
6414,JPM,TDG,0.001656918215591989
4052,ELV,MSFT,0.0016572794583686837
6019,HST,MPC,0.0016589444026857637
4401,EQIX,NDSN,0.0016598438881004253
1135,ANET,MO,0.0016610723800575434
6153,HST,VLO,0.0016619156949460015
408,ADSK,DPZ,0.0016653096582905252
3343,DUK,TSN,0.0016674477364892965
4522,EVRG,SJM,0.0016854268346404811
335,ADSK,BR,0.001685465065802076
3407,DVN,FTNT,0.0016858626888472364
3021,D,MTD,0.0016901855585893068
692,ADSK,T,0.0016971252037707768
7356,NEE,SJM,0.0016994839386493786
2344,CLX,NEE,0.0017049389453765102
3943,ELV,GRMN,0.0017224168990722642
42,A,ULTA,0.0017263469167451023
2576,CNP,TFX,0.0017286541781676168
7295,NDAQ,PCAR,0.0017295176860410335
1434,ATO,DRI,0.0017306863110573287
