,s1,s2,p-value
59,AMAT,LIN,0.0020936461280432837
365,MNST,NFLX,0.0020945335488966807
36,ADSK,FAST,0.002110618412745849
279,GILD,SBUX,0.002150828711121185
26,ADI,MDLZ,0.002188845433793809
382,NFLX,VRTX,0.0029552328310420185
9,ABNB,LRCX,0.0029816445640296696
108,CTAS,VRTX,0.0030020502764190977
23,ADI,CCEP,0.003020240027660899
54,AMAT,AVGO,0.003109847574659849
106,CTAS,NFLX,0.003645527873227766
278,GFS,ZS,0.003662732288467651
122,DASH,FAST,0.0038498794290803932
77,AVGO,NXPI,0.0038861955017847165
47,ADSK,TMUS,0.003891631918674336
412,SNPS,VRTX,0.003955659578958122
129,DASH,NXPI,0.0042646030580365205
75,AVGO,LRCX,0.00429666119966679
38,ADSK,KLAC,0.004431207761749595
128,DASH,MU,0.004434620399457648
61,AMAT,MAR,0.004675263304191772
296,IDXX,MDLZ,0.0048169873157503556
228,GFS,INTC,0.005022628201629793
333,LRCX,NXPI,0.005049761181786872
93,CEG,FANG,0.005313919853528239
151,EXC,TMUS,0.005463310817460226
355,MDB,TTWO,0.005663926048130728
340,LULU,WDAY,0.005724255849986419
225,GFS,HON,0.005865917956815798
252,GFS,ON,0.00592761851790832
63,AMAT,NXPI,0.005941453110206199
386,NXPI,VRSK,0.006153569690737585
267,GFS,TEAM,0.006368792965733815
158,FAST,MAR,0.006526692096145364
24,ADI,IDXX,0.006706324052843198
111,CTSH,INTC,0.006721537266170688
105,CTAS,KLAC,0.006733701942683614
67,AMD,FAST,0.006825917126991183
379,NFLX,PCAR,0.006856039591230877
312,ISRG,PCAR,0.0070230626138067615
133,DDOG,MRVL,0.007035574436157204
423,VRTX,WDAY,0.007137859173872312
309,ISRG,KLAC,0.00718978161441786
427,WBD,XEL,0.007272145415373632
37,ADSK,INTU,0.007327284770422704
336,LULU,PANW,0.007456545431770952
40,ADSK,LRCX,0.007848666028337985
408,PYPL,WDAY,0.007851765408439066
35,ADSK,FANG,0.008095236640311572
337,LULU,ROP,0.008143988104268878
46,ADSK,REGN,0.008212293261686883
150,EXC,REGN,0.008220935984812239
154,FANG,REGN,0.008268492087100662
403,PYPL,SNPS,0.008327052394518189
375,MRNA,TTWO,0.00834713064291658
72,ANSS,MDLZ,0.008355278740210338
265,GFS,SIRI,0.0085863728112298
153,EXC,WBD,0.008692339006367825
62,AMAT,NVDA,0.008781941884934155
293,HON,REGN,0.009104922849502614
223,GFS,GOOG,0.009359032048163974
71,ANSS,CCEP,0.00936706075639999
224,GFS,GOOGL,0.009375871497882621
21,ADI,ANSS,0.009451281582018809
311,ISRG,NXPI,0.009539170689363798
156,FANG,XEL,0.009906244445539539
82,BKNG,WDAY,0.01000898641912687
401,PYPL,ROP,0.010308047269394927
406,PYPL,VRSK,0.010643780885862781
48,ADSK,VRTX,0.010758200800683257
342,MAR,NXPI,0.01108705993163589
240,GFS,MDLZ,0.011180598836485709
52,AEP,PYPL,0.011199374519628507
393,PANW,TTWO,0.011312380626818696
8,ABNB,KLAC,0.011353313048414231
411,ROP,WDAY,0.011413201456454972
415,TTD,WBA,0.011642264730207161
346,MCHP,MDLZ,0.011846343837479425
239,GFS,MDB,0.011890455050343285
107,CTAS,PCAR,0.012131878675566645
45,ADSK,PDD,0.012451247675105201
243,GFS,MNST,0.012734090316054667
339,LULU,VRTX,0.013037993186951603
297,IDXX,MNST,0.013711277208189597
374,MRNA,TTD,0.013773877033882408
94,CEG,NFLX,0.013898385386313059
345,MAR,WDAY,0.013901712924260077
260,GFS,QCOM,0.013973268095355483
271,GFS,TTWO,0.014022308127015031
323,KDP,PYPL,0.014115066492421703
349,MCHP,ORLY,0.014637486309958
253,GFS,ORLY,0.014730629516359776
306,INTU,PANW,0.015326359049655824
343,MAR,ROP,0.015345356320498951
348,MCHP,NFLX,0.01543357582832007
394,PANW,VRTX,0.01549085764769579
30,ADSK,CEG,0.015597215271948652
33,ADSK,CTAS,0.015630552270200108
152,EXC,VRTX,0.01581342715110659
321,KDP,NVDA,0.015911720771238855
32,ADSK,CSX,0.016015782635753987
97,COST,INTU,0.01602609372104541
114,CTSH,MAR,0.016178617369985326
263,GFS,ROST,0.01622813711693472
57,AMAT,FAST,0.016232230099418685
232,GFS,KHC,0.016246418177976837
316,KDP,LIN,0.016296604147003638
366,MNST,NVDA,0.016439456847121354
157,FAST,LRCX,0.016475657629886238
352,MCHP,ROST,0.01685151745786945
381,NFLX,ROST,0.017061538025232054
247,GFS,MU,0.017442034257016223
269,GFS,TSLA,0.017552166400160708
289,GOOGL,MRNA,0.017556545468300686
287,GOOGL,MDB,0.017639675956489183
261,GFS,REGN,0.017748904660584357
1,AAPL,TTD,0.01777557580855913
268,GFS,TMUS,0.01828458685474623
245,GFS,MRVL,0.01835898383857455
371,MNST,WDAY,0.018420819455965683
11,ABNB,META,0.018458067040334005
283,GOOG,MRNA,0.018478932941529726
257,GFS,PDD,0.018698564770390173
314,ISRG,WBA,0.01881120997787032
6,ABNB,FAST,0.018822843530158537
399,PEP,TXN,0.01896369443252017
73,ANSS,MNST,0.01909271639762364
281,GOOG,MDB,0.01942890430225524
109,CTSH,DASH,0.019633579538349037
277,GFS,XEL,0.019646232206016145
256,GFS,PCAR,0.01982620090425719
10,ABNB,MAR,0.019926332640384105
103,CSX,FANG,0.020010657436466617
273,GFS,VRTX,0.02011417655363814
242,GFS,META,0.020143372628611444
361,MELI,REGN,0.020150049964067118
140,EA,INTC,0.02021458134479236
118,CTSH,MRVL,0.020246559813553593
405,PYPL,TTWO,0.020329458959343086
396,PAYX,ZS,0.02044003517861193
41,ADSK,MU,0.020495353366574345
255,GFS,PAYX,0.02054418531844
373,MRNA,PANW,0.020636151890687706
388,NXPI,XEL,0.020786439831344962
229,GFS,INTU,0.0208654652808466
326,KLAC,PCAR,0.020947820912915572
377,MSFT,PANW,0.021072877140353472
370,MNST,ORLY,0.021077948610348285
234,GFS,LIN,0.021244005750552453
64,AMAT,PCAR,0.021249300442281623
58,AMAT,KLAC,0.021336008356906338
318,KDP,META,0.021436897408185954
395,PANW,WDAY,0.021495043382631945
383,NXPI,PCAR,0.0215866348417923
246,GFS,MSFT,0.0215900015451784
236,GFS,LULU,0.021653680203019464
27,ADI,MNST,0.021727422400922014
368,MNST,ODFL,0.02182015023294404
300,ILMN,INTU,0.022233330250159274
254,GFS,PANW,0.02232186123115244
272,GFS,VRSK,0.022434312527228613
266,GFS,SNPS,0.022475233945379057
335,LULU,MELI,0.022543155880159878
404,PYPL,TTD,0.022635961458862257
84,CCEP,ISRG,0.022777700101540684
80,AVGO,WDAY,0.02290338405711536
320,KDP,MSFT,0.023045540628906767
332,LRCX,NVDA,0.023052803245810185
231,GFS,KDP,0.023124495847471185
110,CTSH,DDOG,0.023174497693301026
120,CTSH,PANW,0.0236811521189251
88,CCEP,MCHP,0.02403036895522867
363,META,MSFT,0.0240774350341042
249,GFS,NVDA,0.0241241065410072
65,AMAT,ROP,0.024254451979301983
417,TTWO,VRTX,0.024259400023415773
74,ASML,CCEP,0.024327502391011103
262,GFS,ROP,0.024498827123939936
69,AMD,PANW,0.02464224492227005
251,GFS,ODFL,0.024675200378154506
90,CCEP,NVDA,0.024709004190072693
237,GFS,MAR,0.0247312515164627
233,GFS,KLAC,0.024836872030742613
147,EXC,FANG,0.02485778777237094
317,KDP,LRCX,0.025277099523386345
56,AMAT,CCEP,0.025439525978105896
76,AVGO,MAR,0.025659137314228028
341,MAR,MU,0.025795546301898648
244,GFS,MRNA,0.025937156085861647
274,GFS,WBA,0.02599138919890163
127,DASH,MSFT,0.026128523062676448
303,ILMN,SNPS,0.026274244064819426
248,GFS,NFLX,0.026284732974976632
34,ADSK,EXC,0.026469672320217616
235,GFS,LRCX,0.02651624672398174
409,PYPL,XEL,0.02659729800511308
230,GFS,ISRG,0.026715114299908214
356,MDLZ,MELI,0.02695140487862472
96,COST,DASH,0.02696942203889181
407,PYPL,VRTX,0.02704040307727661
5,ABNB,COST,0.02770483521499123
304,ILMN,TTWO,0.02781650193188062
241,GFS,MELI,0.028511782248260658
116,CTSH,META,0.028778217106337323
387,NXPI,WBA,0.02879927327237265
290,GOOGL,PANW,0.028820909899940253
87,CCEP,LRCX,0.028835499850859776
85,CCEP,KDP,0.028874359551855737
16,ABNB,PANW,0.0288904289197704
139,EA,ILMN,0.02942375754902341
284,GOOG,PANW,0.02950420141030831
42,ADSK,ORLY,0.02954876820887581
328,LIN,NFLX,0.029777287896032845
308,INTU,WBA,0.030257217945640635
426,WBD,WDAY,0.030530652085778105
55,AMAT,BKNG,0.030733503251605735
113,CTSH,LULU,0.030757930292725357
359,MELI,ORLY,0.030822667939831978
380,NFLX,REGN,0.030920935740350066
299,IDXX,ROST,0.03101983590628301
28,ADSK,AVGO,0.031053457074730315
276,GFS,WDAY,0.031203405065825765
60,AMAT,LRCX,0.031295222089698496
142,EA,MRNA,0.031379534549194746
102,CSGP,WBD,0.031423412518234266
131,DDOG,INTC,0.031746701316471976
270,GFS,TTD,0.03180170723506231
410,REGN,ROST,0.03188351983699453
44,ADSK,PCAR,0.03194444349322668
155,FANG,VRTX,0.032316789508902426
117,CTSH,MRNA,0.03244844486494219
389,ODFL,PCAR,0.032571785898739984
288,GOOGL,META,0.03285121096492734
338,LULU,VRSK,0.03293584469193633
227,GFS,ILMN,0.03306316450568748
416,TTWO,VRSK,0.03319248489575237
39,ADSK,LIN,0.03333772818148499
25,ADI,MCHP,0.033397955058181134
422,TXN,ZS,0.033428341927172395
226,GFS,IDXX,0.033574814504142486
92,CDNS,VRTX,0.034071479201913814
322,KDP,NXPI,0.034099476155427445
83,CCEP,IDXX,0.034111405431739204
301,ILMN,ODFL,0.03412283158265294
125,DASH,MAR,0.03413719312997289
160,FTNT,KDP,0.034368009800119545
95,CMCSA,MDB,0.03442288157650241
324,KDP,SNPS,0.03442915680247144
49,ADSK,WBA,0.03468603519537962
0,AAPL,MRNA,0.03569016606623199
350,MCHP,PCAR,0.03574065828930092
126,DASH,META,0.0358952114591457
425,WBA,XEL,0.03625040312087818
319,KDP,MNST,0.036278934290160644
148,EXC,ORLY,0.03636472040119323
238,GFS,MCHP,0.03637789490091538
4,ABNB,AVGO,0.03646341655218473
392,PANW,SNPS,0.03659166098089998
7,ABNB,INTU,0.03679734361659892
391,ODFL,WBA,0.036806526883533475
79,AVGO,ROP,0.03689223171835608
112,CTSH,INTU,0.03697837352771006
115,CTSH,MDB,0.0372367179059161
162,FTNT,SIRI,0.037344902072328115
418,TTWO,WBA,0.037349691710148396
369,MNST,ON,0.03735230807899474
18,ADBE,GOOG,0.037353457493988766
53,AEP,VRSK,0.037518888927979284
275,GFS,WBD,0.03762463690752108
121,CTSH,SNPS,0.0378035871346662
385,NXPI,SNPS,0.03780584857152842
402,PYPL,ROST,0.0379067510929694
282,GOOG,META,0.0379275009130437
99,CSCO,PYPL,0.03804859124580536
353,MCHP,VRTX,0.03817365200370683
143,EA,MRVL,0.03819184558852779
98,COST,MU,0.038553331282862514
101,CSGP,ORLY,0.03868186749415784
20,ADBE,TTWO,0.03884759476724757
146,EA,WBD,0.03899107706880983
358,MDLZ,WDAY,0.039064460148398615
344,MAR,VRTX,0.039091643790002975
104,CSX,FAST,0.039111441871688024
119,CTSH,MSFT,0.039295057427002934
400,PYPL,REGN,0.039497570393378686
22,ADI,BKNG,0.04005467599692761
12,ABNB,MRNA,0.04021580079043621
89,CCEP,NFLX,0.04031100634569608
250,GFS,NXPI,0.0404334449867265
384,NXPI,ROP,0.0407931550122042
305,INTU,MAR,0.04080934579243907
420,TXN,VRTX,0.04084010833200281
259,GFS,PYPL,0.04090774394171182
307,INTU,VRTX,0.04106306327528759
136,EA,FAST,0.041136647571962906
141,EA,LULU,0.04142395541697749
327,KLAC,VRTX,0.04142639375436408
161,FTNT,MDLZ,0.041964299732400026
137,EA,GOOG,0.042038391518795515
145,EA,PANW,0.04206567600480899
91,CCEP,WDAY,0.042379043515623285
13,ABNB,MSFT,0.04246261449533113
138,EA,GOOGL,0.04250660818020466
81,AZN,MDLZ,0.042660362003516736
313,ISRG,VRTX,0.04290162347634312
413,TMUS,WBD,0.043168751596925424
135,DLTR,WBA,0.043286002449504576
43,ADSK,PANW,0.04331253095149845
315,KDP,KLAC,0.04334048089052058
78,AVGO,PANW,0.043382342603453354
132,DDOG,MRNA,0.04345272734692382
70,ANSS,BKNG,0.0434798732873231
144,EA,MSFT,0.043582944155700125
362,MELI,ROST,0.04369485295692588
398,PEP,SIRI,0.04371490636214066
390,ODFL,VRTX,0.04381382826853087
51,AEP,NFLX,0.043907713553579884
334,LRCX,VRTX,0.044018178574082426
19,ADBE,GOOGL,0.044151314545275586
292,GOOGL,WBA,0.044276835986436225
354,MDB,MRVL,0.044910445436001034
14,ABNB,NVDA,0.04492127541047875
351,MCHP,PYPL,0.044957943936586135
367,MNST,NXPI,0.04509357796958148
360,MELI,PCAR,0.045126383134749946
2,AAPL,TTWO,0.045277178835834014
86,CCEP,LIN,0.045284598557365066
286,GOOG,WBA,0.045472498124725536
424,VRTX,XEL,0.045514289628825755
29,ADSK,CDW,0.04559758759211408
397,PCAR,VRTX,0.04569442373150084
310,ISRG,MDLZ,0.04608773590033222
364,MNST,MSFT,0.046252134345103356
100,CSGP,NFLX,0.046493648460436604
302,ILMN,PANW,0.04661882308557487
325,KDP,VRTX,0.0466267409130139
331,LRCX,MSFT,0.046763635093466836
123,DASH,INTU,0.046988664797282066
419,TXN,VRSK,0.047213853891160715
17,ABNB,WDAY,0.04725725661168676
421,TXN,WDAY,0.04755814579141805
376,MRVL,TTWO,0.04767064398733717
68,AMD,MSFT,0.048188722781432006
329,LIN,PCAR,0.0484381311596969
372,MRNA,MSFT,0.04845619482112887
134,DLTR,ILMN,0.048737247224694795
357,MDLZ,NFLX,0.048797532433114174
149,EXC,PDD,0.048917518282333254
66,AMAT,VRTX,0.04899323236677187
124,DASH,LRCX,0.049322211574240445
50,AEP,DLTR,0.04936605356900191
15,ABNB,NXPI,0.049382820811849915
130,DDOG,EA,0.04960074661325576
298,IDXX,ORLY,0.049714999186714605
