,s1,s2,p-value
394,IDXX,MCHP,1.7264024414665997e-05
493,NFLX,ORLY,3.322983580150844e-05
36,ADSK,COST,7.02287784119819e-05
392,HON,TSLA,0.0005388144738223646
372,GOOG,GOOGL,0.0011304394952333765
373,GOOG,GOOGL,0.0011304394952333765
15,ABNB,NXPI,0.0011583330480947358
4,ABNB,AMD,0.0011914483442281279
297,GFS,GILD,0.0012643503221603939
153,CTAS,VRTX,0.0013070030106699325
371,GILD,SBUX,0.0013815944409262884
446,LRCX,MAR,0.0016435140575665216
342,GFS,PEP,0.0017000617156430278
9,ABNB,LRCX,0.0018098092498794387
470,MCHP,MNST,0.0019061749465840141
497,NFLX,VRTX,0.0020407175053447748
27,ADI,MDLZ,0.002191549570913637
504,NXPI,WDAY,0.002277770742051319
505,NXPI,WDAY,0.002277770742051319
483,MNST,NFLX,0.002373444166426666
72,AMAT,LIN,0.0024564858460093173
380,GOOG,TTWO,0.00267092401564208
379,GOOG,TTWO,0.00267092401564208
538,TTD,VRSK,0.0027924005488590485
389,GOOGL,TTWO,0.0028600828680196287
388,GOOGL,TTWO,0.0028600828680196287
226,FAST,MU,0.0028722909059958677
23,ADI,CCEP,0.002893653582667743
67,AMAT,AVGO,0.003184338057828196
68,AMAT,AVGO,0.003184338057828196
45,ADSK,KLAC,0.0032110879270342047
46,ADSK,KLAC,0.0032110879270342047
349,GFS,SBUX,0.003335250854887013
86,ANSS,CCEP,0.003480218626767444
489,MRNA,TTWO,0.004035455201233229
369,GFS,ZS,0.004068678125541781
370,GFS,ZS,0.004068678125541781
189,DASH,NXPI,0.004074530846511382
221,FANG,REGN,0.004129501154851011
75,AMAT,MAR,0.004133232286279384
42,ADSK,FAST,0.004259921867908667
225,FAST,MAR,0.004327004170494753
494,NFLX,PCAR,0.004359432701326301
395,IDXX,MDLZ,0.004363276980261175
94,AVGO,LRCX,0.004409886416992136
95,AVGO,LRCX,0.004409886416992136
535,SNPS,VRTX,0.0045252135696801175
150,CTAS,NFLX,0.0047032513316197224
529,PYPL,WDAY,0.004791344104256017
162,CTSH,INTC,0.004922590927698174
163,CTSH,INTC,0.004922590927698174
88,ANSS,MDLZ,0.004939842626629834
451,LRCX,NXPI,0.005093447035502079
452,LRCX,NXPI,0.005093447035502079
182,DASH,FAST,0.005106770432246927
477,MDB,TTWO,0.005131763766019671
122,CEG,FANG,0.00533798383755879
218,EXC,TMUS,0.0056411352121015345
522,PYPL,ROP,0.005765804498793536
303,GFS,INTC,0.005791152698416627
304,GFS,INTC,0.005791152698416627
551,VRTX,WDAY,0.005852193226590241
56,ADSK,REGN,0.006120921998567067
527,PYPL,VRSK,0.006271838391553391
108,BKNG,WDAY,0.006331041598896656
217,EXC,REGN,0.0064504854150665555
524,PYPL,SNPS,0.006562594474521046
467,MAR,WDAY,0.006632724538148682
24,ADI,IDXX,0.006659992648916813
57,ADSK,TMUS,0.006677932393881163
44,ADSK,INTU,0.006699259429465617
43,ADSK,INTU,0.006699259429465617
48,ADSK,LRCX,0.0067553197642074465
49,ADSK,LRCX,0.0067553197642074465
110,CCEP,ISRG,0.006835159829488455
400,ILMN,INTU,0.006891486269351644
353,GFS,TEAM,0.007017760144107032
354,GFS,TEAM,0.007017760144107032
41,ADSK,FANG,0.0071177348158474405
149,CTAS,KLAC,0.007396029308845
82,AMD,FAST,0.007501352715410848
503,NXPI,VRSK,0.0075939476721735896
79,AMAT,NXPI,0.00795714319870416
78,AMAT,NXPI,0.00795714319870416
196,DDOG,MRVL,0.007961393313647156
195,DDOG,MRVL,0.007961393313647156
411,ILMN,SNPS,0.008096530886851612
21,ADI,ANSS,0.008202791486748136
20,ADI,ANSS,0.008202791486748136
76,AMAT,NVDA,0.008443188353803428
77,AMAT,NVDA,0.008443188353803428
223,FANG,XEL,0.008600909625678822
8,ABNB,KLAC,0.00894158478851584
532,ROP,WDAY,0.009183723168129612
533,ROP,WDAY,0.009183723168129612
391,HON,REGN,0.009253885786892383
526,PYPL,TTWO,0.009707833445934523
513,PANW,TTWO,0.00990108469537334
539,TTD,WBA,0.009911250512778042
466,MAR,ROP,0.0102637355689726
137,CSX,FANG,0.010587592303844094
64,AEP,PYPL,0.011106626757322338
298,GFS,GOOG,0.011432974629227393
299,GFS,GOOGL,0.011495385396047728
396,IDXX,MNST,0.01150935033522869
420,ISRG,NXPI,0.011680747131191613
334,GFS,ON,0.011702589335446507
335,GFS,ON,0.011702589335446507
465,MAR,NXPI,0.011734592506152266
188,DASH,MU,0.011785185110898901
435,KDP,PYPL,0.012157029715702924
224,FAST,LRCX,0.012202483742856124
350,GFS,SIRI,0.012270133474633616
105,AVGO,WDAY,0.012682122684381346
104,AVGO,WDAY,0.012682122684381346
431,KDP,NVDA,0.012861741042097839
300,GFS,HON,0.012950694165267293
220,EXC,WBD,0.013787881631095662
459,LULU,PANW,0.013794768281232678
468,MCHP,MDLZ,0.014466835834399616
514,PANW,VRTX,0.014467118497615384
58,ADSK,VRTX,0.01522403042995168
542,TTWO,WBA,0.015317172923447595
427,KDP,META,0.015337719265182766
419,ISRG,MNST,0.015499120956933838
496,NFLX,ROST,0.015593410897786616
318,GFS,MDB,0.015603310300384752
317,GFS,MDB,0.015603310300384752
415,INTU,PANW,0.015640839491721167
416,INTU,PANW,0.015640839491721167
430,KDP,MSFT,0.015676528566328986
344,GFS,QCOM,0.015681666318227778
343,GFS,QCOM,0.015681666318227778
425,KDP,LIN,0.01581447501314843
408,ILMN,ODFL,0.01602011788796408
554,WBD,XEL,0.016273713602962037
154,CTSH,DASH,0.01629039275135947
170,CTSH,MAR,0.016322236429479123
488,MRNA,TTD,0.016338282229941565
462,LULU,VRTX,0.016396376836425218
319,GFS,MDLZ,0.016456597141574224
471,MCHP,NFLX,0.016584102778560435
520,PEP,TXN,0.01675194061445475
490,MSFT,PANW,0.01681713445103068
491,MSFT,PANW,0.01681713445103068
128,COST,INTU,0.01687038505249662
460,LULU,ROP,0.016935211436175525
39,ADSK,CSX,0.01710237759344361
28,ADI,MNST,0.017221615125459108
442,KLAC,PCAR,0.01729351322604694
506,NXPI,XEL,0.017642388072121443
525,PYPL,TTD,0.017796653900730663
359,GFS,TTWO,0.01781517019399662
70,AMAT,CCEP,0.017826926993259235
463,LULU,WDAY,0.017827690357559024
219,EXC,VRTX,0.01826849881820224
515,PANW,WDAY,0.018337177380963864
516,PANW,WDAY,0.018337177380963864
377,GOOG,MRNA,0.01841761614112313
148,CSX,VRTX,0.018510689189709755
385,GOOGL,MRNA,0.01861983758927429
469,MCHP,MELI,0.018673758331079815
80,AMAT,PCAR,0.018683427067513754
418,INTU,WBA,0.01869316518925058
71,AMAT,FAST,0.01879924251932069
412,ILMN,TTWO,0.01880989405067856
422,ISRG,VRTX,0.018847652065589006
423,ISRG,VRTX,0.018847652065589006
322,GFS,MNST,0.01917042596068776
171,CTSH,META,0.019817599015025455
444,LIN,NFLX,0.019830615994596498
173,CTSH,MRVL,0.020070913291364966
174,CTSH,MRVL,0.020070913291364966
117,CCEP,NVDA,0.020243277088894222
152,CTAS,PCAR,0.020327412075016732
151,CTAS,PCAR,0.020327412075016732
486,MNST,WDAY,0.020359116305902935
125,CHTR,DXCM,0.02080207913147754
328,GFS,MU,0.020822861063371924
329,GFS,MU,0.020822861063371924
541,TTWO,VRSK,0.02099487206258763
51,ADSK,MU,0.021165874875819158
50,ADSK,MU,0.021165874875819158
475,MCHP,ROST,0.021222344189071922
426,KDP,LRCX,0.02132932851337687
11,ABNB,MAR,0.021330564993749943
10,ABNB,MAR,0.021330564993749943
207,EA,INTC,0.02135672859474357
336,GFS,ORLY,0.021357030795706798
387,GOOGL,PANW,0.021363422244355702
517,PAYX,ZS,0.021426046542639427
324,GFS,MRVL,0.021591561137144437
325,GFS,MRVL,0.021591561137144437
378,GOOG,PANW,0.02173254392019876
472,MCHP,ORLY,0.02207862694115769
12,ABNB,META,0.022088868324064006
55,ADSK,PDD,0.022161429791455876
131,CSCO,PYPL,0.02221726556748442
498,NXPI,PCAR,0.022518886118998337
356,GFS,TSLA,0.022646415682695823
382,GOOGL,MDB,0.022736527900987152
450,LRCX,NVDA,0.022818096603189706
449,LRCX,NVDA,0.022818096603189706
93,ASML,CCEP,0.02289805464530251
480,MELI,ORLY,0.023133258792303418
479,MELI,ORLY,0.023133258792303418
482,META,MSFT,0.02314122214135679
142,CSX,MAR,0.0233704144062809
38,ADSK,CRWD,0.023548866171579492
37,ADSK,CRWD,0.023548866171579492
40,ADSK,CTAS,0.023864770481681293
19,ADBE,TTWO,0.023934309261517534
114,CCEP,LRCX,0.024002571304100502
374,GOOG,MDB,0.024082652532125173
165,CTSH,INTU,0.024231060453368786
164,CTSH,INTU,0.024231060453368786
69,AMAT,BKNG,0.024588780287121307
134,CSGP,WBD,0.024818672374465008
550,TXN,ZS,0.02483596781385907
549,TXN,ZS,0.02483596781385907
487,MRNA,PANW,0.02493823066180321
7,ABNB,FAST,0.024978168280260647
206,EA,ILMN,0.02498729160061745
35,ADSK,CEG,0.025127630387483113
97,AVGO,NXPI,0.025527755086484583
98,AVGO,NXPI,0.025527755086484583
109,CCEP,IDXX,0.025677843377980562
348,GFS,ROST,0.02585064515548998
172,CTSH,MRNA,0.025920884193732462
83,AMD,PANW,0.025923436025429316
84,AMD,PANW,0.025923436025429316
309,GFS,KHC,0.02592665336803413
115,CCEP,MCHP,0.025968811263094572
96,AVGO,MAR,0.02597936393430003
139,CSX,FAST,0.026374902942408813
138,CSX,FAST,0.026374902942408813
341,GFS,PDD,0.026465106803604064
481,MELI,REGN,0.026477101054959377
528,PYPL,VRTX,0.026566323781760957
402,ILMN,LRCX,0.02660642275320779
52,ADSK,ORLY,0.027008672808415363
127,COST,DASH,0.0270200171684234
443,KLAC,VRTX,0.027120830813639384
432,KDP,NXPI,0.027218690839816425
339,GFS,PAYX,0.02734623229053703
368,GFS,XEL,0.027622734521641434
409,ILMN,PANW,0.027797811278368573
321,GFS,META,0.02783139011521591
355,GFS,TMUS,0.027874542498598713
227,FTNT,KDP,0.0280101748459612
89,ANSS,MNST,0.02824736113460565
345,GFS,REGN,0.028349577454128992
1,AAPL,TTD,0.028395514173388644
2,AAPL,TTD,0.028395514173388644
155,CTSH,DDOG,0.028636317260286568
156,CTSH,DDOG,0.028636317260286568
306,GFS,INTU,0.028736938024899263
305,GFS,INTU,0.028736938024899263
209,EA,MRNA,0.028740874453421373
363,GFS,VRTX,0.0288408920461437
32,ADSK,AMAT,0.02887913735089619
31,ADSK,AMAT,0.02887913735089619
399,IDXX,ROST,0.028891896762589214
87,ANSS,CPRT,0.02935953290570397
183,DASH,LRCX,0.029462330608930744
326,GFS,MSFT,0.029916032813624698
327,GFS,MSFT,0.029916032813624698
340,GFS,PCAR,0.030192719913041267
229,FTNT,SIRI,0.03034731204258472
484,MNST,ODFL,0.030419236921636762
421,ISRG,PCAR,0.030543182453701172
473,MCHP,PCAR,0.030587607188447198
381,GOOG,WBA,0.030829696265023715
531,REGN,ROST,0.031154534768576842
101,AVGO,ROP,0.031222768050732205
102,AVGO,ROP,0.031222768050732205
406,ILMN,NFLX,0.03127597623066009
437,KDP,SNPS,0.031329399591650625
337,GFS,PANW,0.031453043598370506
338,GFS,PANW,0.031453043598370506
521,PYPL,REGN,0.03146085722360837
66,AEP,VRSK,0.03154464236556125
383,GOOGL,META,0.031565468066321205
384,GOOGL,META,0.031565468066321205
47,ADSK,LIN,0.031760360995111175
119,CDNS,VRTX,0.03177865729383427
216,EXC,ORLY,0.03179493731696566
362,GFS,VRSK,0.03183911933497854
511,ODFL,WBA,0.03212726095256261
315,GFS,LULU,0.03213558129781067
390,GOOGL,WBA,0.03217129270928884
544,TXN,VRTX,0.032198148170906424
16,ABNB,PANW,0.03236897105835452
501,NXPI,SNPS,0.032581966171363226
502,NXPI,SNPS,0.032581966171363226
375,GOOG,META,0.03310162588410956
376,GOOG,META,0.03310162588410956
352,GFS,SNPS,0.03329094224094254
351,GFS,SNPS,0.03329094224094254
312,GFS,LIN,0.033307725593022974
523,PYPL,ROST,0.033376624304284494
184,DASH,MAR,0.0333922688665629
214,EA,WBD,0.03341440086510352
213,EA,WBD,0.03341440086510352
308,GFS,KDP,0.03344702108668491
222,FANG,VRTX,0.03361014573135382
495,NFLX,REGN,0.03366903088696118
113,CCEP,LIN,0.03380338265872295
0,AAPL,MRNA,0.03392767307243708
6,ABNB,COST,0.034026965404539145
73,AMAT,LRCX,0.034285282874661344
74,AMAT,LRCX,0.034285282874661344
331,GFS,NVDA,0.03436217703484416
332,GFS,NVDA,0.03436217703484416
3,AAPL,TTWO,0.03449496339236452
436,KDP,ROP,0.03454457516754959
140,CSX,KLAC,0.03457552360977832
178,CTSH,NXPI,0.03460967267829242
177,CTSH,NXPI,0.03460967267829242
323,GFS,MRNA,0.03468693414578053
63,AEP,NFLX,0.03470051726175617
126,CMCSA,MDB,0.03475855925867855
364,GFS,WBA,0.03476999745770887
410,ILMN,ROP,0.03485421486086608
428,KDP,MNST,0.03492710745373536
429,KDP,MNST,0.03492710745373536
193,DDOG,INTC,0.0350780475748225
192,DDOG,INTC,0.0350780475748225
316,GFS,MAR,0.035471036276941606
347,GFS,ROP,0.035623339173848155
346,GFS,ROP,0.035623339173848155
143,CSX,NXPI,0.03613000453286808
33,ADSK,AVGO,0.036249544508982906
34,ADSK,AVGO,0.036249544508982906
438,KDP,TTD,0.03629535590478998
464,MAR,MU,0.036698204680646516
311,GFS,KLAC,0.03670571264136416
310,GFS,KLAC,0.03670571264136416
169,CTSH,LRCX,0.03677867834718169
168,CTSH,LRCX,0.03677867834718169
333,GFS,ODFL,0.03688046266044735
499,NXPI,ROP,0.03697629199155769
500,NXPI,ROP,0.03697629199155769
478,MDLZ,MELI,0.036990684528860694
405,ILMN,MSFT,0.03750661778786675
313,GFS,LRCX,0.037553458830721774
314,GFS,LRCX,0.037553458830721774
456,LRCX,VRTX,0.037554487868442815
157,CTSH,FAST,0.03786594170187878
439,KDP,VRSK,0.03801619189434502
397,IDXX,ORLY,0.038043775457153935
474,MCHP,PYPL,0.03825888422196369
407,ILMN,NVDA,0.038304251152019915
543,TXN,VRSK,0.038470630494093945
61,ADSK,WDAY,0.03855256345065917
60,ADSK,WDAY,0.03855256345065917
133,CSGP,ORLY,0.038562826184054266
492,MSFT,VRTX,0.038606377871014425
91,ANSS,NVDA,0.03860701234257629
90,ANSS,NVDA,0.03860701234257629
508,ODFL,PCAR,0.03892875503844978
507,ODFL,PCAR,0.03892875503844978
147,CSX,TMUS,0.039012058168297066
476,MCHP,VRTX,0.039339919955813506
210,EA,MRVL,0.03940555009317072
441,KDP,WDAY,0.03951239688659891
215,EXC,FANG,0.03955580637315134
485,MNST,ROP,0.0398863832135545
330,GFS,NFLX,0.03989709866137237
553,WBD,WDAY,0.039960702847553826
53,ADSK,PANW,0.03999669946221517
54,ADSK,PANW,0.03999669946221517
200,DXCM,MNST,0.040119401723484036
424,KDP,KLAC,0.040150395397544385
166,CTSH,KLAC,0.04016535214439689
167,CTSH,KLAC,0.04016535214439689
417,INTU,VRTX,0.040194897169371156
228,FTNT,MDLZ,0.04019756235248391
518,PCAR,VRTX,0.040336716727228446
65,AEP,TTD,0.040524107143417275
547,TXN,WDAY,0.040792551315305806
546,TXN,WDAY,0.040792551315305806
5,ABNB,AVGO,0.04105415229637241
179,CTSH,PANW,0.041105426007688003
180,CTSH,PANW,0.041105426007688003
116,CCEP,NFLX,0.041212047199136785
144,CSX,PCAR,0.0412681111169176
145,CSX,PCAR,0.0412681111169176
201,EA,FAST,0.04160680862711712
112,CCEP,KDP,0.04167516040194877
111,CCEP,KDP,0.04167516040194877
445,LIN,PCAR,0.04170075453760756
461,LULU,VRSK,0.04181552166500963
457,LULU,MELI,0.04183710533543079
458,LULU,MELI,0.04183710533543079
187,DASH,MSFT,0.04196524177482652
81,AMAT,VRTX,0.04207725608411671
307,GFS,ISRG,0.04214396800905917
320,GFS,MELI,0.04230140637307423
530,PYPL,XEL,0.04235428100803596
212,EA,PANW,0.04239619059403438
208,EA,LULU,0.04250825682055319
404,ILMN,MAR,0.04268390075520038
85,ANSS,BKNG,0.042722151855578414
302,GFS,ILMN,0.04287181058200327
100,AVGO,PANW,0.04298980796129061
99,AVGO,PANW,0.04298980796129061
433,KDP,ODFL,0.0429992428805511
146,CSX,ROST,0.04302221170196615
135,CSX,CTAS,0.04306373863027155
136,CSX,CTAS,0.04306373863027155
536,TMUS,WBD,0.04314143032927992
537,TMUS,WBD,0.04314143032927992
17,ADBE,GOOG,0.04334832339077241
393,IDXX,LIN,0.04368022594388536
124,CHTR,CSGP,0.04381216449141788
366,GFS,WDAY,0.04383794728408101
367,GFS,WDAY,0.04383794728408101
509,ODFL,PYPL,0.04390765568207848
211,EA,MSFT,0.04394482333062686
365,GFS,WBD,0.04402391263629961
203,EA,GOOG,0.044026520309410795
202,EA,GOOG,0.044026520309410795
92,ANSS,SIRI,0.044195259885686025
552,WBA,WDAY,0.04434865416726824
141,CSX,LRCX,0.04452304961144786
548,TXN,XEL,0.04453243595913676
22,ADI,BKNG,0.04453665636580577
403,ILMN,LULU,0.04470651330061866
434,KDP,PANW,0.04472786937378531
510,ODFL,VRTX,0.04486161708356433
534,ROST,WDAY,0.0449186778984555
204,EA,GOOGL,0.045038527001615786
205,EA,GOOGL,0.045038527001615786
123,CEG,NFLX,0.045136842446672425
398,IDXX,PCAR,0.04522801520569717
130,CSCO,MDLZ,0.04529832746241187
106,AZN,MDLZ,0.04539372131360363
453,LRCX,PCAR,0.045439464907772634
120,CDNS,WDAY,0.04548895070731517
121,CDNS,WDAY,0.04548895070731517
30,ADP,WBD,0.04550554854915407
18,ADBE,MRNA,0.04567452666438715
107,AZN,MNST,0.04588029132091135
118,CDNS,NFLX,0.045996850897542234
454,LRCX,ROP,0.04600799495684117
455,LRCX,ROP,0.04600799495684117
545,TXN,WBA,0.04623765972223315
181,CTSH,WBA,0.046418144213249544
440,KDP,VRTX,0.046529037023691565
199,DLTR,WBA,0.04659871090406896
185,DASH,META,0.04663901858682112
186,DASH,META,0.04663901858682112
13,ABNB,MRNA,0.04678820381622848
160,CTSH,GOOG,0.04687483162201194
62,AEP,DLTR,0.04694314895766233
413,ILMN,WDAY,0.04705178934907538
59,ADSK,WBA,0.047134809008486496
447,LRCX,MSFT,0.047368657800510354
448,LRCX,MSFT,0.047368657800510354
161,CTSH,GOOGL,0.04738258034013181
198,DLTR,ILMN,0.047506710799186336
519,PEP,SIRI,0.04764133976042822
194,DDOG,MRNA,0.04776430826315568
175,CTSH,NVDA,0.04788717447672698
176,CTSH,NVDA,0.04788717447672698
358,GFS,TTD,0.047966862675840126
357,GFS,TTD,0.047966862675840126
132,CSGP,NFLX,0.04796964902772091
25,ADI,MCHP,0.04805449319323478
26,ADI,MCHP,0.04805449319323478
129,COST,MU,0.04823065830056458
401,ILMN,KLAC,0.04829816829118672
414,INTU,MAR,0.0483041936505183
191,DDOG,GFS,0.048356036117172825
190,DDOG,GFS,0.048356036117172825
540,TTD,XEL,0.048540835109833286
197,DDOG,TTWO,0.048871730022189655
158,CTSH,GFS,0.048936980613690895
159,CTSH,GFS,0.048936980613690895
14,ABNB,NVDA,0.049240334926591973
301,GFS,IDXX,0.04926990688206484
103,AVGO,VRTX,0.04927023812284815
386,GOOGL,MRVL,0.04942007040627711
29,ADI,ORLY,0.049579411585089515
360,GFS,TXN,0.04958728258697173
361,GFS,TXN,0.04958728258697173
512,ORLY,VRTX,0.04995385921563245
