,s1,s2,p-value
139,CTAS,VRTX,0.0049407140438619745
362,MU,NVDA,0.004965688593250079
361,MU,NVDA,0.004965688593250079
14,ADI,CCEP,0.005010440710557417
416,TTWO,VRSK,0.005094158475984681
388,NXPI,VRSK,0.0051805946878072644
196,FAST,WDAY,0.005280722638940898
269,GFS,TXN,0.005526685315691023
268,GFS,TXN,0.005526685315691023
320,LRCX,NXPI,0.005834719634374135
319,LRCX,NXPI,0.005834719634374135
72,AMAT,MAR,0.006151490857423428
27,ADSK,CEG,0.006480497118260232
32,ADSK,FANG,0.006714073333702301
179,EXC,REGN,0.006837398295163873
180,EXC,TMUS,0.006856638669415824
69,AMAT,AVGO,0.006857148740332926
68,AMAT,AVGO,0.006857148740332926
406,ROP,WDAY,0.0068618895745421295
407,ROP,WDAY,0.0068618895745421295
414,TTD,WBA,0.006875695758840375
329,LULU,VRTX,0.007147913193499862
187,FANG,VRTX,0.007709424743383021
330,MAR,MU,0.008040396756458613
344,MDB,TTWO,0.0081109052682848
399,PAYX,ZS,0.008478657147613035
373,MU,SPLK,0.00952519746327252
374,MU,SPLK,0.00952519746327252
73,AMAT,NVDA,0.009747488228643464
74,AMAT,NVDA,0.009747488228643464
413,TTD,VRTX,0.009827802977370414
4,ABNB,AMD,0.00993829018627103
47,ADSK,PANW,0.010011359496134012
46,ADSK,PANW,0.010011359496134012
78,AMAT,ROP,0.010109040977217425
77,AMAT,ROP,0.010109040977217425
50,ADSK,REGN,0.010111030282835859
408,SNPS,VRTX,0.010652015104432677
136,CTAS,NFLX,0.010857237805496573
82,AMD,MU,0.010902695370411598
83,AMD,MU,0.010902695370411598
339,MCHP,NFLX,0.012577178331979352
400,PCAR,VRTX,0.0127965478862098
376,MU,VRTX,0.012806312615408521
120,COST,INTU,0.01315733571887536
357,MSFT,MU,0.013198579410827666
358,MSFT,MU,0.013198579410827666
65,AEP,PYPL,0.013254006562844398
332,MAR,NXPI,0.01328180795379279
377,MU,WDAY,0.013642700131006255
378,MU,WDAY,0.013642700131006255
300,KDP,NVDA,0.013667396145467421
363,MU,NXPI,0.0138324812001496
364,MU,NXPI,0.0138324812001496
36,ADSK,KLAC,0.014228973539374466
37,ADSK,KLAC,0.014228973539374466
334,MAR,ROP,0.014244397793598377
94,AVGO,MU,0.014254655606698006
93,AVGO,MU,0.014254655606698006
371,MU,SNPS,0.014307078644369963
372,MU,SNPS,0.014307078644369963
21,ADSK,AVGO,0.01462589267566469
22,ADSK,AVGO,0.01462589267566469
163,DDOG,MRVL,0.014627740687832921
164,DDOG,MRVL,0.014627740687832921
181,EXC,VRTX,0.014658524591696108
141,CTSH,DASH,0.015254618763340241
111,CCEP,ISRG,0.015259329081602246
405,REGN,ROST,0.015487926171758938
335,MAR,WDAY,0.015616384130616045
98,AVGO,PANW,0.015918341410571798
97,AVGO,PANW,0.015918341410571798
125,CSGP,ORLY,0.0160105670167401
192,FAST,MSFT,0.01629608569167472
426,VRSK,WDAY,0.01651016327740877
161,DDOG,INTC,0.017104308939387258
162,DDOG,INTC,0.017104308939387258
297,KDP,META,0.01712542079661161
95,AVGO,NXPI,0.017240358986000646
96,AVGO,NXPI,0.017240358986000646
58,ADSK,WBA,0.017313745546903733
128,CSX,FANG,0.01759011345573624
294,KDP,LRCX,0.017628055097814663
350,META,MU,0.01767438756196812
298,KDP,MSFT,0.018161148019698082
158,DDOG,FAST,0.018172182639978825
430,WBD,XEL,0.018175204054516225
48,ADSK,PCAR,0.01823446785715829
356,MRNA,TTD,0.018456586922011953
182,EXC,WBD,0.018500489360326024
284,GOOGL,VRSK,0.018546235685502684
11,ADI,ANSS,0.018672965495438624
12,ADI,ANSS,0.018672965495438624
429,VRTX,WDAY,0.01907657903449876
279,GOOG,VRSK,0.01908810693282014
402,PYPL,SNPS,0.019246030257922122
340,MCHP,ORLY,0.019704354502865236
328,LULU,ROP,0.019739529669850826
353,MNST,ON,0.02006702066103452
317,LRCX,NVDA,0.020393417362232845
318,LRCX,NVDA,0.020393417362232845
56,ADSK,TMUS,0.02041011349253276
327,LULU,PANW,0.020599812687376696
321,LRCX,PANW,0.020806185104697675
322,LRCX,PANW,0.020806185104697675
19,ADSK,AMAT,0.020935493723193702
18,ADSK,AMAT,0.020935493723193702
99,AVGO,WDAY,0.020983005591780762
100,AVGO,WDAY,0.020983005591780762
101,AZN,ISRG,0.021290310071282334
102,AZN,ISRG,0.021290310071282334
157,DASH,SPLK,0.021323840076468835
267,GFS,PEP,0.021335487651370024
379,NFLX,ORLY,0.02148348739241005
24,ADSK,CDNS,0.02166863286994278
23,ADSK,CDNS,0.02166863286994278
305,KDP,PYPL,0.021734114667973706
29,ADSK,CSX,0.02177857098473391
286,ILMN,PDD,0.02240480186564064
123,CSGP,EXC,0.022447645651526398
119,CMCSA,MDB,0.022967882868155095
381,NFLX,REGN,0.023007005374643674
382,NFLX,VRTX,0.023048105184203686
92,AVGO,MAR,0.02321551309684149
86,AMGN,FANG,0.023380366740159336
190,FAST,INTU,0.02354056777564529
397,PAYX,QCOM,0.023734049544476877
25,ADSK,CDW,0.024887401101722478
26,ADSK,CDW,0.024887401101722478
197,FTNT,KDP,0.02549584943141135
45,ADSK,MU,0.025702083445989444
44,ADSK,MU,0.025702083445989444
117,CDNS,VRTX,0.025918190200279054
67,AEP,WBA,0.025940907001519832
76,AMAT,NXPI,0.026210219517386585
75,AMAT,NXPI,0.026210219517386585
118,CEG,FANG,0.02648744605489975
307,KDP,SNPS,0.026582335907159735
287,INTU,MAR,0.0267083816763508
121,COST,MU,0.02685435119930696
398,PAYX,TEAM,0.02710435147962426
171,EA,FAST,0.02713118729927608
386,NXPI,ROP,0.027288352356179393
387,NXPI,ROP,0.027288352356179393
183,FANG,ODFL,0.02743685219036785
194,FAST,NXPI,0.027442175940578472
184,FANG,PCAR,0.027526314392380787
308,KDP,TTD,0.02776123986879014
384,NXPI,PANW,0.027780026822857327
383,NXPI,PANW,0.027780026822857327
424,TXN,ZS,0.027795290881513453
425,TXN,ZS,0.027795290881513453
66,AEP,VRTX,0.027795820262311886
290,ISRG,NXPI,0.028344945101868187
169,DDOG,SPLK,0.028510463255972784
168,DDOG,SPLK,0.028510463255972784
134,CTAS,LULU,0.02853109132333769
310,KLAC,PCAR,0.028942863808860443
177,EXC,FANG,0.029109111196806457
55,ADSK,SNPS,0.029306825643324725
54,ADSK,SNPS,0.029306825643324725
404,PYPL,XEL,0.029864984084178068
145,CTSH,INTC,0.030071083777735166
144,CTSH,INTC,0.030071083777735166
186,FANG,ROST,0.03050398608937238
336,MCHP,MDLZ,0.031072749493097625
301,KDP,NXPI,0.031115258894185878
70,AMAT,BKNG,0.03147286252319558
113,CCEP,KDP,0.03158524091950038
112,CCEP,KDP,0.03158524091950038
395,PANW,WDAY,0.03159208584319474
396,PANW,WDAY,0.03159208584319474
124,CSGP,NFLX,0.03195594999313308
367,MU,PCAR,0.03215034527890502
109,BKNG,WDAY,0.032617814041054446
143,CTSH,DDOG,0.03274495269657184
142,CTSH,DDOG,0.03274495269657184
342,MDB,MRVL,0.03277593301433398
343,MDB,MRVL,0.03277593301433398
351,META,PANW,0.03280852098593498
115,CCEP,MDLZ,0.03288502209617946
114,CCEP,MDLZ,0.03288502209617946
276,GOOG,MU,0.033042908681860876
31,ADSK,EXC,0.033177143111114776
352,MNST,NXPI,0.0334328709746582
64,AEP,ODFL,0.03353172150652452
80,AMAT,WDAY,0.03356332598855359
79,AMAT,WDAY,0.03356332598855359
3,AAPL,VRSK,0.03392031340986301
7,ABNB,VRSK,0.03409153751694412
349,MELI,VRTX,0.034100586154841524
338,MCHP,MNST,0.034229023962778306
15,ADI,IDXX,0.034455459771768254
409,TEAM,TSLA,0.03457702388125703
419,TXN,WBA,0.03477259804676668
293,KDP,KLAC,0.03483104014736023
42,ADSK,MSFT,0.03491449779072948
43,ADSK,MSFT,0.03491449779072948
159,DDOG,GOOG,0.03506140975440311
368,MU,REGN,0.03509163344951637
324,LRCX,ROP,0.03516825725836289
323,LRCX,ROP,0.03516825725836289
160,DDOG,GOOGL,0.03531299985263571
170,DDOG,VRSK,0.035397393663950984
60,ADSK,WDAY,0.03549507079736173
59,ADSK,WDAY,0.03549507079736173
175,EA,MU,0.035543372252957034
281,GOOGL,MU,0.03562683911644274
105,BKNG,LRCX,0.03594542243961137
140,CTAS,WDAY,0.03601305656063429
390,NXPI,WDAY,0.03624027552037915
389,NXPI,WDAY,0.03624027552037915
333,MAR,PANW,0.03632571676194179
178,EXC,ORLY,0.036542516177004124
6,ABNB,FAST,0.036640390816162806
20,ADSK,AMGN,0.03724895600237357
133,CTAS,LRCX,0.03742286570048202
149,CTSH,MRVL,0.037466030595839556
148,CTSH,MRVL,0.037466030595839556
85,AMD,PANW,0.03762684819509763
84,AMD,PANW,0.03762684819509763
345,MDB,VRSK,0.037658012300423226
392,ODFL,PCAR,0.03765854410604453
391,ODFL,PCAR,0.03765854410604453
2,AAPL,TTWO,0.03782531697735481
420,TXN,WBD,0.03828844488161081
188,FANG,WBA,0.03841352790235094
87,AMZN,DDOG,0.039184452701427765
198,FTNT,SIRI,0.03921471633355453
131,CTAS,INTU,0.03930780619386549
272,GILD,SBUX,0.039507047564166405
337,MCHP,MELI,0.03959403700647486
354,MNST,PYPL,0.03964339356702667
311,KLAC,VRTX,0.03974228943617076
403,PYPL,VRTX,0.03983564976998611
53,ADSK,ROST,0.039845544718826
116,CDNS,PCAR,0.04009281203844661
285,IDXX,MCHP,0.040124246801902734
106,BKNG,MU,0.04013391550186992
153,DASH,GOOGL,0.04095158439966524
154,DASH,GOOGL,0.04095158439966524
5,ABNB,CTSH,0.041210469556178
107,BKNG,NVDA,0.041244224173075036
151,DASH,GOOG,0.041308926228253384
152,DASH,GOOG,0.041308926228253384
155,DASH,INTC,0.04137378812651164
418,TXN,VRTX,0.041380310256742756
423,TXN,XEL,0.041639065031866686
173,EA,MRNA,0.04174651958118497
63,AEP,LULU,0.04192887094200221
415,TTD,XEL,0.04211805290601551
40,ADSK,MELI,0.04214449923209491
346,MELI,NFLX,0.04216109472280688
295,KDP,MDLZ,0.042265582091653923
296,KDP,MDLZ,0.042265582091653923
135,CTAS,MU,0.04233251867296575
309,KLAC,MAR,0.04272799321278121
302,KDP,ODFL,0.042869594045307796
299,KDP,MU,0.04309564028698676
189,FANG,XEL,0.043187072944903905
401,PDD,PYPL,0.04349015421339343
41,ADSK,META,0.043493511457614535
271,GFS,ZS,0.04379985130568311
270,GFS,ZS,0.04379985130568311
130,CSX,MU,0.04395940108216741
108,BKNG,NXPI,0.044028335388854214
417,TXN,VRSK,0.04406239522231193
88,ANSS,BKNG,0.044239751804542704
315,LRCX,MU,0.044288059776654676
316,LRCX,MU,0.044288059776654676
174,EA,MSFT,0.04439004378973203
126,CSGP,WBD,0.04489138274041035
110,BKR,CMCSA,0.04519758629776696
13,ADI,BKNG,0.04520308778757052
304,KDP,PCAR,0.04555028185657232
347,MELI,ORLY,0.04558568071867841
348,MELI,ORLY,0.04558568071867841
291,ISRG,VRTX,0.045841449807254665
292,ISRG,VRTX,0.045841449807254665
176,EA,PANW,0.046057697234582494
421,TXN,WDAY,0.046108970857979846
422,TXN,WDAY,0.046108970857979846
172,EA,ILMN,0.04618396981569929
303,KDP,PANW,0.046201782527552165
355,MRNA,PANW,0.04623730612433271
9,ADBE,MU,0.04678869974522414
10,ADBE,MU,0.04678869974522414
385,NXPI,PCAR,0.04686566529329143
331,MAR,NVDA,0.04693859837457883
103,AZN,MDLZ,0.04695474948717486
341,MCHP,PCAR,0.047043055682661566
165,DDOG,PANW,0.0473823009131011
166,DDOG,PANW,0.0473823009131011
380,NFLX,PCAR,0.047517260376274684
122,CSCO,VRSK,0.047608788223064996
61,AEP,DLTR,0.047769990192865396
17,ADI,ORLY,0.04794982142800686
314,LRCX,MSFT,0.04798712686627937
313,LRCX,MSFT,0.04798712686627937
393,ORLY,VRTX,0.04806683105785513
326,LULU,MAR,0.04818541148452318
325,LULU,MAR,0.04818541148452318
89,ANSS,MDLZ,0.04821632235149274
266,GFS,GILD,0.048309419817724956
410,TMUS,WBD,0.0486040996930108
411,TMUS,WBD,0.0486040996930108
306,KDP,ROP,0.04860840017567733
8,ADBE,GOOG,0.048624317600097916
147,CTSH,MDB,0.04874880116233402
146,CTSH,MDB,0.04874880116233402
394,PANW,VRTX,0.04902067199467243
104,BIIB,TEAM,0.04917463836076572
52,ADSK,ROP,0.04918666832631241
51,ADSK,ROP,0.04918666832631241
427,VRTX,WBA,0.04927516751452904
428,VRTX,WBA,0.04927516751452904
39,ADSK,MAR,0.049415598097217656
62,AEP,FANG,0.049479458014301286
