,s1,s2,p-value
207,FAST,MU,0.0016787057769194803
139,CTAS,VRTX,0.0016867497292364856
367,GOOGL,TTWO,0.0017257349849510908
368,GOOGL,TTWO,0.0017257349849510908
9,ABNB,LRCX,0.0018830968738320151
26,ADI,MDLZ,0.002031597782353512
447,MCHP,MNST,0.002067320161325913
521,TTD,VRSK,0.002170026859038225
22,ADI,CCEP,0.0023635732819236757
466,MNST,NFLX,0.002422340803231352
71,AMAT,LIN,0.0027539541839152006
331,GFS,SBUX,0.002821125314303674
44,ADSK,KLAC,0.0030381149850120365
45,ADSK,KLAC,0.0030381149850120365
489,NXPI,WDAY,0.003119334669538232
488,NXPI,WDAY,0.003119334669538232
173,DASH,NXPI,0.0032047442726128956
86,ANSS,MDLZ,0.003278017919054325
66,AMAT,AVGO,0.0033865837404615596
67,AMAT,AVGO,0.0033865837404615596
84,ANSS,CCEP,0.003579275386723746
374,IDXX,MDLZ,0.0037134384716202367
350,GFS,ZS,0.0038199437884425254
349,GFS,ZS,0.0038199437884425254
202,FANG,REGN,0.004021872639705958
472,MRNA,TTWO,0.004173476127853502
74,AMAT,MAR,0.004277811464971831
41,ADSK,FAST,0.004332463964756225
93,AVGO,LRCX,0.004413930726413276
92,AVGO,LRCX,0.004413930726413276
477,NFLX,PCAR,0.004539382646193829
512,PYPL,WDAY,0.004596693107685836
206,FAST,MAR,0.0050140875134854854
518,SNPS,VRTX,0.005151075406314702
429,LRCX,NXPI,0.005274331261497134
430,LRCX,NXPI,0.005274331261497134
505,PYPL,ROP,0.0052762398567385415
147,CTSH,INTC,0.0053041719195951855
148,CTSH,INTC,0.0053041719195951855
136,CTAS,NFLX,0.0053901275048224674
285,GFS,INTC,0.005412961258296045
284,GFS,INTC,0.005412961258296045
116,CEG,FANG,0.005447737806548114
165,DASH,FAST,0.005554482232388416
480,NFLX,VRTX,0.005734194553851758
199,EXC,TMUS,0.005745371662857981
507,PYPL,SNPS,0.005785839548414102
533,VRTX,WDAY,0.0058200639671671505
172,DASH,MU,0.005937193708610908
55,ADSK,REGN,0.0061866891422330825
335,GFS,TEAM,0.0062320963493643165
336,GFS,TEAM,0.0062320963493643165
456,MDB,TTWO,0.006326786853254813
510,PYPL,VRSK,0.006368592171823779
105,BKNG,WDAY,0.006374750579035225
198,EXC,REGN,0.006605670722030376
42,ADSK,INTU,0.006636664595859428
43,ADSK,INTU,0.006636664595859428
47,ADSK,LRCX,0.006758717879425327
48,ADSK,LRCX,0.006758717879425327
487,NXPI,VRSK,0.006764763151244205
56,ADSK,TMUS,0.006911973980556652
107,CCEP,ISRG,0.007103558809667555
379,ILMN,INTU,0.007184184010473063
40,ADSK,FANG,0.007494420274900781
135,CTAS,KLAC,0.007674372938181651
23,ADI,IDXX,0.007684051328217085
20,ADI,ANSS,0.007742760158121471
19,ADI,ANSS,0.007742760158121471
77,AMAT,NXPI,0.007986739625435722
78,AMAT,NXPI,0.007986739625435722
445,MAR,WDAY,0.008082788830754254
496,PANW,TTWO,0.008220647039274769
178,DDOG,MRVL,0.008265135159730742
177,DDOG,MRVL,0.008265135159730742
80,AMD,FAST,0.008734083753189525
438,LULU,ROP,0.008831050831187431
389,ILMN,SNPS,0.008879752503292832
8,ABNB,KLAC,0.008971556456464193
441,LULU,WDAY,0.009030385886192746
76,AMAT,NVDA,0.009193839086770413
75,AMAT,NVDA,0.009193839086770413
440,LULU,VRTX,0.009464115138699608
370,HON,REGN,0.009556858829513758
281,GFS,HON,0.009667917304661764
516,ROP,WDAY,0.009780121555768066
515,ROP,WDAY,0.009780121555768066
522,TTD,WBA,0.009884047880912888
332,GFS,SIRI,0.009987424118474817
509,PYPL,TTWO,0.009997579232250179
437,LULU,PANW,0.010082766022531414
316,GFS,ON,0.010146182004697076
315,GFS,ON,0.010146182004697076
204,FANG,XEL,0.010216970912566367
411,KDP,NVDA,0.010804015792352519
279,GFS,GOOG,0.010906085910684895
280,GFS,GOOGL,0.010965335582162642
444,MAR,ROP,0.01124272017563054
443,MAR,NXPI,0.011551365747603166
63,AEP,PYPL,0.011720329422115901
375,IDXX,MNST,0.011809093203501396
399,ISRG,NXPI,0.011920447575991729
446,MCHP,MDLZ,0.013124494906737793
38,ADSK,CSX,0.013896082330162264
201,EXC,WBD,0.013972218663745888
299,GFS,MDB,0.014210118289985672
298,GFS,MDB,0.014210118289985672
404,KDP,LIN,0.014360001350520351
497,PANW,VRTX,0.014504717316557673
300,GFS,MDLZ,0.014755238044504584
406,KDP,META,0.014759790057238488
398,ISRG,MNST,0.014823479422285315
128,CSX,FANG,0.014857500860330624
102,AVGO,WDAY,0.014895168119748127
101,AVGO,WDAY,0.014895168119748127
526,TTWO,WBA,0.015287071226129526
325,GFS,QCOM,0.015292939259162976
326,GFS,QCOM,0.015292939259162976
205,FAST,LRCX,0.015388775540844236
448,MCHP,NFLX,0.015452978402317515
409,KDP,MSFT,0.01551685693864579
442,MAR,MU,0.015588368730671572
479,NFLX,ROST,0.015602110328046221
140,CTSH,DASH,0.01569831299086507
471,MRNA,TTD,0.01587652308769093
303,GFS,MNST,0.01600526707408357
341,GFS,TTWO,0.01615347706881167
393,INTU,PANW,0.01625075652708025
394,INTU,PANW,0.01625075652708025
386,ILMN,ODFL,0.0163198459881096
357,GOOG,MRNA,0.01691575927715847
536,WBD,XEL,0.01701521787104907
390,ILMN,TTWO,0.017061358742731913
365,GOOGL,MRNA,0.01715173166003027
420,KLAC,PCAR,0.01718051267935577
155,CTSH,MAR,0.017204678129990672
122,COST,INTU,0.017223850368963775
57,ADSK,VRTX,0.01728498242608237
503,PEP,TXN,0.017362559982943584
508,PYPL,TTD,0.017704105476845325
414,KDP,PYPL,0.017741746055915
317,GFS,ORLY,0.017846709456743153
27,ADI,MNST,0.017978817571680804
2,AAPL,TTD,0.018610526423384607
1,AAPL,TTD,0.018610526423384607
200,EXC,VRTX,0.01861084236548744
499,PANW,WDAY,0.01868656104194374
498,PANW,WDAY,0.01868656104194374
405,KDP,LRCX,0.019259245148070467
401,ISRG,VRTX,0.01944247731241721
402,ISRG,VRTX,0.01944247731241721
137,CTAS,PCAR,0.01955122568509983
138,CTAS,PCAR,0.01955122568509983
79,AMAT,PCAR,0.019681489700839334
338,GFS,TSLA,0.019740377918527882
396,INTU,WBA,0.019812777969583573
70,AMAT,FAST,0.01995571961658084
158,CTSH,MRVL,0.020099981734473485
159,CTSH,MRVL,0.020099981734473485
305,GFS,MRVL,0.020242523445980237
306,GFS,MRVL,0.020242523445980237
362,GOOGL,MDB,0.020291669310878478
473,MSFT,PANW,0.020556407736550653
474,MSFT,PANW,0.020556407736550653
310,GFS,MU,0.02061627960678204
309,GFS,MU,0.02061627960678204
422,LIN,NFLX,0.020718624637523445
54,ADSK,PDD,0.02080511467207151
50,ADSK,MU,0.020824535765693465
49,ADSK,MU,0.020824535765693465
452,MCHP,ROST,0.020953839313455392
114,CCEP,NVDA,0.02114246574480086
490,NXPI,XEL,0.02118679786941341
469,MNST,WDAY,0.021392829614941256
354,GOOG,MDB,0.021403040173276773
69,AMAT,CCEP,0.021405162020590934
11,ABNB,MAR,0.021416651714983907
10,ABNB,MAR,0.021416651714983907
330,GFS,ROST,0.0214725458458591
156,CTSH,META,0.021487626754396277
188,EA,INTC,0.021859120064220673
12,ABNB,META,0.02187413790924851
366,GOOGL,PANW,0.021900561380531872
358,GOOG,PANW,0.02217591815759509
449,MCHP,ORLY,0.02227380477771274
500,PAYX,ZS,0.02231211368864258
290,GFS,KHC,0.022379647534966088
112,CCEP,MCHP,0.02258309686523772
125,CSCO,PYPL,0.022586604990254614
511,PYPL,VRTX,0.022829901400049712
481,NXPI,PCAR,0.022916179330937644
524,TTWO,VRSK,0.022953552199296613
119,CHTR,DXCM,0.02308549134861437
322,GFS,PDD,0.023124352960925517
39,ADSK,CTAS,0.023435184857073424
427,LRCX,NVDA,0.023573098870019713
428,LRCX,NVDA,0.023573098870019713
337,GFS,TMUS,0.023600394139190402
463,META,MSFT,0.023703968744476073
327,GFS,REGN,0.02382785514977009
130,CSX,FAST,0.023836773115456462
129,CSX,FAST,0.023836773115456462
460,MELI,ORLY,0.0244498124170999
459,MELI,ORLY,0.0244498124170999
470,MRNA,PANW,0.024501373035182617
397,ISRG,MDLZ,0.024616238152085745
36,ADSK,CRWD,0.024745389439337632
37,ADSK,CRWD,0.024745389439337632
320,GFS,PAYX,0.024789501804239552
91,ASML,CCEP,0.024986137530422173
149,CTSH,INTU,0.025117012049413384
150,CTSH,INTU,0.025117012049413384
111,CCEP,LRCX,0.025132053055236418
18,ADBE,TTWO,0.025217821953562414
343,GFS,VRTX,0.02524682844085468
157,CTSH,MRNA,0.025395186505326354
462,MELI,REGN,0.025403703327242736
302,GFS,META,0.025492576235285835
96,AVGO,NXPI,0.02558774383832732
95,AVGO,NXPI,0.02558774383832732
321,GFS,PCAR,0.025596404764651942
51,ADSK,ORLY,0.025619670180471905
106,CCEP,IDXX,0.025716604087760334
450,MCHP,PCAR,0.02572680750030474
7,ABNB,FAST,0.02593064270521038
187,EA,ILMN,0.025959405906372243
348,GFS,XEL,0.02602916100762018
287,GFS,INTU,0.02646489115042762
286,GFS,INTU,0.02646489115042762
167,DASH,LRCX,0.026695881231488517
94,AVGO,MAR,0.026775387072286078
81,AMD,PANW,0.026779488450100076
82,AMD,PANW,0.026779488450100076
127,CSGP,WBD,0.026904296614392774
132,CSX,MAR,0.02722938301398131
308,GFS,MSFT,0.02735592173309369
307,GFS,MSFT,0.02735592173309369
34,ADSK,CEG,0.027630973321273025
387,ILMN,PANW,0.027784543942033436
87,ANSS,MNST,0.027917345989543846
208,FTNT,KDP,0.027977804423851827
380,ILMN,LRCX,0.028051400170978794
412,KDP,NXPI,0.028227786977011792
293,GFS,LIN,0.0282459591068163
318,GFS,PANW,0.028317398345784416
319,GFS,PANW,0.028317398345784416
342,GFS,VRSK,0.028611901492921844
31,ADSK,AMAT,0.02880348356437935
30,ADSK,AMAT,0.02880348356437935
296,GFS,LULU,0.028938841940533522
504,PYPL,REGN,0.029054565412387746
142,CTSH,DDOG,0.029196749532410145
141,CTSH,DDOG,0.029196749532410145
333,GFS,SNPS,0.02943281443058839
334,GFS,SNPS,0.02943281443058839
378,IDXX,ROST,0.029519365155128083
531,TXN,ZS,0.02952867101622164
532,TXN,ZS,0.02952867101622164
190,EA,MRNA,0.029627457033230806
168,DASH,MAR,0.029752705804860485
289,GFS,KDP,0.02991956103428495
85,ANSS,CPRT,0.03009181092773302
121,COST,DASH,0.030119044161212555
312,GFS,NVDA,0.030647339540965646
313,GFS,NVDA,0.030647339540965646
467,MNST,ODFL,0.030708986739537352
304,GFS,MRNA,0.03142083038480734
506,PYPL,ROST,0.03148195799968766
297,GFS,MAR,0.03164508205874904
400,ISRG,PCAR,0.031657160747724115
514,REGN,ROST,0.03176844366899586
210,FTNT,SIRI,0.031783259102334094
384,ILMN,NFLX,0.031801512704791014
328,GFS,ROP,0.031829201222848096
329,GFS,ROP,0.031829201222848096
361,GOOG,WBA,0.031884087982649335
314,GFS,ODFL,0.03188487565960629
416,KDP,SNPS,0.031892493438367905
344,GFS,WBA,0.031918591127632
68,AMAT,BKNG,0.03222024060182931
513,PYPL,XEL,0.032233095949432695
363,GOOGL,META,0.032249656390551724
364,GOOGL,META,0.032249656390551724
15,ABNB,PANW,0.0324284406670905
46,ADSK,LIN,0.032576331133668535
291,GFS,KLAC,0.03276532977726067
292,GFS,KLAC,0.03276532977726067
492,ODFL,PCAR,0.03278590789127979
491,ODFL,PCAR,0.03278590789127979
123,COST,MU,0.03300297487511999
197,EXC,ORLY,0.03306673525710601
65,AEP,VRSK,0.03318718087371345
369,GOOGL,WBA,0.033327244941139464
311,GFS,NFLX,0.03356901536813054
295,GFS,LRCX,0.03381934138064222
294,GFS,LRCX,0.03381934138064222
495,ODFL,WBA,0.033835258266982
355,GOOG,META,0.03386750219105457
356,GOOG,META,0.03386750219105457
181,DXCM,MNST,0.03406126428705217
195,EA,WBD,0.034186952198431486
194,EA,WBD,0.034186952198431486
99,AVGO,ROP,0.03424506465226112
100,AVGO,ROP,0.03424506465226112
478,NFLX,REGN,0.03424563397619332
175,DDOG,INTC,0.03433283104704269
174,DDOG,INTC,0.03433283104704269
171,DASH,MSFT,0.03439223589132063
0,AAPL,MRNA,0.03442636717718321
6,ABNB,COST,0.03454465806582445
108,CCEP,KDP,0.034544776931519146
109,CCEP,KDP,0.034544776931519146
117,CEG,NFLX,0.03470181726201133
110,CCEP,LIN,0.034864698596348886
388,ILMN,ROP,0.03529078062136952
457,MDLZ,MELI,0.03554638854142695
485,NXPI,SNPS,0.03555115112248348
484,NXPI,SNPS,0.03555115112248348
436,LULU,MELI,0.03563411289981552
435,LULU,MELI,0.03563411289981552
421,KLAC,VRTX,0.03578922421301161
62,AEP,NFLX,0.035832295786936634
120,CMCSA,MDB,0.035908274951552605
203,FANG,VRTX,0.03597428985782627
288,GFS,ISRG,0.036194157950882815
32,ADSK,AVGO,0.03631014686926797
33,ADSK,AVGO,0.03631014686926797
301,GFS,MELI,0.03644993308193553
72,AMAT,LRCX,0.03695596852846855
73,AMAT,LRCX,0.03695596852846855
528,TXN,VRTX,0.037096296080546654
115,CDNS,VRTX,0.03747655242719952
403,KDP,KLAC,0.03789935991004384
126,CSGP,ORLY,0.03808801647643156
415,KDP,ROP,0.03824898082535753
160,CTSH,NXPI,0.03827345086617174
161,CTSH,NXPI,0.03827345086617174
486,NXPI,TTWO,0.038603834613674747
3,AAPL,TTWO,0.03867251664443207
209,FTNT,MDLZ,0.03880977883778684
170,DASH,META,0.038881481458775485
169,DASH,META,0.038881481458775485
347,GFS,WDAY,0.03893485544998706
346,GFS,WDAY,0.03893485544998706
383,ILMN,MSFT,0.03915094881740807
60,ADSK,WDAY,0.0393794681625591
59,ADSK,WDAY,0.0393794681625591
439,LULU,VRSK,0.039414288361741996
153,CTSH,LRCX,0.03953848349657667
154,CTSH,LRCX,0.03953848349657667
191,EA,MRVL,0.039775794492546854
453,MCHP,VRTX,0.039847450577585604
283,GFS,ILMN,0.039858545649951706
451,MCHP,PYPL,0.03988491639203019
196,EXC,FANG,0.03990323978249352
345,GFS,WBD,0.03997827376178676
53,ADSK,PANW,0.040234058679132524
52,ADSK,PANW,0.040234058679132524
381,ILMN,LULU,0.04024172394668276
385,ILMN,NVDA,0.040306262928642464
535,WBD,WDAY,0.04044478242452827
131,CSX,KLAC,0.04053165379903214
64,AEP,TTD,0.04053404104461219
89,ANSS,NVDA,0.040580909617815866
88,ANSS,NVDA,0.040580909617815866
410,KDP,MU,0.04062166291754728
468,MNST,ROP,0.04083302841173881
339,GFS,TTD,0.04106670216083494
340,GFS,TTD,0.04106670216083494
376,IDXX,ORLY,0.04111094943737533
5,ABNB,AVGO,0.041207934521695584
458,MDLZ,WDAY,0.04150548028827244
282,GFS,IDXX,0.04154462506383588
482,NXPI,ROP,0.041566064083782044
483,NXPI,ROP,0.041566064083782044
162,CTSH,PANW,0.041766820050234854
163,CTSH,PANW,0.041766820050234854
21,ADI,BKNG,0.04196055366450958
182,EA,FAST,0.042026000249956855
151,CTSH,KLAC,0.042034955425142025
152,CTSH,KLAC,0.042034955425142025
113,CCEP,NFLX,0.042073903120405105
408,KDP,MNST,0.04211685842763275
407,KDP,MNST,0.04211685842763275
189,EA,LULU,0.042591881195424355
493,ODFL,PYPL,0.042643749072311755
423,LIN,PCAR,0.042651602383140655
134,CSX,NXPI,0.04273456527271191
395,INTU,VRTX,0.04305526084600248
193,EA,PANW,0.043109100989172595
434,LRCX,VRTX,0.043203023675066524
118,CHTR,CSGP,0.04320781783304659
83,ANSS,BKNG,0.04350635457570273
455,MDB,MRVL,0.04355987786700896
454,MDB,MRVL,0.04355987786700896
520,TMUS,WBD,0.04400165177929173
519,TMUS,WBD,0.04400165177929173
527,TXN,VRSK,0.04414964116082606
372,IDXX,LIN,0.044323389646294335
192,EA,MSFT,0.044395396605476686
184,EA,GOOG,0.04448059304808477
183,EA,GOOG,0.04448059304808477
382,ILMN,MAR,0.04463059577469723
13,ABNB,MRNA,0.044754426931519764
417,KDP,TTD,0.044799074591207605
16,ADBE,GOOG,0.04492426346080733
90,ANSS,SIRI,0.044933865944343857
529,TXN,WDAY,0.04503148802547187
530,TXN,WDAY,0.04503148802547187
425,LRCX,MSFT,0.045178652654539804
426,LRCX,MSFT,0.045178652654539804
180,DLTR,WBA,0.04537430983104823
475,MSFT,VRTX,0.045390800036629965
166,DASH,KLAC,0.045467358019001564
17,ADBE,MRNA,0.04550553151554636
186,EA,GOOGL,0.045511005179278474
185,EA,GOOGL,0.045511005179278474
534,WBA,WDAY,0.04558997071543656
377,IDXX,PCAR,0.04612558773268734
104,AZN,MNST,0.046328593882322446
431,LRCX,PCAR,0.04643715151820125
176,DDOG,MRNA,0.046559813938455936
494,ODFL,VRTX,0.0467287950023509
324,GFS,PYPL,0.04676666911448778
164,CTSH,WBA,0.04678125113301471
391,ILMN,WDAY,0.04692079211017357
124,CSCO,MDLZ,0.04698462997497269
133,CSX,MU,0.04703215015636723
143,CTSH,FAST,0.04709274797022033
419,KDP,WDAY,0.04725002122654336
517,ROST,WDAY,0.04726102946620676
432,LRCX,ROP,0.04758898286934733
433,LRCX,ROP,0.04758898286934733
461,MELI,PCAR,0.047662463336757756
29,ADP,WBD,0.047841594344209405
418,KDP,VRSK,0.047996798032549234
98,AVGO,PANW,0.04815637851521566
97,AVGO,PANW,0.04815637851521566
501,PCAR,VRTX,0.04816760621475066
28,ADI,ORLY,0.048404711347617174
502,PEP,SIRI,0.048829759345022955
525,TTWO,VRTX,0.048938739792680826
465,META,TTWO,0.04899834430658794
464,META,TTWO,0.04899834430658794
413,KDP,ODFL,0.049028714284681855
25,ADI,MCHP,0.04919963478445769
24,ADI,MCHP,0.04919963478445769
14,ABNB,NVDA,0.04962149200898822
179,DLTR,ILMN,0.04966300384666582
103,AZN,MDLZ,0.049682044672754035
392,INTU,MAR,0.04969417722414008
523,TTD,XEL,0.0497259152755251
58,ADSK,WBA,0.049888867462415984
145,CTSH,GFS,0.04990024032159889
144,CTSH,GFS,0.04990024032159889
146,CTSH,GOOG,0.049945431388383005
61,AEP,DLTR,0.049958022703642635
