,s1,s2,p-value
151,FAST,MAR,0.0008929567405743955
255,LRCX,MAR,0.0013575116437752625
0,AAPL,TTD,0.0013855548448637478
294,MU,ROP,0.001695668823814762
26,ADSK,FAST,0.001722383819913234
56,AMAT,FAST,0.002310830883602346
107,CSX,ZS,0.0024548228402740562
101,CSX,DASH,0.0025397782922246892
14,ADI,MDLZ,0.002648447403390123
115,DASH,FAST,0.0029019272523176046
231,GOOGL,MDB,0.0030092657475152035
227,GOOG,MDB,0.003272925463981154
30,ADSK,LULU,0.00358898599247699
340,TTWO,VRSK,0.003860218930886277
27,ADSK,INTU,0.003925856250936161
143,FANG,REGN,0.003967706987997221
11,ADI,CCEP,0.003981030921297275
44,ADSK,VRTX,0.004121343558709739
131,EXC,REGN,0.004183095988235965
108,CTAS,KLAC,0.004461154128161478
38,ADSK,PDD,0.0050182336701742065
104,CSX,INTU,0.005131707770879921
155,FAST,PANW,0.005138070331553857
29,ADSK,LRCX,0.005173545602059725
60,AMAT,ROP,0.005183144950092916
311,NXPI,VRSK,0.00533770691923372
152,FAST,MSFT,0.005485167473016691
23,ADSK,CTAS,0.005653614914319003
87,CEG,NFLX,0.005665252770356868
111,CTAS,NFLX,0.0057850999515168975
54,AMAT,AVGO,0.005805361105855369
156,FAST,WDAY,0.005993487476946675
298,MU,VRSK,0.006019801693637813
238,INTU,PANW,0.006183377533094878
85,CEG,EXC,0.006299225114853452
113,CTAS,VRTX,0.006319983783787852
331,SNPS,VRTX,0.006439182913705894
337,TTD,WBA,0.006451773104922684
112,CTAS,PCAR,0.006512069829570353
105,CSX,META,0.006553620308338737
57,AMAT,MAR,0.007129178353853111
133,EXC,VRTX,0.007217144372641639
146,FANG,VRTX,0.007292635629399888
278,MDB,TTWO,0.0074413708677975345
120,DASH,MU,0.007505007977546265
126,DDOG,MRVL,0.007941821226422157
264,LULU,WDAY,0.008109991786516462
258,LRCX,NXPI,0.008338929878135755
58,AMAT,NVDA,0.00848371344645261
336,TTD,VRTX,0.008505370724406582
268,MAR,ROP,0.008525337658184601
102,CSX,DDOG,0.008585238724395284
269,MAR,WDAY,0.008917284378817216
293,MU,PANW,0.009715159100267611
93,COST,INTU,0.00991366926554071
235,HON,REGN,0.010302601741143742
132,EXC,TMUS,0.010379327308294438
51,AEP,PYPL,0.010406932706011502
263,LULU,VRTX,0.011085802253200041
300,MU,WDAY,0.01115556552897337
273,MCHP,NFLX,0.011578949620304126
321,PCAR,VRTX,0.011728036477252467
80,CCEP,KDP,0.011945535498927712
39,ADSK,REGN,0.013382079320783594
97,CSGP,EXC,0.013792919067192592
25,ADSK,FANG,0.01385203577028072
36,ADSK,PANW,0.014187811485747583
71,AVGO,NXPI,0.014372447896975277
325,PYPL,SNPS,0.014553185521517789
289,MSFT,PANW,0.014714814985823601
330,ROP,WDAY,0.015103381629613525
244,KDP,NVDA,0.015233949352063675
234,GOOGL,VRSK,0.015349357548856638
309,NXPI,ROP,0.01547170655366512
35,ADSK,ORLY,0.015734834396234916
230,GOOG,VRSK,0.016787182367906953
2,AAPL,VRSK,0.016966709022833017
267,MAR,NXPI,0.016985897566814293
3,ABNB,AMD,0.01709637691265099
286,MRNA,TTD,0.01723504501265766
52,AEP,VRTX,0.01728575073976422
125,DDOG,INTC,0.017353064734880252
343,TXN,WBA,0.017655601178970998
262,LULU,ROP,0.01767391095352351
257,LRCX,NVDA,0.01768896047698084
306,NFLX,VRTX,0.01788466811293583
116,DASH,GOOG,0.01811600394583672
274,MCHP,ORLY,0.018301070300678877
117,DASH,GOOGL,0.018364548782252334
241,KDP,LRCX,0.018390565663776292
291,MU,NVDA,0.018436101321219048
247,KDP,PYPL,0.018489649489046415
149,FAST,INTU,0.01851505988070764
17,ADSK,AVGO,0.01856676152730127
65,AMGN,FANG,0.01865959253268263
259,LRCX,ROP,0.01883254727150667
28,ADSK,KLAC,0.018931090306178688
78,BKNG,NVDA,0.019610760553550086
53,AEP,WBA,0.019636580176621232
318,PAYX,SIRI,0.0198585991690326
261,LULU,PANW,0.01998368132899834
154,FAST,NXPI,0.02015725182825623
16,ADSK,AMAT,0.020432625908957707
296,MU,SPLK,0.020487685403192228
47,AEP,CEG,0.020812881022216876
24,ADSK,EXC,0.021250220662887412
70,AVGO,MAR,0.02142482014402075
236,ILMN,PDD,0.02145764885848046
20,ADSK,CEG,0.021591397573426038
327,PYPL,XEL,0.021818655048251125
99,CSGP,ORLY,0.021991320078823796
329,REGN,ROST,0.022319731097389904
292,MU,NXPI,0.022326182762216224
248,KDP,SNPS,0.022574977995335626
243,KDP,MSFT,0.02295540464989995
302,NFLX,ORLY,0.02340660370104531
122,DDOG,FAST,0.023834378281735017
304,NFLX,REGN,0.023891207584085722
45,ADSK,WBA,0.02398726688315704
81,CCEP,MDLZ,0.024116688953138305
9,ADI,ANSS,0.024438050598640494
283,MELI,VRTX,0.02515565636696773
145,FANG,ROST,0.02549116217305509
284,MNST,PYPL,0.02555898067068316
316,PAYX,QCOM,0.025589627735127414
242,KDP,META,0.02595463002636409
37,ADSK,PCAR,0.025960821364873977
121,DASH,SPLK,0.026073125342366544
90,CEG,TTD,0.02615491739734051
130,EXC,ORLY,0.026175743073166863
94,COST,MRNA,0.02646434714929083
134,EXC,WBD,0.02667342398487052
50,AEP,ODFL,0.026823607457984733
345,TXN,XEL,0.02768905311869121
46,ADSK,WDAY,0.027750854193257842
314,PANW,TTWO,0.027810545707321745
317,PAYX,SBUX,0.027873798703924778
265,MAR,MU,0.0279260610295989
136,FANG,MAR,0.02863844704808803
324,PEP,ZS,0.028841996334469395
55,AMAT,BKNG,0.028864181538328443
95,CPRT,KDP,0.029343937872612653
79,BKR,CMCSA,0.029347918380507106
347,VRSK,WDAY,0.029926875688642923
82,CCEP,PYPL,0.02997336897172705
18,ADSK,CDNS,0.030125372541482495
106,CSX,TEAM,0.030153699119706293
89,CEG,PDD,0.030207980543016894
43,ADSK,TMUS,0.030441813114023154
228,GOOG,MU,0.03064615682954144
129,EA,FAST,0.03098037493585227
147,FANG,WBA,0.031162999922989414
253,KLAC,PCAR,0.031184497149299592
140,FANG,PCAR,0.031186081046251625
240,KDP,KLAC,0.03154496648039675
239,ISRG,NXPI,0.031689775716661615
225,GILD,SBUX,0.03187006342777292
279,MDB,VRSK,0.03193806595130505
277,MDB,MRVL,0.0322715249433508
342,TXN,VRTX,0.03261977617737818
237,INTU,MAR,0.0327755995551709
232,GOOGL,MU,0.03282936830813203
344,TXN,WBD,0.032936658946392035
270,MCHP,MDLZ,0.03298722734948556
103,CSX,FANG,0.03299234662347171
157,FTNT,KDP,0.03310447987296299
91,CEG,XEL,0.03330901592951469
148,FANG,XEL,0.033407518300491566
66,ANSS,CCEP,0.03350057609065059
328,QCOM,SBUX,0.03362296210594421
272,MCHP,MNST,0.03373686459555562
109,CTAS,LRCX,0.03415616407888998
307,NXPI,PANW,0.0342042027288486
346,TXN,ZS,0.03444522649045066
281,MELI,NFLX,0.03475720979013566
76,BKNG,LRCX,0.034907936920728244
326,PYPL,VRTX,0.03521388980707951
84,CDNS,VRTX,0.03545009280944478
249,KDP,TTD,0.035661579212233036
319,PAYX,TEAM,0.035689602403131966
68,AVGO,FAST,0.03573074682916489
114,CTSH,INTC,0.03573521855607666
1,AAPL,TTWO,0.03573892743762714
42,ADSK,SNPS,0.03592939432529812
254,KLAC,VRTX,0.03597343516305341
77,BKNG,NFLX,0.0360117288560415
31,ADSK,MELI,0.03633604689872873
33,ADSK,MSFT,0.03657141131654982
299,MU,VRTX,0.03661957097580757
22,ADSK,CSX,0.036628003575523135
135,FANG,ILMN,0.0367110583045735
219,GFS,GILD,0.037373162259436175
19,ADSK,CDW,0.03747611584423723
128,DLTR,WBA,0.03747662092510604
301,NFLX,ODFL,0.037630199586097195
61,AMAT,WDAY,0.03771192030363679
312,NXPI,WDAY,0.037978790215954766
295,MU,SNPS,0.0380602058564725
72,AVGO,PANW,0.03819719727505396
338,TTD,WDAY,0.03835504839472158
110,CTAS,LULU,0.03850460881603405
339,TTD,XEL,0.0387257273048261
322,PDD,PYPL,0.03894137289800641
245,KDP,ODFL,0.038969801638505636
86,CEG,INTU,0.03937321551440013
323,PEP,TEAM,0.03939410023049267
92,CMCSA,MDB,0.03945415019704585
74,BIIB,PAYX,0.03958909698971056
252,KLAC,MAR,0.039630592015244784
256,LRCX,MSFT,0.039674590268037525
308,NXPI,PCAR,0.0396757507607702
246,KDP,PCAR,0.03971274856136736
59,AMAT,NXPI,0.039744255864579844
83,CDNS,PCAR,0.039772922255346475
159,FTNT,SIRI,0.0399266883636519
282,MELI,ORLY,0.03996788823871829
313,ODFL,PCAR,0.040133515449169155
285,MRNA,PANW,0.04026739677485479
297,MU,TTWO,0.04029898332007504
280,MDLZ,NXPI,0.04037484806709024
64,AMD,MSFT,0.04038024473655509
34,ADSK,MU,0.040468619563828134
150,FAST,LRCX,0.040478797496014206
276,MCHP,ROST,0.04052414455218274
275,MCHP,PCAR,0.04087411084452803
96,CSCO,VRSK,0.04113137050168579
251,KHC,MRNA,0.0413062729426795
118,DASH,MDB,0.04139518377322007
303,NFLX,PCAR,0.0417350281726263
320,PAYX,ZS,0.04176825607131801
332,TEAM,TSLA,0.041801742322527445
15,ADI,ORLY,0.04183518409256284
7,ADBE,GOOG,0.04200376594551461
123,DDOG,GOOG,0.04200480247601895
63,AMD,META,0.04221339645170236
224,GFS,ZS,0.04283033574497895
271,MCHP,MELI,0.043066037167914295
124,DDOG,GOOGL,0.043112085374728666
315,PANW,VRTX,0.043233154603638364
348,VRTX,WDAY,0.04327718785848534
5,ABNB,LRCX,0.0434247799358134
141,FANG,PDD,0.04364728545854744
73,AZN,MDLZ,0.043822245998026796
310,NXPI,SNPS,0.04426791589216138
287,MRNA,TTWO,0.044380847443071074
290,MSFT,VRSK,0.04442444997487176
127,DDOG,VRSK,0.04453956865191581
341,TXN,VRSK,0.044594977144054804
13,ADI,KDP,0.044667378319516886
10,ADI,BKNG,0.04470931792503584
88,CEG,PCAR,0.044932586693633064
40,ADSK,ROP,0.045114700986960306
223,GFS,SIRI,0.04568985185086854
221,GFS,PEP,0.045757147494749045
67,ANSS,MDLZ,0.04587133914963967
100,CSGP,WBD,0.045882454454390945
139,FANG,ODFL,0.0460529136535743
41,ADSK,ROST,0.04625253478763887
32,ADSK,META,0.046574850840506735
250,KDP,VRTX,0.04673762912246236
305,NFLX,ROST,0.046843039836427854
266,MAR,NVDA,0.04702563780999758
138,FANG,NFLX,0.047902505008944156
220,GFS,INTC,0.04799524735894305
6,ABNB,VRSK,0.04810663329887796
119,DASH,MRVL,0.04824211243136787
98,CSGP,NFLX,0.04829214163062907
137,FANG,MRNA,0.04847349885073691
142,FANG,PYPL,0.04865602445631911
222,GFS,SBUX,0.048770258178115276
144,FANG,ROP,0.04919444012032351
333,TMUS,WBD,0.04920170281641858
4,ABNB,FAST,0.04930016485499626
49,AEP,NFLX,0.04930933865367058
48,AEP,LULU,0.049336995695925236
75,BIIB,TEAM,0.04936135093757706
334,TTD,TTWO,0.04951808863038397
12,ADI,IDXX,0.04961803795876484
288,MSFT,MU,0.049677171624910706
260,LULU,MAR,0.04971720486696279
158,FTNT,MDLZ,0.04981607428661875
8,ADBE,GOOGL,0.04999928318937768
