,s1,s2,p-value
4462,KVUE,PEP,0.0
4502,KVUE,RVTY,0.0
4503,KVUE,SBAC,0.0
4504,KVUE,SBUX,0.0
4499,KVUE,ROST,0.0
4505,KVUE,SCHW,0.0
4406,KVUE,MMC,0.0
4472,KVUE,PNC,0.0
4482,KVUE,PTC,0.0
4483,KVUE,PWR,0.0
4484,KVUE,PXD,0.0
4481,KVUE,PSX,0.0
4485,KVUE,PYPL,0.0
4480,KVUE,PSA,0.0
4479,KVUE,PRU,0.0
4478,KVUE,PPL,0.0
4477,KVUE,PPG,0.0
4493,KVUE,RJF,0.0
4486,KVUE,QCOM,0.0
4476,KVUE,POOL,0.0
4488,KVUE,RCL,0.0
4489,KVUE,REG,0.0
4475,KVUE,PODD,0.0
4490,KVUE,REGN,0.0
4491,KVUE,RF,0.0
4474,KVUE,PNW,0.0
4492,KVUE,RHI,0.0
4473,KVUE,PNR,0.0
4487,KVUE,QRVO,0.0
4588,KVUE,WTW,0.0
4461,KVUE,PEG,0.0
4459,KVUE,PCG,0.0
4519,KVUE,STT,0.0
4520,KVUE,STX,0.0
4521,KVUE,STZ,0.0
4522,KVUE,SWK,0.0
4523,KVUE,SWKS,0.0
4447,KVUE,OKE,0.0
4524,KVUE,SYF,0.0
4525,KVUE,SYK,0.0
4446,KVUE,ODFL,0.0
4518,KVUE,STLD,0.0
4526,KVUE,SYY,0.0
4445,KVUE,O,0.0
4444,KVUE,NXPI,0.0
4528,KVUE,TAP,0.0
4443,KVUE,NWSA,0.0
4529,KVUE,TDG,0.0
4530,KVUE,TDY,0.0
4531,KVUE,TECH,0.0
4442,KVUE,NWS,0.0
4532,KVUE,TEL,0.0
4527,KVUE,T,0.0
4460,KVUE,PEAK,0.0
4448,KVUE,OMC,0.0
4449,KVUE,ON,0.0
4458,KVUE,PCAR,0.0
4506,KVUE,SEDG,0.0
4507,KVUE,SEE,0.0
4508,KVUE,SHW,0.0
4509,KVUE,SJM,0.0
4510,KVUE,SLB,0.0
4457,KVUE,PAYX,0.0
4456,KVUE,PAYC,0.0
4511,KVUE,SNA,0.0
4517,KVUE,STE,0.0
4512,KVUE,SNPS,0.0
4454,KVUE,PANW,0.0
4453,KVUE,OXY,0.0
4452,KVUE,OTIS,0.0
4513,KVUE,SO,0.0
4451,KVUE,ORLY,0.0
4450,KVUE,ORCL,0.0
4514,KVUE,SPG,0.0
4515,KVUE,SPGI,0.0
4516,KVUE,SRE,0.0
4455,KVUE,PARA,0.0
4589,KVUE,WY,0.0
4551,KVUE,TXT,0.0
5658,VLTO,ZBH,0.0
5644,VLTO,WM,0.0
5643,VLTO,WHR,0.0
4391,KVUE,MAR,0.0
4403,KVUE,MKC,0.0
4596,KVUE,ZBH,0.0
4390,KVUE,MAA,0.0
4595,KVUE,YUM,0.0
4389,KVUE,MA,0.0
5642,VLTO,WFC,0.0
5641,VLTO,WELL,0.0
5640,VLTO,WEC,0.0
4388,KVUE,LYV,0.0
5639,VLTO,WDC,0.0
5638,VLTO,WBD,0.0
5637,VLTO,WBA,0.0
5636,VLTO,WAT,0.0
5635,VLTO,WAB,0.0
4594,KVUE,XYL,0.0
4593,KVUE,XRAY,0.0
4404,KVUE,MKTX,0.0
5634,VLTO,VZ,0.0
4592,KVUE,XOM,0.0
5633,VLTO,VTRS,0.0
5632,VLTO,VTR,0.0
5631,VLTO,VRTX,0.0
4387,KVUE,LYB,0.0
4591,KVUE,XEL,0.0
5646,VLTO,WMT,0.0
5647,VLTO,WRB,0.0
4597,KVUE,ZBRA,0.0
4598,KVUE,ZION,0.0
4402,KVUE,MHK,0.0
4410,KVUE,MOH,0.0
4411,KVUE,MOS,0.0
4401,KVUE,MGM,0.0
4400,KVUE,META,0.0
4399,KVUE,MET,0.0
4398,KVUE,MDT,0.0
5661,VLTO,ZTS,0.0
4397,KVUE,MDLZ,0.0
4396,KVUE,MCO,0.0
5660,VLTO,ZION,0.0
4395,KVUE,MCK,0.0
5659,VLTO,ZBRA,0.0
4386,KVUE,LW,0.0
4394,KVUE,MCHP,0.0
5656,VLTO,XYL,0.0
4393,KVUE,MCD,0.0
5655,VLTO,XRAY,0.0
5654,VLTO,XOM,0.0
5653,VLTO,XEL,0.0
4392,KVUE,MAS,0.0
5652,VLTO,WYNN,0.0
4408,KVUE,MNST,0.0
5651,VLTO,WY,0.0
5650,VLTO,WTW,0.0
5649,VLTO,WST,0.0
4599,KVUE,ZTS,0.0
5648,VLTO,WRK,0.0
5657,VLTO,YUM,0.0
5630,VLTO,VRSN,0.0
5645,VLTO,WMB,0.0
4409,KVUE,MO,0.0
4384,KVUE,LUV,0.0
4385,KVUE,LVS,0.0
5629,VLTO,VRSK,0.0
5628,VLTO,VMC,0.0
4383,KVUE,LULU,0.0
4590,KVUE,WYNN,0.0
4412,KVUE,MPC,0.0
4405,KVUE,MLM,0.0
3198,EQIX,SPGI,1.2343080575400819e-07
806,ANSS,GM,2.9450130421838293e-06
3464,FDS,WRK,6.261864039510298e-06
3180,EQIX,MCO,6.365593197989638e-06
3857,HIG,HLT,9.34462656676746e-06
816,ANSS,LUV,1.0748945590462483e-05
2074,CMS,TFX,1.229605528907092e-05
1379,ATO,HPQ,1.4847341854140192e-05
766,ANET,BIIB,1.9770172192437886e-05
525,AIZ,CTVA,2.127292280810396e-05
2695,ED,IFF,2.2042611872639053e-05
14,AAPL,EQIX,2.213919256763743e-05
5102,NI,VICI,2.2226760271777466e-05
805,ANSS,GLW,3.254182368881454e-05
3875,HIG,LIN,3.497633095188399e-05
5590,TSCO,VFC,3.672449701187211e-05
523,AIZ,BMY,4.2167143866637446e-05
5092,NI,SEE,4.60940008238892e-05
172,ACN,NTAP,4.9368315179282276e-05
812,ANSS,JCI,5.2332688815051194e-05
4700,LNT,SEE,6.430631694172844e-05
808,ANSS,HCA,7.025017133925943e-05
3179,EQIX,MAS,7.111265984820278e-05
3864,HIG,INTC,7.483874557817962e-05
3174,EQIX,HWM,8.262195475806308e-05
1432,AWK,CLX,8.310994166277475e-05
482,AIG,COST,8.399604723579449e-05
3208,EQR,UAL,8.446998596009205e-05
2651,EBAY,PGR,9.250552183978708e-05
4797,MCHP,TEL,9.252126042662749e-05
2677,ECL,EQIX,0.00010215558195215099
3810,GWW,HII,0.00010383708899263926
253,ADSK,AMAT,0.00010569517001797902
1394,ATO,MHK,0.0001116107261529222
3908,HIG,RSG,0.00011377123495715798
3440,FDS,HSY,0.00012610403436382235
3126,EMN,IDXX,0.00013845538381666774
4223,JNPR,RMD,0.00014002459410747753
1578,BLK,FI,0.00015076217208792164
4608,L,TT,0.00015553694159261384
2337,CTSH,MAR,0.00016442367053179805
3902,HIG,PTC,0.00016509153250936836
132,ACN,AMAT,0.00016681763829798327
3733,GLW,TXN,0.00018120476944277097
4643,LIN,ROST,0.00019600441200149526
2401,DGX,LHX,0.00019701919322168907
5436,PSA,VICI,0.0001985523182351534
4971,MRO,VRSN,0.00019859659982998412
362,ADSK,PANW,0.00020137194120444993
3496,FI,LEN,0.00021286354226567603
752,AMZN,GE,0.00021886369136925598
2496,DOW,TMO,0.00022489584283917196
3907,HIG,ROST,0.00022786872749780678
554,AIZ,SEDG,0.00023280747408656815
3177,EQIX,LEN,0.0002371459337340661
2073,CMS,SYY,0.0002461791650308833
5488,REG,WY,0.00025027446867924074
3867,HIG,IT,0.0002513703689563316
551,AIZ,PFE,0.00026078788801440047
2273,CSCO,TRV,0.0002702401837964581
3892,HIG,NOW,0.00027561946179595304
356,ADSK,NVDA,0.00027946366475594363
1931,CHD,INVH,0.0002822806799085954
419,AEE,SEE,0.0002882975468504571
5378,PNC,RL,0.0003028710724329943
5434,PSA,UPS,0.0003285587778586102
4224,JNPR,RTX,0.00033379055554065047
5439,PSA,XRAY,0.0003480650955843623
1393,ATO,MGM,0.00035296163216998416
1836,CDAY,DD,0.00036055716334773774
3146,ENPH,PSA,0.0003644420638644382
296,ADSK,ETN,0.0003740016684425823
300,ADSK,FFIV,0.0003748286355505892
1973,CHTR,J,0.0004069229327764829
838,ANSS,ZBH,0.0004086087988362004
574,AJG,CTVA,0.00040985977876145587
3128,EMN,KIM,0.0004126891026683887
336,ADSK,LRCX,0.000413959991465017
5098,NI,TSCO,0.00042506924273563853
159,ACN,KLAC,0.0004324604145396987
1463,BAC,KIM,0.00043399627977169943
324,ADSK,IR,0.00044411713814049547
353,ADSK,NOW,0.0004457459493360762
4815,MCK,WEC,0.0004678862885441745
4200,JKHY,OTIS,0.00046912382845659716
828,ANSS,PNW,0.00048093200095000374
2669,EBAY,UDR,0.00048406009313311116
5095,NI,TFX,0.0004927605778187854
5442,PSA,ZBRA,0.0005099391730288768
261,ADSK,AVGO,0.000515047636289002
1958,CHRW,KR,0.0005244970861731187
3906,HIG,ROP,0.0005359907185749613
2208,COST,PCAR,0.0005386678226264008
4221,JNPR,PODD,0.0005662918527027886
2680,ECL,LEN,0.0005687183437683683
532,AIZ,FMC,0.0005772507153195159
3878,HIG,LULU,0.0005777962029998683
4215,JNPR,MPC,0.0005780493657217922
4619,LH,WAB,0.0005874442603699654
4020,HWM,MAS,0.0005895227957855149
5390,PNW,UDR,0.0005909697936998897
486,AIG,DLR,0.0005913595196811178
1771,CAH,FAST,0.0005917533964866447
1308,APA,VRSN,0.0005937427179531711
743,AMP,SHW,0.0005943294228932513
130,ACN,ADSK,0.0005999929461790934
5519,SEE,WBA,0.0006175143200970949
2289,CTAS,HIG,0.0006269859877240132
3829,HCA,MKC,0.000627630056593163
4998,MTB,REG,0.0006326699092322341
3901,HIG,PHM,0.0006422614317213605
5086,NI,PODD,0.0006475338380020929
3166,EOG,VRSN,0.0006489117385187596
2383,D,TFX,0.0006628796939523499
4133,IQV,NDSN,0.0006747620325735467
171,ACN,NOW,0.0007050880792829794
361,ADSK,ORCL,0.0007053765922874649
833,ANSS,UDR,0.000725684936100978
2714,ED,SRE,0.0007402139210863615
386,ADSK,TDG,0.0007480173560726423
2548,DUK,ULTA,0.0007482067110067718
372,ADSK,RCL,0.0007513965552686934
144,ACN,CE,0.0007569811027339758
549,AIZ,MRNA,0.0007662429178988448
5427,PSA,SJM,0.0007743441464798092
2419,DLR,ETN,0.0007867002998303755
5464,PXD,VRSN,0.0008155496389212537
5017,MTD,WEC,0.0008287399175662036
2404,DHI,EQIX,0.0008310565376987589
3766,GOOGL,VRSK,0.0008370297912510548
2455,DOV,SWKS,0.0008594997033097187
2012,CMA,REG,0.0008665733153468283
1032,AON,HUM,0.0008925924116093304
5208,ORLY,RSG,0.000902583733557579
660,ALLE,GNRC,0.0009128713320526772
3603,GE,IRM,0.0009156510125751127
3139,ENPH,ILMN,0.0009181436361777626
3626,GEHC,OMC,0.0009190129464574189
163,ACN,LRCX,0.0009279792115332974
2183,COP,OMC,0.000928370402262248
4744,LYB,MSCI,0.0009367629235840975
4046,ICE,NVR,0.0009476709113627415
818,ANSS,MAA,0.0009513237948056084
1369,ATO,DRI,0.0009571769325097451
1605,BR,DLR,0.0009643362690738992
798,ANSS,CPT,0.0009648183217166059
25,AAPL,SPGI,0.0009835323905031644
775,ANET,HSY,0.0009952010429315969
819,ANSS,MDT,0.0009953905029296977
499,AIG,META,0.0010015666336172261
4175,ITW,TEL,0.0010034928957433193
3137,ENPH,GPC,0.0010054417453072319
3851,HES,VRSN,0.0010118200025990784
3888,HIG,MSFT,0.0010285555076031067
2724,EG,FOX,0.0010360481750295504
364,ADSK,PCAR,0.0010495477505797584
2142,CNP,LNT,0.0010530443784663502
1403,ATO,PPG,0.0010555869086322446
3399,EXPD,WFC,0.0010692036023124628
4225,JNPR,SEE,0.0010712326430564953
156,ACN,IR,0.001075090719198739
3361,EXC,TSCO,0.0010774140167128926
421,AEE,TSCO,0.0010792784772026645
4056,ICE,PWR,0.0010938881544026223
32,ABNB,FDX,0.0010955293775899717
3222,ES,HOLX,0.001097913636173553
524,AIZ,CBOE,0.0011259712252405147
3921,HIG,V,0.0011290894977210159
4652,LIN,TT,0.0011436446106297708
1618,BRK-B,DLR,0.0011573944834556236
3343,EXC,PYPL,0.001160080513596533
2436,DLR,WMB,0.0011618395119308365
355,ADSK,NTAP,0.0011795691796361184
4918,MOH,PFE,0.0011828439068130023
4853,MKTX,VRSK,0.0011890863915984843
1362,ATO,BALL,0.0011941895194726936
3978,HSIC,PSA,0.0012063428636366722
3785,GPC,XRAY,0.0012070505878557319
2193,COR,FAST,0.0012126265201857955
290,ADSK,DLR,0.001216539952578593
4914,MO,XRAY,0.0012346550856577694
4100,INTC,NRG,0.001235791504120498
2189,COP,VRSN,0.0012447564455787318
2681,ECL,MAS,0.0012538230909793363
2663,EBAY,TECH,0.001256340416582624
1546,BIIB,WRB,0.0012586342714991077
4332,KMX,LOW,0.001259325712837889
5087,NI,PSA,0.0012643583363402668
5388,PNW,TXN,0.001265119370016277
178,ACN,PHM,0.0012747603049776577
3916,HIG,TDG,0.0012781484385292203
5033,MU,SNPS,0.0012841866077240205
3566,FRT,HBAN,0.0012951814203235282
778,ANET,INTC,0.0013010600088207266
2034,CME,PKG,0.0013080399645049956
2328,CTSH,ETN,0.0013166244269783279
2886,ELV,KEY,0.0013209430479703284
278,ADSK,CE,0.0013393806777148027
2237,CPT,PGR,0.0013418814694099068
4884,MMC,WELL,0.0013420897691532793
2347,CTVA,L,0.0013559474330252438
2361,CTVA,WYNN,0.001356126342619113
3451,FDS,MOH,0.0013676270579135233
5601,TXN,ZBRA,0.0013703266682089739
529,AIZ,ENPH,0.0013713725249859272
4121,INVH,QRVO,0.0013716707754273668
4176,ITW,WY,0.0013721817302746197
3233,ETR,IFF,0.001398550327846748
3367,EXC,VFC,0.0014089028964160437
3754,GOOG,VRSK,0.0014170157989870273
5483,REG,SCHW,0.0014210263289822582
2420,DLR,GE,0.001427380246981649
807,ANSS,GPC,0.001447570127588113
5580,TER,UAL,0.0014501597826448978
3582,FSLR,PSA,0.001451343033503187
4813,MCK,VICI,0.0014631249222481176
3751,GOOG,NEM,0.001467382268994939
4174,ITW,SYF,0.0014747888143429478
3199,EQIX,SWK,0.00147518774277901
746,AMP,URI,0.001492596166275984
3585,FSLR,SJM,0.0014926224185808107
2636,EBAY,MAA,0.0015161399721341287
2450,DOV,PM,0.0015548298020737822
260,ADSK,APH,0.0015642376542971167
3241,ETR,VRSK,0.0015680622211935954
4604,L,PFE,0.001570771762556025
1913,CFG,FRT,0.0015939651885692274
4086,IFF,XEL,0.0016099141529207234
5068,NEM,NWS,0.0016119463029856576
4929,MPWR,PNC,0.0016261438536276079
2559,DVN,EXC,0.0016458532894221087
2027,CMCSA,T,0.001646344060575674
5047,MU,WYNN,0.0016482196183503397
3459,FDS,TRGP,0.0016499825155628488
4680,LMT,PPL,0.001653717051116588
3377,EXC,WYNN,0.0016637216534335635
793,ANET,WRK,0.0016794660331854274
4930,MPWR,RL,0.0016988201030286667
5082,NI,O,0.0017570360705007676
3893,HIG,NRG,0.0017626478347463604
3712,GILD,VRSK,0.0017630556344568023
958,AON,ELV,0.0017694487340829998
3253,EVRG,HOLX,0.0017721020685036492
3257,EVRG,LVS,0.0017842411592808086
3413,FANG,IPG,0.0017921165536417462
2504,DOW,WBD,0.0018024569071007546
3931,HLT,LIN,0.001813130789457796
4857,MLM,RCL,0.00181842876180691
3764,GOOGL,NEM,0.0018195075199168222
1969,CHTR,COP,0.0018196882377890119
547,AIZ,MOH,0.0018278077614333576
4605,L,ROP,0.0018536738782158884
721,AMP,APH,0.0018574137237955491
471,AFL,MOH,0.001872466122308075
5582,TFX,WBA,0.0018885720978494914
2688,ECL,WFC,0.0018885763377703296
5431,PSA,TPR,0.0019151142307559709
674,AMAT,NVDA,0.0019397290290394343
4208,JNPR,KHC,0.001952405091463338
5548,STE,T,0.0019590653967882787
3394,EXPD,SNA,0.0019628692581264676
4773,MAA,PEP,0.0019630131436011744
1617,BRK-B,CTSH,0.001967692235996837
2259,CRL,RF,0.0019763839902904997
4146,IRM,MA,0.001984079397263423
815,ANSS,LKQ,0.0019949520807409247
3349,EXC,SEE,0.0020062735668328517
468,AFL,KMB,0.0020104689529244985
4601,L,MOH,0.0020113176096028733
4185,J,OMC,0.0020118312437740742
5107,NI,YUM,0.002015168302845426
90,ACGL,IPG,0.002037110470989574
638,ALB,CB,0.0020448375936675416
4703,LNT,TFX,0.002047206935646358
3362,EXC,TSN,0.0020553887536459785
2014,CMA,SCHW,0.0020640589124137055
365,ADSK,PH,0.0020763587030727926
192,ACN,URI,0.0020939072754766258
2469,DOW,IEX,0.002094479514970444
2951,ELV,NDAQ,0.002095059855287594
2489,DOW,PM,0.0021223384062524723
5130,NVR,SCHW,0.002128876057438047
4241,JNPR,ZBH,0.0021356866299674783
3204,EQIX,WFC,0.002146117507753908
1808,CBOE,MOH,0.0021494219729520474
2619,EBAY,GD,0.002161150405619783
3263,EVRG,WYNN,0.00216877993706455
894,AON,CHD,0.0021774286161666363
3249,ETSY,TFX,0.002193090498910297
755,AMZN,KLAC,0.0022022103592483767
4153,IRM,TT,0.002209960578088752
2297,CTAS,NOW,0.0022111037175668214
2647,EBAY,PAYC,0.002216015290372575
286,ADSK,CTSH,0.002221096516338919
328,ADSK,KLAC,0.0022221309347944026
257,ADSK,AMZN,0.0022274274237157306
4859,MLM,TTWO,0.002242015388661561
3861,HIG,IBM,0.002289267143902295
2001,CLX,KO,0.002290636533120649
2287,CTAS,FICO,0.0022914849527675718
2618,EBAY,FTNT,0.002316479386601693
619,AJG,WELL,0.002349648382354796
3917,HIG,TT,0.002349848991636608
1932,CHD,ISRG,0.0023572739830435858
2570,DVN,INCY,0.0023596950830722303
3605,GE,LRCX,0.0023835134346155756
1452,AZO,F,0.0023838649720404836
5351,PEG,WM,0.002383949739182148
1906,CF,VRSN,0.0024063610556093284
4021,HWM,MCO,0.002407885865611418
2725,EG,FOXA,0.0024264424908809813
780,ANET,KMB,0.002429402095584451
91,ACGL,JNPR,0.0024314583245216574
4642,LIN,ROP,0.002445733092355309
256,ADSK,AMP,0.0024474515571811985
5595,TSN,VFC,0.0024553997199545244
1775,CAH,MSFT,0.0024737822548001405
1746,BWA,PAYC,0.002487454978862889
1309,APD,APTV,0.0024936981518513183
703,AME,CCL,0.00249734826886791
769,ANET,CTVA,0.0025070007866295403
4163,ITW,JKHY,0.0025148005268668104
1121,AON,MTCH,0.002530894243083109
1363,ATO,BAX,0.0025328879902980143
5540,SO,YUM,0.0025435521470246847
5496,RL,SPG,0.0025772043669230996
3470,FE,GEHC,0.0025948199016622283
410,AEE,HOLX,0.0025989424438058366
5056,NDSN,SYF,0.002599704072010969
1601,BMY,PFE,0.0026018590282437643
5111,NOW,PTC,0.002622209332885318
134,ACN,AMZN,0.0026300642798112992
2414,DIS,IFF,0.002647860322614767
4923,MOH,WRK,0.0026508154890715753
3418,FANG,OMC,0.0026521200007949977
3551,FOXA,GLW,0.002656791432087263
2153,CNP,TFX,0.002682984893886818
3881,HIG,MCO,0.002689808793266846
3634,GILD,GOOGL,0.0026933164284572274
691,AMCR,PARA,0.002709642662585192
2892,ELV,KMI,0.0027123372001656696
578,AJG,ENPH,0.0027215171824062573
3313,EXC,MCK,0.0027226174214892017
4061,ICE,SCHW,0.0027319281904265454
4231,JNPR,TFX,0.0027371561893222685
1455,AZO,TMUS,0.0027542527880678545
3781,GPC,SEDG,0.0027583263485572228
147,ACN,FFIV,0.002769078102318393
2499,DOW,TSN,0.0027830366602157445
1501,BBWI,EG,0.0028034910829320132
4239,JNPR,WYNN,0.0028173255849429967
3967,HRL,MAA,0.0028174591370468227
3170,EQIX,FI,0.0028353404469391385
181,ACN,RCL,0.002842478120249394
1962,CHRW,PEP,0.002863436358246084
3616,GE,PHM,0.0028674732478873176
5072,NEM,TSCO,0.002873843105745508
5618,VFC,WBD,0.002874567954174202
5607,UHS,VTR,0.002881179948665626
756,AMZN,LRCX,0.0028876214540130784
2963,ELV,NTRS,0.0029013710284478875
1574,BKR,ODFL,0.0029066305110248556
543,AIZ,LKQ,0.002912996214201401
2765,EIX,TSCO,0.0029172076395280293
3145,ENPH,NEE,0.002940261016586028
5672,VRTX,WBD,0.002941656890624209
3186,EQIX,NVR,0.0029469203350220552
1604,BR,CTSH,0.0029481673851233115
3984,HSIC,UPS,0.002975719367563863
4804,MCK,NEM,0.0030183144767932015
2654,EBAY,PNW,0.0030354388157298345
3633,GILD,GOOG,0.003036611333202516
4954,MRO,OMC,0.0030373395001588987
541,AIZ,KMB,0.0030378949904566765
3574,FSLR,KR,0.003063589571378266
4837,MGM,MHK,0.0030687202643176724
1337,APD,PAYC,0.003074993060869627
738,AMP,NXPI,0.0030896180017912687
2291,CTAS,INTC,0.003095111695123447
1551,BIO,INCY,0.003106151189185678
2666,EBAY,TROW,0.0031130247827841685
4684,LNT,LVS,0.0031170568542291184
754,AMZN,IR,0.0031183504766039397
5393,PNW,WHR,0.0031327066936737463
2407,DHI,MAS,0.0031410036481649014
3224,ES,MTD,0.0031623085797552394
3816,HBAN,KIM,0.0031672065415127505
4214,JNPR,MHK,0.0031691329742838193
351,ADSK,NFLX,0.0031862877122381178
1364,ATO,BBY,0.0031865343991377493
2474,DOW,KDP,0.0032140478682128287
4758,LYB,VRSN,0.0032351201391899627
821,ANSS,MHK,0.0032371831779641654
2630,EBAY,JCI,0.0032395784959695566
4668,LKQ,XRAY,0.0032538517780276565
182,ACN,RJF,0.003257082167318662
209,ADI,DOV,0.003275013773350881
3636,GILD,HUBB,0.0032805902392843726
3788,GRMN,HIG,0.0032859238374066224
625,AKAM,CTVA,0.0032884222257444006
4975,MS,PEAK,0.0033008898751587974
5001,MTB,SCHW,0.0033049946705168967
5675,VRTX,WELL,0.003308974808825439
4123,IP,OKE,0.0033138412934362945
759,AMZN,NVDA,0.003325530066460525
3912,HIG,SNPS,0.0033376480343640063
2674,EBAY,XRAY,0.003347911538041611
2717,ED,ULTA,0.0033482623079758357
2051,CMS,ETSY,0.003353685862141353
4147,IRM,MAR,0.003362105875495639
3779,GPC,NEE,0.003369109308480971
5011,MTB,WY,0.003411232586896907
4073,ICE,WY,0.0034353608397621692
5602,TXT,VRSN,0.0034481310802433
931,AON,DD,0.0034578689862702463
4966,MRO,TRV,0.003467972898479079
2613,EBAY,EW,0.0034910603428178117
4234,JNPR,TRGP,0.003498515454223069
3723,GL,HLT,0.0035118061307935857
23,AAPL,NFLX,0.0035140044731163523
5282,ORLY,XOM,0.0035514708924986147
1656,BRO,MAR,0.0035662264443396194
447,AES,EXR,0.003569885686610531
2603,DXCM,XYL,0.0036032718893892874
1138,AON,NUE,0.0036102402632839006
1031,AON,HUBB,0.0036255413243023666
1218,AON,STZ,0.0036347971782540703
1669,BSX,CMG,0.0036360741332518284
445,AES,CMS,0.00364134701176759
3793,GS,KIM,0.0036433214716159825
4047,ICE,NXPI,0.0036461795941011223
5593,TSCO,WEC,0.0036830987965743756
3848,HES,TRV,0.0036855055307764527
1456,AZO,WHR,0.0037032490240453274
5558,STT,SYY,0.0037165707500342693
3544,FMC,WYNN,0.0037266648824540753
1239,AON,TRMB,0.003726979376681203
1972,CHTR,HAL,0.0037322679577224166
2235,CPT,EBAY,0.0037385051203829072
5039,MU,VFC,0.003747657376542186
3184,EQIX,NFLX,0.0037571174302841385
1170,AON,PNR,0.0037603733098992413
2520,DTE,TFX,0.003770146412889241
5536,SO,ULTA,0.0037729566887117648
1561,BKNG,CTSH,0.0037791594908609906
1358,ARE,MMM,0.003780638680065869
3160,EOG,ODFL,0.0037812330687724996
1307,APA,TRV,0.0037839990776491078
2238,CPT,TECH,0.0037864496793567916
457,AFL,CTVA,0.003789288945586479
4676,LLY,WEC,0.003791438156716513
3515,FIS,POOL,0.0037949648478449913
1858,CDNS,CTAS,0.0038111611175445353
1400,ATO,OTIS,0.003817403436804005
5468,PXD,ZBH,0.003827132461279553
3197,EQIX,SNA,0.003855013195695199
5347,PEG,VTR,0.003866025725290983
2270,CRM,EXPE,0.0038917856698283786
799,ANSS,DFS,0.003895402148617291
859,AON,BDX,0.0038955841774613855
3711,GILD,VMC,0.003897582653228013
4795,MCHP,RL,0.003899822618743793
1750,BX,ETN,0.0039078832753495505
689,AMCR,MTD,0.0039102321139372126
