,s1,s2,p-value
5,ABNB,COST,0.0273987065042168
80,AVGO,WDAY,0.02761027687068119
16,ABNB,PANW,0.027709301223005318
87,CCEP,LRCX,0.0283158613767624
55,AMAT,BKNG,0.028492811520990716
115,CTSH,META,0.028659430196584026
425,WBD,WDAY,0.02873595025546763
35,ADSK,EXC,0.0287470758241003
291,GOOGL,PANW,0.028798315734265775
85,CCEP,KDP,0.028898997694546017
406,PYPL,VRTX,0.028938832264223516
96,COST,DASH,0.028948097298490204
305,ILMN,TTWO,0.028987004654750945
242,GFS,MELI,0.02905157231145442
60,AMAT,LRCX,0.029103345297693
285,GOOG,PANW,0.029510403552288247
139,EA,ILMN,0.029599986655911716
408,PYPL,XEL,0.02967931843217407
380,NFLX,REGN,0.03031233015569628
387,NXPI,WBA,0.030370730816226946
330,LIN,NFLX,0.030521662152045943
43,ADSK,ORLY,0.030620403550094977
156,FANG,VRTX,0.03084632168357187
340,LULU,VRSK,0.030955599864768413
309,INTU,WBA,0.030955889767428194
131,DDOG,INTC,0.03144015035005712
28,ADSK,AVGO,0.03149651163046318
300,IDXX,ROST,0.031540785601999584
112,CTSH,LULU,0.0315777515054425
142,EA,MRNA,0.031772852768746924
277,GFS,WDAY,0.031934491540141635
389,ODFL,PCAR,0.03217200874697045
409,REGN,ROST,0.032225539343410645
45,ADSK,PCAR,0.032244427838459655
116,CTSH,MRNA,0.03224789356510995
271,GFS,TTD,0.03255188832763317
361,MELI,ORLY,0.03257188270095301
289,GOOGL,META,0.03273785483396997
92,CDNS,VRTX,0.03305873387106605
125,DASH,MAR,0.03307144980961728
415,TTWO,VRSK,0.033119320692795835
101,CSGP,WBD,0.033313108320700884
421,TXN,ZS,0.03332073937684558
25,ADI,MCHP,0.033328963074663334
228,GFS,ILMN,0.033400063032529966
161,FTNT,KDP,0.033824560884375174
40,ADSK,LIN,0.03418257401634362
302,ILMN,ODFL,0.034253326998565516
324,KDP,NXPI,0.034270319850675066
326,KDP,SNPS,0.034708510514318246
227,GFS,IDXX,0.034725819533924826
95,CMCSA,MDB,0.0349966924346263
126,DASH,META,0.035315227975117935
4,ABNB,AVGO,0.03541889641374525
18,ADBE,GOOG,0.035834909485611785
83,CCEP,IDXX,0.035840123844627376
0,AAPL,MRNA,0.035936744669693946
352,MCHP,PCAR,0.03595941255444474
392,PANW,SNPS,0.036045279414518294
7,ABNB,INTU,0.03623467289526987
321,KDP,MNST,0.03633040794067733
163,FTNT,SIRI,0.03642130807187367
111,CTSH,INTU,0.03684636902325707
149,EXC,ORLY,0.036867645558688315
424,WBA,XEL,0.036890044844555096
50,ADSK,WBA,0.03708542348997594
417,TTWO,WBA,0.037427825211347174
283,GOOG,META,0.03777115774381939
121,CTSH,SNPS,0.037803535662562594
114,CTSH,MDB,0.03790729973141508
391,ODFL,WBA,0.03798940159005551
20,ADBE,TTWO,0.03800179822828689
12,ABNB,MRNA,0.03805248957169489
79,AVGO,ROP,0.03806045527912052
53,AEP,VRSK,0.038120916142994954
143,EA,MRVL,0.038244210481291945
355,MCHP,VRTX,0.03828339701325777
276,GFS,WBD,0.03829285200357075
98,CSCO,PYPL,0.038648566092198716
103,CSX,FAST,0.03868822974855169
239,GFS,MCHP,0.03876770701388229
385,NXPI,SNPS,0.038818164290957406
360,MDLZ,WDAY,0.0388523014552048
147,EA,WBD,0.03923127357314422
136,EA,FAST,0.039284198163106195
118,CTSH,MSFT,0.03928771016019655
100,CSGP,ORLY,0.039646967839422446
22,ADI,BKNG,0.04003869233796898
311,ISRG,MDLZ,0.04032510817862616
401,PYPL,ROST,0.04048787279643499
346,MAR,VRTX,0.040526378894344
162,FTNT,MDLZ,0.04071007128324355
419,TXN,VRTX,0.040812501532336815
384,NXPI,ROP,0.04096767474423775
89,CCEP,NFLX,0.0410369383299375
308,INTU,VRTX,0.041038769234440116
306,INTU,MAR,0.04125079645704288
81,AZN,MDLZ,0.04133364262364723
315,ISRG,VRTX,0.04149695064427795
137,EA,GOOG,0.04166454035346336
132,DDOG,MRNA,0.041757976118097534
251,GFS,NXPI,0.041762917648217275
13,ABNB,MSFT,0.04177103114040661
329,KLAC,VRTX,0.041814222301445665
369,MNST,ON,0.04186136343984574
141,EA,LULU,0.04186811926283608
260,GFS,PYPL,0.04192330050051941
146,EA,PANW,0.04206042153367807
138,EA,GOOGL,0.0421207529420772
19,ADBE,GOOGL,0.042345616416103855
144,EA,MSFT,0.04252865573731795
399,PYPL,REGN,0.042772782992177655
135,DLTR,WBA,0.043094968458264084
397,PEP,SIRI,0.04311294413618975
317,KDP,KLAC,0.04325088261218019
70,ANSS,BKNG,0.043253728541521756
412,TMUS,WBD,0.043875089790521994
86,CCEP,LIN,0.0442329105981717
390,ODFL,VRTX,0.0444554625729766
14,ABNB,NVDA,0.04454872444414943
44,ADSK,PANW,0.04514138976989526
367,MNST,NXPI,0.0452024413383622
51,AEP,NFLX,0.045239911145530796
293,GOOGL,WBA,0.04527698201484675
423,VRTX,XEL,0.04544182192417584
91,CCEP,WDAY,0.04558956444159585
336,LRCX,VRTX,0.04562677203427326
78,AVGO,PANW,0.045791186973282244
123,DASH,INTU,0.04606975021055711
356,MDB,MRVL,0.04613856194002242
364,MNST,MSFT,0.04631217524049456
145,EA,MU,0.046323476342805224
287,GOOG,WBA,0.04650838906809963
2,AAPL,TTWO,0.04668968000465922
29,ADSK,CDW,0.04689630583280345
130,DDOG,EA,0.046901618370272985
372,MRNA,MSFT,0.046971319917384215
312,ISRG,MNST,0.046975023718372304
68,AMD,MSFT,0.04712591196268425
418,TXN,VRSK,0.047134806591966116
17,ABNB,WDAY,0.04714963116802724
353,MCHP,PYPL,0.04723341988774029
376,MRVL,TTWO,0.04729615153832878
327,KDP,VRTX,0.04749549488694037
303,ILMN,PANW,0.04761373120319685
420,TXN,WDAY,0.047674621468127905
333,LRCX,MSFT,0.0478940632970266
124,DASH,LRCX,0.047982014025118605
134,DLTR,ILMN,0.04814632712904257
359,MDLZ,NFLX,0.04815109907948514
66,AMAT,VRTX,0.04827414241416159
99,CSGP,NFLX,0.048299637655968564
15,ABNB,NXPI,0.048487859237237085
32,ADSK,CRWD,0.04849743875559298
150,EXC,PDD,0.048735882346249655
120,CTSH,PAYX,0.04907702349586665
331,LIN,PCAR,0.04923796089096487
299,IDXX,ORLY,0.049483551965480335
