,first_stock,second_stock,from_date,from_signal,To_date,To_signal,Hedge Ratio
36,MNST,NFLX,2024-3-26,0.0,2024-3-27,0.0,-10.18329511756209
37,LRCX,NXPI,2024-3-26,1.0,2024-3-27,0.0,-0.25565599788906496
38,LRCX,NXPI,2024-3-26,1.0,2024-3-27,0.0,-0.25565599788906496
39,SNPS,VRTX,2024-3-26,0.0,2024-3-27,-1.0,-0.7215767600658518
40,FANG,REGN,2024-3-26,0.0,2024-3-27,0.0,-5.113369875879275
41,VRTX,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.6632336114662484
42,AMAT,MAR,2024-3-26,0.0,2024-3-27,0.0,-1.2238218795785318
43,TTD,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.24739293394976217
44,EXC,TMUS,2024-3-26,0.0,2024-3-27,0.0,-4.369676138704753
45,FAST,MAR,2024-3-26,0.0,2024-3-27,0.0,-3.2717916837744365
46,ADSK,INTU,2024-3-26,1.0,2024-3-27,0.0,-2.4844346521741234
47,ADSK,INTU,2024-3-26,1.0,2024-3-27,0.0,-2.4844346521741234
48,ADSK,REGN,2024-3-26,0.0,2024-3-27,0.0,-3.712686478631533
49,AMAT,NVDA,2024-3-26,0.0,2024-3-27,0.0,-4.30620611116692
50,AMAT,NVDA,2024-3-26,0.0,2024-3-27,0.0,-4.30620611116692
51,DDOG,MRVL,2024-3-26,0.0,2024-3-27,0.0,-0.5546542996693224
52,DDOG,MRVL,2024-3-26,0.0,2024-3-27,0.0,-0.5546542996693224
53,AMAT,NXPI,2024-3-26,0.0,2024-3-27,0.0,-1.1858792217268466
54,AMAT,NXPI,2024-3-26,0.0,2024-3-27,0.0,-1.1858792217268466
55,GFS,SIRI,2024-3-26,0.0,2024-3-27,0.0,-0.07653664487914803
56,TTWO,WBA,2024-3-26,1.0,2024-3-27,0.0,-0.14011842811327446
57,GFS,QCOM,2024-3-26,0.0,2024-3-27,0.0,-3.1070545722249068
58,GFS,QCOM,2024-3-26,0.0,2024-3-27,0.0,-3.1070545722249068
59,IDXX,MNST,2024-3-26,-1.0,2024-3-27,0.0,-0.10895986828454961
60,BKNG,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.07763938435301976
61,ILMN,SNPS,2024-3-26,0.0,2024-3-27,1.0,-4.251293961596463
62,AVGO,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.21277821968656133
63,AVGO,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.21277821968656133
64,CCEP,ISRG,2024-3-26,0.0,2024-3-27,0.0,-5.428992432819495
65,GOOG,MRNA,2024-3-26,0.0,2024-3-27,0.0,-0.7033056589074738
66,ISRG,VRTX,2024-3-26,0.0,2024-3-27,0.0,-1.0630260455824627
67,ISRG,VRTX,2024-3-26,0.0,2024-3-27,0.0,-1.0630260455824627
68,CTSH,META,2024-3-26,0.0,2024-3-27,0.0,-6.536974857917689
69,WBD,XEL,2024-3-26,0.0,2024-3-27,0.0,-5.562690325949086
70,GOOGL,MRNA,2024-3-26,0.0,2024-3-27,0.0,-0.708413990357218
71,GFS,TTWO,2024-3-26,0.0,2024-3-27,0.0,-2.766828846042461
72,GFS,MDLZ,2024-3-26,0.0,2024-3-27,0.0,-1.3443225103947167
73,FANG,XEL,2024-3-26,0.0,2024-3-27,0.0,-0.2781291024493643
74,ABNB,MAR,2024-3-26,0.0,2024-3-27,0.0,-1.5291742209754917
75,ABNB,MAR,2024-3-26,0.0,2024-3-27,0.0,-1.5291742209754917
76,CTAS,PCAR,2024-3-26,-1.0,2024-3-27,1.0,-0.18616359019215462
77,CTAS,PCAR,2024-3-26,-1.0,2024-3-27,1.0,-0.18616359019215462
78,ADSK,VRTX,2024-3-26,0.0,2024-3-27,0.0,-1.603060700844017
79,PANW,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.9468588627606729
80,PANW,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.9468588627606729
81,ABNB,FAST,2024-3-26,0.0,2024-3-27,0.0,-0.4616722318042486
82,GFS,MNST,2024-3-26,0.0,2024-3-27,0.0,-1.1103829661085702
83,COST,DASH,2024-3-26,0.0,2024-3-27,0.0,-0.1796853602155512
84,MCHP,NFLX,2024-3-26,0.0,2024-3-27,0.0,-6.913067731719624
85,GFS,MRVL,2024-3-26,1.0,2024-3-27,0.0,-1.2948743110157235
86,GFS,MRVL,2024-3-26,1.0,2024-3-27,0.0,-1.2948743110157235
87,COST,INTU,2024-3-26,0.0,2024-3-27,0.0,-0.8774981683089285
88,ABNB,PANW,2024-3-26,0.0,2024-3-27,0.0,-1.7815198947342994
89,LULU,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.6607615679423032
90,EXC,WBD,2024-3-26,0.0,2024-3-27,0.0,-0.22387219182501142
91,GFS,ORLY,2024-3-26,0.0,2024-3-27,0.0,-20.934658056333795
92,MCHP,PCAR,2024-3-26,0.0,2024-3-27,0.0,-1.339227359049813
93,CHTR,DXCM,2024-3-26,0.0,2024-3-27,0.0,-0.4483530508940432
94,ADSK,CTAS,2024-3-26,0.0,2024-3-27,-1.0,-2.4426449970061417
95,ROP,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.5018834155947235
96,ROP,WDAY,2024-3-26,0.0,2024-3-27,0.0,-0.5018834155947235
97,GFS,TSLA,2024-3-26,0.0,2024-3-27,0.0,-3.2870699758504838
98,ILMN,TTWO,2024-3-26,-1.0,2024-3-27,0.0,-1.090496344609763
99,MAR,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.1021398402893998
100,MCHP,MDLZ,2024-3-26,0.0,2024-3-27,0.0,-0.8081295878712229
101,NFLX,ROST,2024-3-26,0.0,2024-3-27,-1.0,-0.2383449228803467
102,CTSH,MRVL,2024-3-26,0.0,2024-3-27,0.0,-0.9114219232373516
103,CTSH,MRVL,2024-3-26,0.0,2024-3-27,0.0,-0.9114219232373516
104,PANW,VRTX,2024-3-26,0.0,2024-3-27,0.0,-1.424532713035247
105,DASH,MSFT,2024-3-26,0.0,2024-3-27,0.0,-3.1396587765985178
106,ADI,MNST,2024-3-26,0.0,2024-3-27,0.0,-0.3051325214057797
107,AMAT,FAST,2024-3-26,0.0,2024-3-27,0.0,-0.3694791760104964
108,CSGP,WBD,2024-3-26,0.0,2024-3-27,0.0,-0.09092616775865683
109,EXC,VRTX,2024-3-26,0.0,2024-3-27,0.0,-11.25452820270789
110,ADSK,PDD,2024-3-26,0.0,2024-3-27,0.0,-0.4737707155744872
111,GFS,PDD,2024-3-26,0.0,2024-3-27,0.0,-2.3251550007389223
112,CSX,NXPI,2024-3-26,0.0,2024-3-27,0.0,-6.3704382814035
113,DASH,MAR,2024-3-26,0.0,2024-3-27,0.0,-1.880857904363196
114,INTU,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.45063775234277254
115,INTU,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.45063775234277254
116,GFS,PAYX,2024-3-26,0.0,2024-3-27,0.0,-2.268440118673641
117,TXN,ZS,2024-3-26,0.0,2024-3-27,0.0,-1.1916826236427374
118,TXN,ZS,2024-3-26,0.0,2024-3-27,0.0,-1.1916826236427374
119,GFS,ROST,2024-3-26,0.0,2024-3-27,0.0,-2.7443689271827516
120,GFS,REGN,2024-3-26,0.0,2024-3-27,0.0,-18.119885457842468
121,GFS,TMUS,2024-3-26,0.0,2024-3-27,0.0,-3.042866069736904
122,MSFT,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.6959891331916268
123,MSFT,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.6959891331916268
124,GFS,META,2024-3-26,0.0,2024-3-27,1.0,-9.301675741039354
125,CCEP,MCHP,2024-3-26,0.0,2024-3-27,0.0,-1.2162519926682613
126,ILMN,MSFT,2024-3-26,0.0,2024-3-27,0.0,-3.0815057596796382
127,ADSK,CEG,2024-3-26,0.0,2024-3-27,0.0,-0.6576034651589704
128,ILMN,ODFL,2024-3-26,0.0,2024-3-27,1.0,-3.1880295867492725
129,GFS,INTU,2024-3-26,0.0,2024-3-27,0.0,-12.1266374834615
130,GFS,INTU,2024-3-26,0.0,2024-3-27,0.0,-12.1266374834615
131,PAYX,ZS,2024-3-26,0.0,2024-3-27,0.0,-1.6668029695939532
132,AAPL,MRNA,2024-3-26,0.0,2024-3-27,0.0,-0.5895895922325103
133,ISRG,MNST,2024-3-26,0.0,2024-3-27,0.0,-0.1508727570944033
134,GFS,XEL,2024-3-26,0.0,2024-3-27,0.0,-0.9823467026985235
135,GFS,MSFT,2024-3-26,0.0,2024-3-27,0.0,-7.840692956498589
136,GFS,MSFT,2024-3-26,0.0,2024-3-27,0.0,-7.840692956498589
137,MNST,NVDA,2024-3-26,0.0,2024-3-27,0.0,-14.714119867426156
138,MELI,ORLY,2024-3-26,0.0,2024-3-27,0.0,-0.7138200018908166
139,MELI,ORLY,2024-3-26,0.0,2024-3-27,0.0,-0.7138200018908166
140,AVGO,MAR,2024-3-26,0.0,2024-3-27,0.0,-0.1921640098307349
141,ADSK,CRWD,2024-3-26,0.0,2024-3-27,0.0,-1.2424901803817012
142,ADSK,CRWD,2024-3-26,0.0,2024-3-27,0.0,-1.2424901803817012
143,NXPI,XEL,2024-3-26,0.0,2024-3-27,0.0,-0.21588867425154218
144,ABNB,ADI,2024-3-26,0.0,2024-3-27,0.0,-1.1781289807886184
145,AVGO,ROP,2024-3-26,0.0,2024-3-27,0.0,-0.42319246379640973
146,AVGO,ROP,2024-3-26,0.0,2024-3-27,0.0,-0.42319246379640973
147,AAPL,TTD,2024-3-26,0.0,2024-3-27,0.0,-0.4710045413282582
148,AAPL,TTD,2024-3-26,0.0,2024-3-27,0.0,-0.4710045413282582
149,AMAT,LRCX,2024-3-26,0.0,2024-3-27,0.0,-4.638261760923642
150,AMAT,LRCX,2024-3-26,0.0,2024-3-27,0.0,-4.638261760923642
151,GFS,PANW,2024-3-26,0.0,2024-3-27,0.0,-5.483375672997026
152,GFS,PANW,2024-3-26,0.0,2024-3-27,0.0,-5.483375672997026
153,MCHP,ORLY,2024-3-26,0.0,2024-3-27,0.0,-12.597845210748877
154,LRCX,NVDA,2024-3-26,0.0,2024-3-27,0.0,-0.926180701497069
155,LRCX,NVDA,2024-3-26,0.0,2024-3-27,0.0,-0.926180701497069
156,CTSH,LRCX,2024-3-26,-1.0,2024-3-27,0.0,-12.526359066455456
157,CTSH,LRCX,2024-3-26,-1.0,2024-3-27,0.0,-12.526359066455456
158,GFS,VRSK,2024-3-26,0.0,2024-3-27,0.0,-4.428840814512316
159,MELI,REGN,2024-3-26,0.0,2024-3-27,0.0,-0.617925106393634
160,TXN,VRTX,2024-3-26,0.0,2024-3-27,0.0,-2.4401015149238217
161,GFS,LIN,2024-3-26,0.0,2024-3-27,0.0,-8.662216226905802
162,GFS,SNPS,2024-3-26,0.0,2024-3-27,0.0,-10.838757908439005
163,GFS,SNPS,2024-3-26,0.0,2024-3-27,0.0,-10.838757908439005
164,ADSK,LIN,2024-3-26,0.0,2024-3-27,0.0,-1.7751307673723766
165,CEG,NFLX,2024-3-26,0.0,2024-3-27,0.0,-3.5450534823792355
166,KDP,TTD,2024-3-26,0.0,2024-3-27,0.0,-2.687060381346584
167,GFS,NVDA,2024-3-26,0.0,2024-3-27,1.0,-16.54919261856754
168,GFS,NVDA,2024-3-26,0.0,2024-3-27,1.0,-16.54919261856754
169,CCEP,WDAY,2024-3-26,0.0,2024-3-27,0.0,-3.8436236968092716
170,ABNB,NVDA,2024-3-26,0.0,2024-3-27,1.0,-5.377218491489921
171,GFS,ROP,2024-3-26,0.0,2024-3-27,0.0,-10.326035485496465
172,GFS,ROP,2024-3-26,0.0,2024-3-27,0.0,-10.326035485496465
173,CDNS,VRTX,2024-3-26,0.0,2024-3-27,0.0,-1.3357202642814259
174,GFS,ODFL,2024-3-26,0.0,2024-3-27,0.0,-8.11818883235156
175,GFS,MAR,2024-3-26,0.0,2024-3-27,0.0,-4.69828528303641
176,ILMN,WDAY,2024-3-26,0.0,2024-3-27,0.0,-2.043866445586055
177,ISRG,PCAR,2024-3-26,0.0,2024-3-27,0.0,-0.30213468862802173
178,AMAT,BKNG,2024-3-26,0.0,2024-3-27,0.0,-17.4558754872571
179,GFS,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.3876165747255127
180,CTSH,DDOG,2024-3-26,0.0,2024-3-27,0.0,-1.629380607632347
181,CTSH,DDOG,2024-3-26,0.0,2024-3-27,0.0,-1.629380607632347
182,DDOG,GFS,2024-3-26,0.0,2024-3-27,0.0,-0.42027762219166787
183,DDOG,GFS,2024-3-26,0.0,2024-3-27,0.0,-0.42027762219166787
184,WBA,WDAY,2024-3-26,0.0,2024-3-27,0.0,-12.862687322332173
185,ILMN,PANW,2024-3-26,0.0,2024-3-27,0.0,-2.1506792631107357
186,NFLX,REGN,2024-3-26,0.0,2024-3-27,-1.0,-1.5752085342707713
187,IDXX,ROST,2024-3-26,0.0,2024-3-27,0.0,-0.26905630939410513
188,MCHP,VRTX,2024-3-26,0.0,2024-3-27,0.0,-4.7091087231869855
189,GFS,LRCX,2024-3-26,0.0,2024-3-27,0.0,-17.81351060369509
190,GFS,LRCX,2024-3-26,0.0,2024-3-27,0.0,-17.81351060369509
191,CTSH,KLAC,2024-3-26,0.0,2024-3-27,0.0,-9.14227533237806
192,CTSH,KLAC,2024-3-26,0.0,2024-3-27,0.0,-9.14227533237806
193,DASH,LRCX,2024-3-26,0.0,2024-3-27,0.0,-7.129995118170348
194,ABNB,INTU,2024-3-26,1.0,2024-3-27,0.0,-3.9458033149474994
195,DDOG,INTC,2024-3-26,0.0,2024-3-27,0.0,-0.3447311126928423
196,DDOG,INTC,2024-3-26,0.0,2024-3-27,0.0,-0.3447311126928423
197,ABNB,CDNS,2024-3-26,0.0,2024-3-27,0.0,-1.9001876506667668
198,ABNB,WBA,2024-3-26,0.0,2024-3-27,-1.0,-0.12736802015868007
199,AEP,VRSK,2024-3-26,0.0,2024-3-27,0.0,-2.824572103641736
200,GFS,NFLX,2024-3-26,0.0,2024-3-27,1.0,-11.491552393571261
201,CTSH,NXPI,2024-3-26,0.0,2024-3-27,0.0,-3.20170621763951
202,CTSH,NXPI,2024-3-26,0.0,2024-3-27,0.0,-3.20170621763951
203,DASH,INTU,2024-3-26,0.0,2024-3-27,0.0,-4.852988953809999
204,MSFT,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.9948016382457947
205,GOOG,META,2024-3-26,0.0,2024-3-27,0.0,-3.3729055668885377
206,GOOG,META,2024-3-26,0.0,2024-3-27,0.0,-3.3729055668885377
207,REGN,ROST,2024-3-26,0.0,2024-3-27,0.0,-0.15113809646131293
208,ABNB,VRTX,2024-3-26,0.0,2024-3-27,0.0,-2.5461942110358002
209,CTSH,NVDA,2024-3-26,-1.0,2024-3-27,0.0,-11.635851317465143
210,CTSH,NVDA,2024-3-26,-1.0,2024-3-27,0.0,-11.635851317465143
211,CDNS,DASH,2024-3-26,0.0,2024-3-27,0.0,-0.4234610525332865
212,TXN,VRSK,2024-3-26,0.0,2024-3-27,0.0,-1.3822446463774454
213,GFS,MELI,2024-3-26,0.0,2024-3-27,0.0,-29.317251751316732
214,ILMN,KLAC,2024-3-26,0.0,2024-3-27,1.0,-5.099389819125204
215,GFS,ISRG,2024-3-26,0.0,2024-3-27,0.0,-7.33039190185983
216,ABNB,BKNG,2024-3-26,0.0,2024-3-27,0.0,-21.80891718978658
217,ABNB,BKNG,2024-3-26,0.0,2024-3-27,0.0,-21.80891718978658
218,EXC,ORLY,2024-3-26,0.0,2024-3-27,0.0,-30.071858150323518
219,GFS,WDAY,2024-3-26,0.0,2024-3-27,0.0,-5.196932982099989
220,GFS,WDAY,2024-3-26,0.0,2024-3-27,0.0,-5.196932982099989
221,CTSH,PANW,2024-3-26,0.0,2024-3-27,0.0,-3.852937922407053
222,CTSH,PANW,2024-3-26,0.0,2024-3-27,0.0,-3.852937922407053
223,ANSS,CPRT,2024-3-26,0.0,2024-3-27,0.0,-0.16269305019356187
224,TXN,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.6216762808906153
225,TXN,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.6216762808906153
226,ABNB,MSFT,2024-3-26,0.0,2024-3-27,0.0,-2.55265730071359
227,CSX,KLAC,2024-3-26,0.0,2024-3-27,0.0,-18.241850664112246
228,ADSK,AVGO,2024-3-26,0.0,2024-3-27,0.0,-5.009826749438891
229,ADSK,AVGO,2024-3-26,0.0,2024-3-27,0.0,-5.009826749438891
230,GFS,WBD,2024-3-26,0.0,2024-3-27,0.0,-0.1587445851067645
231,AEP,TTD,2024-3-26,0.0,2024-3-27,0.0,-0.9860330290690471
232,GFS,ILMN,2024-3-26,0.0,2024-3-27,0.0,-2.4733179304084407
233,IDXX,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.7676249061356439
234,IDXX,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.7676249061356439
235,MNST,ROP,2024-3-26,0.0,2024-3-27,0.0,-9.130004179976671
236,ILMN,LRCX,2024-3-26,0.0,2024-3-27,1.0,-6.991116255736489
237,CTSH,LIN,2024-3-26,-1.0,2024-3-27,0.0,-6.092294013293136
238,NXPI,SNPS,2024-3-26,-1.0,2024-3-27,0.0,-2.3675748593671275
239,NXPI,SNPS,2024-3-26,-1.0,2024-3-27,0.0,-2.3675748593671275
240,ILMN,ROP,2024-3-26,0.0,2024-3-27,0.0,-4.063865281736497
241,ABNB,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.6922475274155886
242,EA,MRVL,2024-3-26,0.0,2024-3-27,0.0,-0.5114883546424288
243,IDXX,LIN,2024-3-26,-1.0,2024-3-27,0.0,-0.850191858417821
244,ANSS,KDP,2024-3-26,0.0,2024-3-27,0.0,-0.0873394782478921
245,DLTR,ODFL,2024-3-26,-1.0,2024-3-27,0.0,-3.211344144911374
246,GFS,TTD,2024-3-26,0.0,2024-3-27,0.0,-1.5436364380274734
247,GFS,TTD,2024-3-26,0.0,2024-3-27,0.0,-1.5436364380274734
248,FANG,VRTX,2024-3-26,0.0,2024-3-27,0.0,-2.2086454920860508
249,ADSK,PANW,2024-3-26,0.0,2024-3-27,0.0,-1.1215027664464805
250,ADSK,PANW,2024-3-26,0.0,2024-3-27,0.0,-1.1215027664464805
251,ADSK,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.0656276878733932
252,ADSK,WDAY,2024-3-26,0.0,2024-3-27,0.0,-1.0656276878733932
253,TTD,XEL,2024-3-26,0.0,2024-3-27,0.0,-0.6273095359025606
254,TXN,XEL,2024-3-26,0.0,2024-3-27,0.0,-0.30781376470690014
255,EXC,FANG,2024-3-26,0.0,2024-3-27,0.0,-5.049291795121082
256,ABNB,LIN,2024-3-26,0.0,2024-3-27,0.0,-2.8192368105390693
257,ODFL,VRTX,2024-3-26,0.0,2024-3-27,-1.0,-0.961796205135337
258,ABNB,CEG,2024-3-26,0.0,2024-3-27,0.0,-1.0445639567319456
259,MNST,MSFT,2024-3-26,0.0,2024-3-27,0.0,-6.940701197095142
260,LIN,NFLX,2024-3-26,0.0,2024-3-27,0.0,-1.3228075992295336
261,ADI,BKNG,2024-3-26,0.0,2024-3-27,0.0,-18.41806652144145
262,ANSS,MNST,2024-3-26,0.0,2024-3-27,0.0,-0.17312425160522693
263,KDP,TTWO,2024-3-26,0.0,2024-3-27,0.0,-4.827096435584407
264,AMAT,KLAC,2024-3-26,0.0,2024-3-27,0.0,-3.3836207429783722
265,AMAT,KLAC,2024-3-26,0.0,2024-3-27,0.0,-3.3836207429783722
266,CCEP,LRCX,2024-3-26,0.0,2024-3-27,0.0,-13.21139832536745
267,ABNB,CTAS,2024-3-26,0.0,2024-3-27,-1.0,-3.878380864837331
268,MRVL,MSFT,2024-3-26,-1.0,2024-3-27,0.0,-5.9633610185218915
269,MRVL,MSFT,2024-3-26,-1.0,2024-3-27,0.0,-5.9633610185218915
270,EA,PANW,2024-3-26,0.0,2024-3-27,0.0,-2.157857562381704
271,ROP,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.7545683337296142
272,AZN,MNST,2024-3-26,0.0,2024-3-27,1.0,-0.8849221290960091
273,ADSK,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.08033458527165889
274,TMUS,WBD,2024-3-26,0.0,2024-3-27,0.0,-0.052484721984937525
275,TMUS,WBD,2024-3-26,0.0,2024-3-27,0.0,-0.052484721984937525
276,PCAR,VRTX,2024-3-26,0.0,2024-3-27,0.0,-3.48320990333217
277,KLAC,NXPI,2024-3-26,1.0,2024-3-27,0.0,-0.3503382543400344
278,KLAC,NXPI,2024-3-26,1.0,2024-3-27,0.0,-0.3503382543400344
279,AEP,NFLX,2024-3-26,0.0,2024-3-27,1.0,-7.327498361534327
280,AVGO,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.22380879097159478
281,AVGO,PANW,2024-3-26,0.0,2024-3-27,0.0,-0.22380879097159478
282,CSX,LRCX,2024-3-26,0.0,2024-3-27,0.0,-24.959940430876998
283,ADI,ORLY,2024-3-26,-1.0,2024-3-27,0.0,-5.754445821222068
284,MNST,WDAY,2024-3-26,0.0,2024-3-27,0.0,-4.592503038349324
285,ILMN,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.15437437320689532
286,ILMN,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.15437437320689532
287,TXN,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.12210404750627066
288,AVGO,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.3198678014059417
289,CHTR,CSGP,2024-3-26,0.0,2024-3-27,0.0,-0.3121651984890037
290,ABNB,ROP,2024-3-26,0.0,2024-3-27,0.0,-3.365205396614212
291,MNST,VRSK,2024-3-26,0.0,2024-3-27,0.0,-3.913255459785618
292,SNPS,WBA,2024-3-26,0.0,2024-3-27,-1.0,-0.03623857009117153
293,AZN,MDLZ,2024-3-26,0.0,2024-3-27,0.0,-1.0706671143845614
294,ANSS,BKNG,2024-3-26,0.0,2024-3-27,0.0,-10.44980893680731
295,ABNB,CPRT,2024-3-26,0.0,2024-3-27,0.0,-0.33959764380515606
296,CCEP,NVDA,2024-3-26,0.0,2024-3-27,1.0,-12.301591201504719
297,ORLY,VRTX,2024-3-26,0.0,2024-3-27,0.0,-0.3733010573537108
298,PANW,SNPS,2024-3-26,0.0,2024-3-27,0.0,-1.970938383914228
299,PANW,SNPS,2024-3-26,0.0,2024-3-27,0.0,-1.970938383914228
300,ILMN,NVDA,2024-3-26,0.0,2024-3-27,1.0,-6.482894927303892
301,ABNB,FANG,2024-3-26,0.0,2024-3-27,0.0,-1.1467110737063309
302,CSCO,MDLZ,2024-3-26,0.0,2024-3-27,0.0,-1.4259133190451774
303,EXC,PDD,2024-3-26,0.0,2024-3-27,0.0,-3.3532669056134212
304,PANW,WBA,2024-3-26,0.0,2024-3-27,0.0,-0.07134723701032084
305,ABNB,VRSK,2024-3-26,0.0,2024-3-27,0.0,-1.4422940843995962
306,EA,ZS,2024-3-26,0.0,2024-3-27,0.0,-1.504792267260992
