Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets
2023-04-18 00:00:00-04:00,144.94630432128906,127.53783416748047,-1.0996411626966573,4.700452069547367,-0.7444664985548656,False,False,0.0,False,False,0.0,0.0,-0.0002888303293320663,-0.0,1.0
2023-04-19 00:00:00-04:00,144.09133911132812,124.89932250976562,-1.1045715307784019,6.131103253530995,0.17204704740845297,False,True,0.0,False,False,0.0,0.0,0.0050723034754910825,0.0,1.0
2023-04-20 00:00:00-04:00,143.1468963623047,124.20758056640625,-1.1088780326225502,5.415838787021215,-0.3652753911693569,False,False,0.0,False,False,0.0,0.0,-0.002546531176557607,-0.0,1.0
2023-04-21 00:00:00-04:00,142.99777221679688,122.07304382324219,-1.1143286884791357,6.968277394587346,1.1010153295856275,False,True,0.0,False,False,0.0,0.0,0.005563752331592415,0.0,1.0
2023-04-24 00:00:00-04:00,144.876708984375,125.01790618896484,-1.118261660135465,5.073977662843362,-0.49634154687926557,False,False,0.0,False,True,0.0,0.0,-0.0066541501195465196,-0.0,1.0
2023-04-25 00:00:00-04:00,140.34339904785156,121.6975326538086,-1.1210419963433003,3.9153540915719987,-1.3497101237027478,False,False,0.0,False,False,0.0,0.0,-0.004186210667217783,-0.0,1.0
2023-04-26 00:00:00-04:00,142.11297607421875,121.08484649658203,-1.125233346748965,5.8642690102850565,0.29234916447381254,False,True,0.0,False,False,0.0,0.0,0.0070013763990132245,0.0,1.0
2023-04-27 00:00:00-04:00,140.65158081054688,119.99781799316406,-1.128994139757153,5.174747512619206,-0.2265053917022015,False,False,0.0,False,False,0.0,0.0,-0.00249710447181643,-0.0,1.0
2023-04-28 00:00:00-04:00,144.21063232421875,120.56109619140625,-1.134472257663661,7.437413341548307,1.3027915515795763,False,False,0.0,False,False,0.0,0.0,0.008052654337269472,0.0,1.0
2023-05-01 00:00:00-04:00,142.4708709716797,121.01567077636719,-1.1380045982003364,4.754481173875746,-0.515148970302248,False,False,0.0,False,True,0.0,0.0,-0.009575496617170866,-0.0,1.0
2023-05-02 00:00:00-04:00,136.27735900878906,115.59042358398438,-1.141028109784738,4.385436477538178,-0.6901858698181031,False,False,0.0,False,False,0.0,0.0,-0.0013761631989250276,-0.0,1.0
2023-05-03 00:00:00-04:00,134.51771545410156,108.77179718017578,-1.1480878673235002,9.638134804569233,1.718938015986271,False,True,0.0,False,False,0.0,0.0,0.020249626368242898,0.0,1.0
2023-05-04 00:00:00-04:00,130.17330932617188,103.82088470458984,-1.1560219305449926,10.154089759082837,1.2713418849405946,False,False,0.0,False,False,0.0,0.0,0.002062231661336793,0.0,1.0
