Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets,X_sell_price,Y_Buy_price,X_Buy_price,Y_sell_price
2022-06-09 00:00:00,259.70001220703125,53.14500045776367,-4.667894263541631,11.624769434318864,1.109,False,False,0.0,False,False,-1.0,-1.0,-0.016382873151745327,0.016382873151745327,1.0163828731517452,,,53.14500045776367,259.70001220703125
2022-06-10 00:00:00,254.8800048828125,51.75,-4.68415496122731,12.474985639299234,1.261,False,False,0.0,False,False,-1.0,-1.0,0.001709716085808345,-0.001709716085808345,1.014673157065937,,,51.75,254.8800048828125
2022-06-13 00:00:00,245.38999938964844,48.5099983215332,-4.70610533238678,17.096837614607267,1.656,False,False,0.0,True,False,-1.0,-1.0,0.009757264674437334,-0.009757264674437334,1.0049158923914996,,,48.5099983215332,245.38999938964844
2022-06-14 00:00:00,249.0800018310547,47.38999938964844,-4.739299692364501,24.484592302539966,2.311,False,False,0.0,False,False,-1.0,-1.0,0.015596660731719123,-0.015596660731719123,0.9893192316597805,,,47.38999938964844,249.0800018310547
2022-06-15 00:00:00,253.50999450683594,49.459999084472656,-4.767615838790983,17.703719485116608,1.604,False,False,0.0,False,False,-1.0,-1.0,-0.013857852762501786,0.013857852762501786,1.0031770844222823,,,49.459999084472656,253.50999450683594
2022-06-16 00:00:00,250.9600067138672,45.43000030517578,-4.813161150010069,32.29809420004952,2.543,False,False,0.0,False,False,-1.0,-1.0,0.031076860166437802,-0.031076860166437802,0.9721002242558445,,,45.43000030517578,250.9600067138672
2022-06-17 00:00:00,263.0899963378906,44.86000061035156,-4.879837005540015,44.18050529094941,2.962,False,False,0.0,False,False,-1.0,-1.0,0.0246523313860143,-0.0246523313860143,0.9474478928698302,,,44.86000061035156,263.0899963378906
2022-06-21 00:00:00,270.1700134277344,45.439998626708984,-4.954970320800006,45.016168855198316,2.602,False,False,0.0,False,False,-1.0,-1.0,0.001687105417499287,-0.001687105417499287,0.9457607874523309,,,45.439998626708984,270.1700134277344
2022-06-22 00:00:00,272.30999755859375,44.810001373291016,-5.035532237991254,46.667791058954464,2.379,False,False,0.0,False,False,-1.0,-1.0,0.0033168287845614167,-0.0033168287845614167,0.9424439586677695,,,44.810001373291016,272.30999755859375
2022-06-23 00:00:00,283.5,43.65999984741211,-5.135028830592434,59.304642039877535,2.658,False,False,0.0,False,False,-1.0,-1.0,0.024890617538235692,-0.024890617538235692,0.9175533411295338,,,43.65999984741211,283.5
2022-06-24 00:00:00,292.54998779296875,45.88999938964844,-5.232715534460113,52.42067511039025,2.08,False,False,0.0,False,False,-1.0,-1.0,-0.01292328596838971,0.01292328596838971,0.9304766270979236,,,45.88999938964844,292.54998779296875
