Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets,X_sell_price,Y_Buy_price,X_Buy_price,Y_sell_price
2022-05-10 00:00:00,107.51000213623047,58.152523040771484,-1.8319912057782939,0.9750913317174934,0.051,False,False,0.0,False,False,0.0,0.0,-0.00819507542311858,-0.0,1.0,,,,
2022-05-11 00:00:00,102.91000366210938,58.82791519165039,-1.823610168763467,-4.369180688539117,-0.83,False,False,0.0,False,True,0.0,0.0,-0.025426008210908683,-0.0,1.0,,,,
2022-05-12 00:00:00,106.31999969482422,57.96654510498047,-1.8198126653289668,0.8317467474179381,0.023,False,False,0.0,False,False,0.0,0.0,0.024554885709491426,0.0,1.0,,,,
2022-05-13 00:00:00,109.55000305175781,62.72367858886719,-1.8112367636312001,-4.057429558585596,-0.764,False,False,0.0,False,True,0.0,0.0,-0.02190908983829062,-0.0,1.0,,,,
2022-05-16 00:00:00,108.9800033569336,66.28663635253906,-1.79402021874867,-9.939562492362072,-1.598,True,False,1.0,False,False,0.0,1.0,-0.02581019768604151,-0.0,1.0,66.28663635253906,108.9800033569336,,
2022-05-17 00:00:00,111.94000244140625,66.5019760131836,-1.7789379496400495,-6.36288641449832,-0.978,False,False,1.0,False,False,0.0,1.0,0.015534360508204436,0.015534360508204436,1.0155343605082043,66.5019760131836,111.94000244140625,,
2022-05-18 00:00:00,107.41999816894531,62.93902587890625,-1.7676938807228118,-3.83693273585196,-0.552,False,False,1.0,False,False,0.0,1.0,0.011551075320774025,0.011551075320774025,1.0270854358289785,62.93902587890625,107.41999816894531,,
2022-05-19 00:00:00,109.51000213623047,62.60620880126953,-1.761295822411673,-0.758051882478469,-0.058,False,False,1.0,False,False,0.0,1.0,0.014009045794831025,0.014009045794831025,1.0410944816238095,62.60620880126953,109.51000213623047,,
2022-05-20 00:00:00,113.41999816894531,61.92102813720703,-1.7623892540912454,4.291043577650001,0.702,False,True,0.0,False,False,0.0,0.0,0.022687572318383486,0.022687572318383486,1.063782053942193,,,,
2022-05-23 00:00:00,112.95999908447266,64.0353012084961,-1.7605893081072368,0.22013243536801497,0.075,False,False,0.0,False,False,0.0,0.0,-0.018036834576974928,-0.0,1.063782053942193,,,,
2022-05-24 00:00:00,108.66999816894531,63.69272232055664,-1.7540460414742758,-3.0499692881473095,-0.412,False,False,0.0,False,True,0.0,0.0,-0.014837797692949859,-0.0,1.063782053942193,,,,
2022-05-25 00:00:00,109.36000061035156,64.98478698730469,-1.7450345653620876,-4.0406989051875115,-0.559,False,False,0.0,False,False,0.0,0.0,-0.00444750629927228,-0.0,1.063782053942193,,,,
2022-05-26 00:00:00,112.16000366210938,67.20672607421875,-1.7349094759880244,-4.437582254184164,-0.608,False,False,0.0,False,False,0.0,0.0,-0.0017349516128758976,-0.0,1.063782053942193,,,,
2022-05-27 00:00:00,118.6500015258789,69.36016845703125,-1.7283948174968002,-1.2317541759589403,-0.154,False,False,0.0,False,False,0.0,0.0,0.013439837594307192,0.0,1.063782053942193,,,,
2022-05-31 00:00:00,116.52999877929688,67.84298706054688,-1.7238600658287127,-0.4218173609139626,-0.04,False,False,0.0,False,False,0.0,0.0,0.0034689503134289128,0.0,1.063782053942193,,,,
2022-06-01 00:00:00,116.41999816894531,68.92948150634766,-1.7179903182889926,-2.0001837036401326,-0.313,False,False,0.0,False,True,0.0,0.0,-0.00672102338895772,-0.0,1.063782053942193,,,,
2022-06-02 00:00:00,119.69999694824219,67.83317565917969,-1.7179191676160537,3.1680842830706695,0.485,False,True,0.0,False,False,0.0,0.0,0.021877941871479237,0.0,1.063782053942193,,,,
