Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets,X_sell_price,Y_Buy_price,X_Buy_price,Y_sell_price
2022-09-14 00:00:00,174.26605224609375,58.31999969482422,-3.0839766633609518,-5.591465819961968,0.157,False,False,0.0,False,False,0.0,0.0,-0.024573176730818252,-0.0,1.1189370065093298,,,,
2022-09-15 00:00:00,171.25462341308594,58.4900016784668,-3.0678207949992253,-8.182220035654098,-0.148,False,False,0.0,False,True,0.0,0.0,-0.007387559893816574,-0.0,1.1189370065093298,,,,
2022-09-16 00:00:00,171.7290802001953,57.61000061035156,-3.0548557025643284,-4.261158689071607,0.455,False,True,0.0,False,False,0.0,0.0,0.011276512782925553,0.0,1.1189370065093298,,,,
2022-09-19 00:00:00,172.96852111816406,57.90999984741211,-3.04394211679811,-3.306166401145788,0.56,False,False,0.0,False,False,0.0,0.0,0.00273446201474209,0.0,1.1189370065093298,,,,
2022-09-20 00:00:00,171.3998565673828,56.81999969482422,-3.036291462919543,-1.122223429103002,0.855,False,False,0.0,False,False,0.0,0.0,0.006350112452443734,0.0,1.1189370065093298,,,,
2022-09-21 00:00:00,168.77577209472656,56.290000915527344,-3.0288170621509716,-1.7163431067164652,0.723,False,False,0.0,False,False,0.0,0.0,-0.0017511815879432658,-0.0,1.1189370065093298,,,,
2022-09-22 00:00:00,167.759033203125,54.86000061035156,-3.0256790895639254,1.7702765029200975,1.192,False,False,0.0,False,False,0.0,0.0,0.010446869507799474,0.0,1.1189370065093298,,,,
2022-09-23 00:00:00,165.94830322265625,53.25,-3.027434444780726,4.737419038082578,1.541,False,False,0.0,True,False,-1.0,-1.0,0.009069415285804409,0.0,1.1189370065093298,,,53.25,165.94830322265625
2022-09-26 00:00:00,164.67982482910156,52.79999923706055,-3.0305202637001614,4.668357217836501,1.495,False,False,0.0,False,False,-1.0,-1.0,-0.0002126999456222279,0.0002126999456222279,1.119149706454952,,,52.79999923706055,164.67982482910156
2022-09-27 00:00:00,164.67982482910156,52.880001068115234,-3.0335101191423086,4.267806488717923,1.344,False,False,0.0,False,False,-1.0,-1.0,-0.0012321155929764518,0.0012321155929764518,1.1203818220479285,,,52.880001068115234,164.67982482910156
2022-09-28 00:00:00,168.32066345214844,52.45000076293945,-3.0421037638987927,8.762318714715775,1.841,False,False,0.0,True,False,-1.0,-1.0,0.013707837689319546,-0.013707837689319546,1.106673984358609,,,52.45000076293945,168.32066345214844
2022-09-29 00:00:00,164.67982482910156,50.130001068115234,-3.0557970078744563,11.492717560411734,2.015,False,False,0.0,False,False,-1.0,-1.0,0.008589754296480121,-0.008589754296480121,1.098084230062129,,,50.130001068115234,164.67982482910156
