Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets
2022-05-12 00:00:00,159.19000244140625,92.00348663330078,-1.7392804682959984,-0.8298648750257485,-0.546,False,False,1.0,False,False,0.0,1.0,0.017233897749107045,0.017233897749107045,1.017233897749107
2022-05-13 00:00:00,159.39999389648438,93.08666229248047,-1.7350750346953518,-2.112349910315686,-0.791,False,False,1.0,False,False,0.0,1.0,-0.003996371858023493,-0.003996371858023493,1.0132375258910835
2022-05-16 00:00:00,161.4499969482422,92.80653381347656,-1.7333251631140862,0.5860965879449509,-0.233,False,False,1.0,False,False,0.0,1.0,0.00837210719362036,0.00837210719362036,1.021609633084704
2022-05-17 00:00:00,156.35000610351562,93.74962615966797,-1.7262907942014478,-5.4891104957464165,-1.405,False,False,1.0,False,False,0.0,1.0,-0.01909306965645791,-0.01909306965645791,1.002516563428246
2022-05-18 00:00:00,133.8000030517578,93.26408386230469,-1.7003976354470396,-24.78602461983948,-3.79,True,False,1.0,False,False,0.0,1.0,-0.06599807137281155,-0.06599807137281155,0.9365184920554345
2022-05-19 00:00:00,135.57000732421875,92.47972106933594,-1.6764646974873039,-19.468980281995755,-2.594,False,False,1.0,False,False,0.0,1.0,0.01829621391834941,0.01829621391834941,0.9548147059737838
2022-05-20 00:00:00,127.87999725341797,93.09600067138672,-1.6472354890031393,-25.47103893675032,-2.855,False,False,1.0,False,False,0.0,1.0,-0.021342092233780984,-0.021342092233780984,0.9334726137400029
2022-05-23 00:00:00,129.99000549316406,93.62824249267578,-1.620641656753487,-21.74782453908324,-2.19,False,False,1.0,False,False,0.0,1.0,0.013215642645759265,0.013215642645759265,0.9466882563857622
2022-05-24 00:00:00,130.1999969482422,95.44908905029297,-1.5942731456820658,-21.971922504456018,-2.023,False,False,1.0,False,False,0.0,1.0,-0.0007936269591859149,-0.0007936269591859149,0.9458946294265762
2022-05-25 00:00:00,133.58999633789062,95.69186401367188,-1.5727178598037526,-16.906307234323123,-1.459,False,False,1.0,False,False,0.0,1.0,0.017831255050792128,0.017831255050792128,0.9637258844773684
2022-05-26 00:00:00,162.8000030517578,95.78524017333984,-1.578473583009455,11.60553179592489,1.206,False,True,0.0,False,False,0.0,0.0,0.09080363306749678,0.09080363306749678,1.0545295175448652
2022-05-27 00:00:00,165.0,96.70964813232422,-1.5883443533686121,11.39177647275747,1.137,False,False,0.0,False,False,0.0,0.0,-0.0006709033458112917,-0.0,1.0545295175448652
2022-05-31 00:00:00,160.3300018310547,95.27166748046875,-1.5959553889453235,8.280670701793667,0.842,False,False,0.0,False,False,0.0,0.0,-0.009959384129163994,-0.0,1.0545295175448652
2022-06-01 00:00:00,161.00999450683594,95.28099822998047,-1.6031811639739832,8.2572928598928,0.83,False,False,0.0,False,False,0.0,0.0,-7.450803485386117e-05,-0.0,1.0545295175448652
2022-06-02 00:00:00,159.10000610351562,95.47708892822266,-1.607870735502046,5.585188904900008,0.601,False,False,0.0,False,False,0.0,0.0,-0.008547591975222165,-0.0,1.0545295175448652
2022-06-03 00:00:00,159.8800048828125,95.19696044921875,-1.6128549950173559,6.341111711820361,0.69,False,False,0.0,False,False,0.0,0.0,0.0024118609682259283,0.0,1.0545295175448652
2022-06-06 00:00:00,161.4499969482422,95.2996826171875,-1.61866569792604,7.191669672562284,0.779,False,False,0.0,False,False,0.0,0.0,0.0026941258607379934,0.0,1.0545295175448652
2022-06-07 00:00:00,161.94000244140625,95.64517211914062,-1.6240616377582753,6.60634756592259,0.727,False,False,0.0,False,False,0.0,0.0,-0.001844849369435925,-0.0,1.0545295175448652
2022-06-08 00:00:00,161.25999450683594,93.87102508544922,-1.6308270964278686,8.172583228025161,0.874,False,False,0.0,False,False,0.0,0.0,0.004982499086283491,0.0,1.0545295175448652
2022-06-09 00:00:00,159.85000610351562,91.75138854980469,-1.6390010666490014,9.46938240385876,0.986,False,False,0.0,False,False,0.0,0.0,0.004180113281065637,0.0,1.0545295175448652
2022-06-10 00:00:00,156.0,91.75138854980469,-1.6434842181557465,5.208040924520134,0.588,False,False,0.0,False,False,0.0,0.0,-0.013890003806423783,-0.0,1.0545295175448652
2022-06-13 00:00:00,155.00999450683594,86.84913635253906,-1.6531430290972216,11.435950162521891,1.138,False,False,0.0,False,False,0.0,0.0,0.020858145204159732,0.0,1.0545295175448652
2022-06-14 00:00:00,156.02000427246094,84.44937133789062,-1.667189443356979,15.226903879796254,1.424,False,False,0.0,False,False,0.0,0.0,0.012772191179198245,0.0,1.0545295175448652
2022-06-15 00:00:00,154.5399932861328,84.64546203613281,-1.6793929783606694,12.386998692556773,1.126,False,False,0.0,False,False,0.0,0.0,-0.009571864867904768,-0.0,1.0545295175448652
2022-06-16 00:00:00,151.1699981689453,83.28217315673828,-1.689566454950975,10.459232107901755,0.917,False,False,0.0,False,False,0.0,0.0,-0.006604637307088948,-0.0,1.0545295175448652
2022-06-17 00:00:00,150.08999633789062,82.5538330078125,-1.698894974637752,9.839704303833798,0.831,False,False,0.0,False,False,0.0,0.0,-0.0021337989555011245,-0.0,1.0545295175448652
2022-06-21 00:00:00,156.3800048828125,83.99182891845703,-1.7108546912218956,12.68219035336341,1.034,False,False,0.0,False,False,0.0,0.0,0.00947249635143631,0.0,1.0545295175448652
2022-06-22 00:00:00,155.02999877929688,84.3279800415039,-1.7206888304021803,9.92778543150311,0.779,False,False,0.0,False,False,0.0,0.0,-0.009177305236046939,-0.0,1.0545295175448652
2022-06-23 00:00:00,155.50999450683594,86.28888702392578,-1.7269212101214555,6.495885307444468,0.477,False,False,0.0,False,False,0.0,0.0,-0.011269715869090537,-0.0,1.0545295175448652
2022-06-24 00:00:00,157.2100067138672,87.40005493164062,-1.7319260365429028,5.839575982478863,0.404,False,False,0.0,False,False,0.0,0.0,-0.0021268662731805193,-0.0,1.0545295175448652
2022-06-27 00:00:00,157.1300048828125,88.68863677978516,-1.7343013027247063,3.3171865787527963,0.191,False,False,0.0,False,False,0.0,0.0,-0.008112068250599713,-0.0,1.0545295175448652
2022-06-28 00:00:00,153.57000732421875,88.78202056884766,-1.7327764791649554,-0.26938969021972525,-0.112,False,False,0.0,False,False,0.0,0.0,-0.011667100024764935,-0.0,1.0545295175448652
2022-06-29 00:00:00,156.25,89.05282592773438,-1.7327190800525742,1.946469382414051,0.057,False,False,0.0,False,False,0.0,0.0,0.007135192017386446,0.0,1.0545295175448652
2022-06-30 00:00:00,155.85000610351562,89.5850601196289,-1.73172536608402,0.7132850721923205,-0.063,False,False,0.0,False,False,0.0,0.0,-0.00396539209754454,-0.0,1.0545295175448652
2022-07-01 00:00:00,156.27000427246094,91.4619140625,-1.7281637655584177,-1.7911615389694475,-0.271,False,False,0.0,False,True,0.0,0.0,-0.007967541400661476,-0.0,1.0545295175448652
2022-07-05 00:00:00,164.83999633789062,87.38139343261719,-1.7383104308327983,12.944008673267575,0.918,False,True,0.0,False,False,0.0,0.0,0.04652193295511407,0.0,1.0545295175448652
2022-07-06 00:00:00,165.7899932861328,88.52057647705078,-1.7489092170173277,10.975541189731445,0.724,False,False,0.0,False,False,0.0,0.0,-0.006139863348393135,-0.0,1.0545295175448652
2022-07-07 00:00:00,168.7899932861328,88.25910949707031,-1.7618140733483019,13.293852073005581,0.864,False,False,0.0,False,False,0.0,0.0,0.007148967028312544,0.0,1.0545295175448652
2022-07-08 00:00:00,167.36000061035156,88.09102630615234,-1.773074167076512,11.168077515655398,0.654,False,False,0.0,False,False,0.0,0.0,-0.006570118740162568,-0.0,1.0545295175448652
2022-07-11 00:00:00,166.1699981689453,88.71666717529297,-1.7811613282112808,8.151301428522345,0.337,False,False,0.0,False,False,0.0,0.0,-0.009305617791442225,-0.0,1.0545295175448652
2022-07-12 00:00:00,164.1300048828125,88.11905670166016,-1.7872525321715915,6.638997660198328,0.119,False,False,0.0,False,False,0.0,0.0,-0.0047021298715031945,-0.0,1.0545295175448652
2022-07-13 00:00:00,165.94000244140625,87.6801986694336,-1.7948604859098165,8.56627845291743,0.275,False,True,0.0,False,False,0.0,0.0,0.005961023721450316,0.0,1.0545295175448652
2022-07-14 00:00:00,168.75999450683594,88.02567291259766,-1.804071701802198,9.955368973122262,0.439,False,False,0.0,False,False,0.0,0.0,0.004240661033639331,0.0,1.0545295175448652
2022-07-15 00:00:00,167.9600067138672,88.91275024414062,-1.810684051744415,6.9671078500674355,-0.281,False,False,0.0,False,True,0.0,0.0,-0.009084160900804956,-0.0,1.0545295175448652
2022-07-18 00:00:00,169.5,87.185302734375,-1.8205159144964105,10.77776886188289,0.684,False,True,0.0,False,False,0.0,0.0,0.011610002767338192,0.0,1.0545295175448652
2022-07-19 00:00:00,170.2100067138672,87.39070892333984,-1.8304021420933745,10.249865901527357,0.563,False,False,0.0,False,False,0.0,0.0,-0.0015988815594348397,-0.0,1.0545295175448652
2022-07-20 00:00:00,173.32000732421875,86.56900787353516,-1.8436481669884017,13.717214640171136,1.36,False,False,0.0,False,False,0.0,0.0,0.010414873173473506,0.0,1.0545295175448652
2022-07-21 00:00:00,171.67999267578125,86.64370727539062,-1.8548389580862499,10.969868948365672,0.66,False,False,0.0,False,False,0.0,0.0,-0.008265425342770633,-0.0,1.0545295175448652
2022-07-22 00:00:00,172.00999450683594,88.10037994384766,-1.8627286264995635,7.902894779942898,-0.107,False,False,0.0,False,False,0.0,0.0,-0.009124719394039695,-0.0,1.0545295175448652
2022-07-25 00:00:00,168.4199981689453,89.45433807373047,-1.864026555575656,1.674736488069243,-1.55,True,False,1.0,False,True,0.0,1.0,-0.018582350374452074,-0.0,1.0545295175448652
2022-07-26 00:00:00,157.82000732421875,90.03325653076172,-1.8537936547008478,-9.083072344560975,-3.263,False,False,1.0,False,False,0.0,1.0,-0.033129177639476474,-0.033129177639476474,1.0214003399053886
2022-07-27 00:00:00,161.1300048828125,89.911865234375,-1.8457123119947594,-4.8214317746869995,-2.188,False,False,1.0,False,False,0.0,1.0,0.013029294935856943,0.013029294935856943,1.0344296348412456
2022-07-28 00:00:00,163.33999633789062,91.15379333496094,-1.8385575419797313,-4.251497878163576,-1.903,False,False,1.0,False,False,0.0,1.0,0.0017222111306766646,0.0017222111306766646,1.0361518459719223
2022-07-29 00:00:00,165.36000061035156,92.0315170288086,-1.8325037902768975,-3.288103169873011,-1.612,False,False,1.0,False,False,0.0,1.0,0.0028843453066755786,0.0028843453066755786,1.039036191278598
2022-08-01 00:00:00,166.69000244140625,92.53575134277344,-1.8274892813662076,-2.418091280680869,-1.392,False,False,1.0,False,False,0.0,1.0,0.0025908779684341945,0.0025908779684341945,1.041627069247032
2022-08-02 00:00:00,164.75,91.93814086914062,-1.8223103525770263,-2.789825902519965,-1.357,False,False,1.0,False,False,0.0,1.0,-0.001118705999587683,-0.001118705999587683,1.0405083632474443
2022-08-03 00:00:00,165.08999633789062,92.9932861328125,-1.8161487839793404,-3.799647190459666,-1.426,False,False,1.0,False,False,0.0,1.0,-0.0030236013439146627,-0.0030236013439146627,1.0374847619035297
2022-08-04 00:00:00,162.16000366210938,93.32943725585938,-1.8072561269075647,-6.510193639377604,-1.708,True,False,1.0,False,False,0.0,1.0,-0.008193165076897558,-0.008193165076897558,1.029291596826632
2022-08-05 00:00:00,164.97000122070312,92.87189483642578,-1.801869825611108,-2.373063732380558,-1.025,False,False,1.0,False,False,0.0,1.0,0.01244949515416733,0.01244949515416733,1.0417410919807994
2022-08-08 00:00:00,166.2899932861328,93.45083618164062,-1.797708336258854,-1.707353947963071,-0.874,False,False,1.0,False,False,0.0,1.0,0.0019914298381191707,0.0019914298381191707,1.0437325218189186
2022-08-09 00:00:00,168.9499969482422,94.64602661132812,-1.7945285332943555,-0.8949983687230088,-0.706,False,False,1.0,False,False,0.0,1.0,0.0023977791814707625,0.0023977791814707625,1.0461303010003895
